,フレーム数,両眼.注視Z座標[mm]
104,2505,1.9699736614521464
105,2506,1.9699736614521464
106,2507,1.9699736614521464
107,2508,1.8330696768114851
108,2509,1.8265307240733097
109,2510,1.8265307240733097
110,2511,1.7817657655089347
111,2512,1.7564598201033852
112,2513,1.732327659382806
113,2514,1.732327659382806
114,2515,1.8539186278035884
115,2516,1.8539186278035884
116,2517,1.8539186278035884
117,2518,1.9111323459149545
118,2519,1.9111323459149545
119,2521,1.8637974126764318
120,2522,1.7270113205592064
121,2523,1.799833335433139
122,2524,1.799833335433139
123,2559,1.5626733590757724
124,2560,1.6654897205974446
125,2561,1.6654897205974446
126,2562,1.6654897205974446
127,2566,1.8257203836203668
128,2644,1.5349712499884878
129,2959,1.7987067298612296
130,3265,1.50595605620228
131,3310,1.8323307430284395
132,3312,2.3715621242556257
133,3580,1.9670247963145824
134,3780,4.6766122620773505
135,3783,4.765331262002678
136,3786,4.615526631588664
137,3957,2.191074875601724
138,3958,2.06837638658782
139,4022,3.2019365312140784
140,4023,3.2019365312140784
141,4024,3.2019365312140784
142,4025,3.2019365312140784
143,4026,3.159607576738969
144,4027,3.159607576738969
145,4028,3.266532738824375
146,4029,3.266532738824375
147,4030,3.226514203115522
148,4031,3.226514203115522
149,4032,3.218207329789014
150,4033,3.218207329789014
151,4034,3.196471095910115
152,4035,3.289452043078664
153,4036,3.289452043078664
154,4037,3.289452043078664
155,4038,3.304670821739447
156,4039,3.304670821739447
157,4040,3.304670821739447
158,4041,3.507553516497778
159,4042,3.507553516497778
160,4043,3.534905423605392
161,4044,3.534905423605392
162,4045,3.392740214489036
163,4046,3.392740214489036
164,4047,3.392740214489036
165,4048,3.1235260861281082
166,4049,3.133244349193816
167,4050,3.133244349193816
168,4051,3.133244349193816
169,4052,3.1214201212983856
170,4053,3.2177102773666264
171,4054,3.2177102773666264
172,4055,3.3404038548260484
173,4056,3.3404038548260484
174,4057,3.5500647886823935
175,4058,3.5500647886823935
176,4060,2.7891668758541828
177,4061,2.7891668758541828
178,4062,1.6118477255216745
179,4292,1.5761012613538394
180,4293,1.5296694690211339
181,4296,1.5958482412156534
182,4297,1.5958482412156534
183,4326,5.9608609867609275
184,4329,1.7719939893963879
185,4330,1.7719939893963879
186,4332,2.4342212561068526
187,4333,2.4342212561068526
188,4334,2.4342212561068526
189,4335,2.4342212561068526
190,4337,8.51368148614824
191,4338,8.51368148614824
192,4340,8.441881864305191
193,4341,8.441881864305191
194,4342,8.441881864305191
195,4343,8.378016085790884
196,4345,8.7076915039054
197,4350,2.7258206082941268
198,4351,2.694851217264295
199,4353,2.6911815363417153
200,4354,2.7710963565625106
201,4355,2.7710963565625106
202,4356,2.7277314821129006
203,4358,2.8821766197832606
204,4359,2.8821766197832606
205,4363,8.868786306593943
206,4364,8.868786306593943
207,4365,8.868786306593943
208,4366,8.868786306593943
209,4367,3.0830607393796265
210,4369,3.271876584815221
211,4370,3.271876584815221
212,4371,3.271876584815221
213,4372,4.147725387397551
214,4373,4.147725387397551
215,4411,3.7151242709068617
216,4412,3.2103862415687234
217,4609,1.7133203806312556
218,4615,1.8152312423079575
219,4616,2.1441972661484856
220,4617,2.1441972661484856
221,4643,3.981446459498736
222,4644,3.981446459498736
223,4645,3.981446459498736
224,4922,8.775932881665321
225,4923,8.775932881665321
226,4924,9.46871064567138
227,4925,9.46871064567138
228,4926,9.46871064567138
229,4927,9.929894941711517
230,4928,9.929894941711517
231,4968,9.929894941711517
232,4969,7.356294781444483
233,4970,7.356294781444483
234,4971,7.356294781444483
235,4972,7.356294781444483
236,4973,7.191192227759441
237,4975,7.32955128487034
238,4976,7.288895367906994
239,4977,7.251053215479549
240,4978,7.251053215479549
241,4979,7.179523997558962
242,4980,7.215475752393734
243,4981,7.215475752393734
244,4982,7.154611146884166
245,4983,6.971653257853568
246,4984,6.7841684644713105
247,4985,6.7841684644713105
248,4986,6.634467384958335
249,4987,6.634467384958335
250,4988,6.634467384958335
251,4989,6.5715975553657096
252,4990,4.270930763941386
253,4991,4.270930763941386
254,4993,4.270930763941386
255,4994,1.9881506222911447
256,4996,2.163766858448536
257,4997,2.163766858448536
258,4998,2.4921559391814263
259,4999,2.4921559391814263
260,5000,1.8454134095119987
261,5001,1.6384471453335387
262,5002,1.6384471453335387
263,5099,1.5015939419694007
264,5245,3.711332553953497
265,5246,2.262986145998814
266,5537,2.808349785582494
267,5812,4.921453600535454
268,5813,4.921453600535454
269,5814,4.921453600535454
270,5815,4.921453600535454
271,5816,4.921453600535454
272,5817,4.921453600535454
273,5825,5.943571729995424
274,5827,5.943571729995424
275,5831,6.626597838403785
276,5832,6.626597838403785
277,5833,6.626597838403785
278,5834,6.626597838403785
279,5835,6.626597838403785
280,5875,3.4614412749180503
281,6110,5.846277967132225
282,6111,5.846277967132225
283,6112,5.846277967132225
284,6114,0.0
285,6115,0.0
286,6410,2.498925462051318
287,6411,2.498925462051318
288,6412,4.364658487296661
289,6413,4.364658487296661
290,6414,4.364658487296661
291,6415,4.364658487296661
292,6416,4.309638938449736
293,6417,5.648568652703405
294,6418,5.648568652703405
295,6419,5.648568652703405
296,6420,5.648568652703405
297,6421,5.648568652703405
298,6422,5.648568652703405
299,6423,5.648568652703405
300,6424,5.648568652703405
301,6425,5.648568652703405
302,6426,5.648568652703405
303,6427,5.648568652703405
304,6714,1.6851414339205488
305,6715,0.0
306,6716,0.0
307,6717,0.0
308,6788,3.7699145737357593
309,6789,2.9931875052380783
310,7033,3.533756206159337
311,7034,3.533756206159337
312,7035,3.533756206159337
313,7036,3.533756206159337
314,7037,3.533756206159337
315,7038,3.533756206159337
316,7039,3.7290056979207065
317,7040,3.7290056979207065
318,7041,3.7290056979207065
319,7042,3.7290056979207065
320,7043,3.7290056979207065
321,7044,3.6357158179088094
322,7045,3.6518341336936477
323,7046,3.6518341336936477
324,7047,3.7165049986992233
325,7048,3.7165049986992233
326,7049,3.9780412125069615
327,7050,3.9780412125069615
328,7051,3.9780412125069615
329,7052,3.9780412125069615
330,7053,3.9079597323829174
331,7054,4.098226287662699
332,7055,4.098226287662699
333,7056,4.098226287662699
334,7057,4.098226287662699
335,7058,3.0658764880998004
336,7059,2.162671851311985
337,7275,1.6078204386134156
338,7323,3.7935115777973354
339,7324,3.7935115777973354
340,7325,3.7935115777973354
341,7326,3.7935115777973354
342,7327,3.7935115777973354
343,7328,3.7935115777973354
344,7329,3.506077785841757
345,7330,3.440303847635823
346,7331,2.775780757732631
347,7332,2.9654671352104742
348,7333,2.9654671352104742
349,7334,2.9654671352104742
350,7335,3.0340542246171025
351,7336,3.0340542246171025
352,7337,3.0340542246171025
353,7338,3.0092655285624437
354,7339,3.0092655285624437
355,7340,3.218486989266346
356,7341,3.218486989266346
357,7342,3.218486989266346
358,7343,3.218486989266346
359,7344,3.218486989266346
360,7345,3.218486989266346
361,7346,3.296163595191557
362,7347,3.296163595191557
363,7348,3.521783994900457
364,7349,3.521783994900457
365,7350,3.521783994900457
366,7351,3.5051806570110626
367,7352,3.5051806570110626
368,7353,4.107130389068462
369,7354,4.107130389068462
370,7355,4.107130389068462
371,7356,4.107130389068462
372,7357,4.359939135249672
373,7358,4.359939135249672
374,8240,1.6024305666835454
375,8242,1.6966867101923364
376,8243,1.6966867101923364
377,8244,1.6670612044850617
378,8245,1.7832909207309353
379,8246,1.7832909207309353
380,8247,1.7832909207309353
381,8826,2.9442679519377704
382,8827,2.9442679519377704
383,8828,2.9442679519377704
384,8829,3.063443923658977
385,8830,3.063443923658977
386,8831,3.0551889328836093
387,8836,3.5288180929561266
388,8837,3.5288180929561266
389,8838,3.61576037632834
390,8839,3.61576037632834
391,8840,3.61576037632834
392,8841,3.61576037632834
393,8842,3.547898402381349
394,8843,3.5355053120967312
395,8844,3.407271116562745
396,8845,3.407271116562745
397,8846,3.4333231478079953
398,8847,3.4333231478079953
399,8848,2.6261676597957364
400,8849,2.6224142995006927
401,8850,2.6224142995006927
402,8851,2.513377451485532
403,8852,2.489277437438235
404,9131,2.2269433421074902
405,9132,2.2269433421074902
406,9133,2.2269433421074902
407,9134,2.2269433421074902
408,9135,2.2269433421074902
409,9136,2.2269433421074902
410,9137,2.2269433421074902
411,9138,2.2269433421074902
412,9139,2.195630694917115
413,9140,2.401369741300438
414,9141,2.401369741300438
415,9142,2.401369741300438
416,9143,2.635309991514302
417,9144,2.635309991514302
418,9145,2.635309991514302
419,9146,2.635309991514302
420,9147,2.5344366580918227
421,9148,2.5344366580918227
422,9149,2.5344366580918227
423,9150,2.631378131668899
424,9151,2.631378131668899
425,9152,2.631378131668899
426,9153,2.5897410000025896
427,9154,2.5103111028549767
428,9155,2.5443026702456524
429,9156,2.5443026702456524
430,9157,2.1086814414946335
431,9571,1.8347613892813242
432,9761,1.5918877400765699
433,9762,1.5946648891468702
434,9763,1.5946648891468702
435,9764,1.6753702149332448
436,9765,1.6753702149332448
437,9766,1.678536718829993
438,9767,1.678536718829993
439,9768,1.8436476199431049
440,9769,1.8436476199431049
441,9770,1.9663131235670495
442,9771,1.9663131235670495
443,9772,1.9663131235670495
444,9773,1.9436912640796136
445,9774,2.082192465378345
446,9775,2.082192465378345
447,9776,2.082192465378345
448,9777,2.082192465378345
449,9778,2.0812304234263297
450,9779,2.0108303321690624
451,9780,2.0108303321690624
452,9781,1.9869339225254725
453,9782,1.9004975502586576
454,10380,1.5735616466378495
455,10383,1.6046032859066088
456,10384,1.696459319753742
457,10385,1.696459319753742
458,10393,2.057041768233104
459,10394,2.142846428625
460,10395,2.142846428625
461,10396,2.0634894431880086
462,10397,2.0634894431880086
463,10398,2.1791762278023663
464,10399,2.1791762278023663
465,10400,2.125366891459638
466,10401,2.450980392156863
467,10402,2.450980392156863
468,10954,1.7244174055795252
469,10955,1.8767042820761604
470,10956,1.8767042820761604
471,10957,1.9452792934745604
472,10958,1.9452792934745604
473,10959,1.9452792934745604
474,10960,2.1907004764773537
475,10961,2.1907004764773537
476,10962,2.1907004764773537
477,10963,2.1907004764773537
478,10964,2.1907004764773537
479,10965,2.1907004764773537
480,10966,2.286367533581023
481,10967,2.286367533581023
482,10968,2.286367533581023
483,10969,2.2901847263000232
484,10970,2.2901847263000232
485,10971,2.3769455299162363
486,10972,2.3769455299162363
487,10973,2.15875949044641
488,10974,2.2209291479183233
489,10975,2.2209291479183233
490,10976,2.139678192399863
491,10977,1.8993208028808897
492,11867,3.321244005154571
493,11868,3.321244005154571
494,11869,3.321244005154571
495,11870,3.321244005154571
496,11871,3.524502340269554
497,11872,3.524502340269554
498,11873,3.817872223452426
499,11874,3.817872223452426
500,11875,3.817872223452426
501,11876,3.817872223452426
502,11877,3.817872223452426
503,11878,3.7142963265609326
504,11879,3.646693725134107
505,11880,3.6262102476701603
506,11881,3.6262102476701603
507,11882,3.664332486872529
508,11883,3.664332486872529
509,11884,3.664332486872529
510,11885,3.664332486872529
511,11886,3.719131210949122
512,11887,3.719131210949122
513,11888,3.719131210949122
514,11889,3.746988358107172
515,11890,3.746988358107172
516,11891,3.746988358107172
517,11892,3.746988358107172
518,11893,3.746988358107172
519,11894,3.746988358107172
520,11895,3.6572431700983796
521,11896,3.515605774030923
522,11897,3.356560733609914
523,11898,2.3867601640181584
524,11899,2.3867601640181584
525,11900,2.1919874092243212
526,12126,2.6657212242058153
527,12127,2.6657212242058153
528,12128,2.6657212242058153
529,12129,2.9514893215116347
530,12130,2.9514893215116347
531,12131,2.9514893215116347
532,12132,2.9514893215116347
533,12133,2.9514893215116347
534,12134,3.2355339278087674
535,12135,3.2355339278087674
536,12136,3.2355339278087674
537,12137,3.2355339278087674
538,12138,3.2355339278087674
539,12139,3.2355339278087674
540,12140,3.5564786593498043
541,12141,3.5564786593498043
542,12142,3.5564786593498043
543,12143,3.5564786593498043
544,12144,3.5564786593498043
545,12145,3.5564786593498043
546,12146,3.5564786593498043
547,12147,3.5564786593498043
548,12148,3.5564786593498043
549,12149,3.7926770990571406
550,12150,3.7926770990571406
551,12151,3.7926770990571406
552,12152,2.6018629338606445
553,12153,2.6663538144857672
554,12154,2.6663538144857672
555,12155,2.559626499301222
556,12156,2.4371816431478637
