Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
0,pictures\transformed\roomDark_figureBright\3.JPG,contrast,1.179109537850773,sharpness,0.2171066044682425,equalization,11.35544008964836,0,1_3_contrast1.179_sharpness0.217_equalization11.355.jpg,300,1,3,1.179,0,0.217,0,11.355
4,pictures\transformed\roomDark_figureBright\8.JPG,brightness,7.389783076307269,contrast,1.15058364748832,gamma,1.01127285939039,0,5_8_brightness7.39_contrast1.151_gamma1.011.jpg,1500,5,8,1.151,1.011,0,7.39,0
16,pictures\transformed\roomDark_figureBright\7.JPG,brightness,27.82007854371915,gamma,0.8118414394557573,sharpness,0.1438834990687545,0,17_7_brightness27.82_gamma0.812_sharpness0.144.jpg,5100,17,7,0,0.812,0.144,27.82,0
18,pictures\transformed\roomDark_figureBright\C.JPG,gamma,0.9003659305955023,sharpness,0.6269843254799561,equalization,22.32620173480857,1,19_C_gamma0.9_sharpness0.627_equalization22.326.jpg,5700,19,C,0,0.9,0.627,0,22.326
23,pictures\transformed\roomDark_figureBright\3.JPG,contrast,1.154413875987107,gamma,0.8293940688169095,sharpness,0.730008462471615,2,24_3_contrast1.154_gamma0.829_sharpness0.73.jpg,7200,24,3,1.154,0.829,0.73,0,0
24,pictures\transformed\roomDark_figureBright\E.JPG,gamma,0.9219619965631414,sharpness,0.6946319385191,equalization,23.38605432283892,1,25_E_gamma0.922_sharpness0.695_equalization23.386.jpg,7500,25,E,0,0.922,0.695,0,23.386
26,pictures\transformed\roomDark_figureBright\I.JPG,contrast,1.151780648498238,sharpness,0.802168140613233,equalization,8.208271059113784,1,27_I_contrast1.152_sharpness0.802_equalization8.208.jpg,8100,27,I,1.152,0,0.802,0,8.208
29,pictures\transformed\roomDark_figureBright\8.JPG,contrast,1.078197767274592,sharpness,0.6503494909765796,equalization,29.12715939336006,0,30_8_contrast1.078_sharpness0.65_equalization29.127.jpg,9000,30,8,1.078,0,0.65,0,29.127
31,pictures\transformed\roomDark_figureBright\8.JPG,brightness,25.74188185508249,contrast,0.9396317975080509,gamma,1.039669920089236,2,32_8_brightness25.742_contrast0.94_gamma1.04.jpg,9600,32,8,0.94,1.04,0,25.742,0
34,pictures\transformed\roomDark_figureBright\C.JPG,brightness,22.24053574373764,gamma,0.5138061028584212,sharpness,0.4143643878910735,2,35_C_brightness22.241_gamma0.514_sharpness0.414.jpg,10500,35,C,0,0.514,0.414,22.241,0
36,pictures\transformed\roomDark_figureBright\2.JPG,contrast,1.059290854319387,gamma,1.057483671560298,sharpness,0.3564539983366825,2,37_2_contrast1.059_gamma1.057_sharpness0.356.jpg,11100,37,2,1.059,1.057,0.356,0,0
45,pictures\transformed\roomDark_figureBright\2.JPG,gamma,0.8847156483524972,sharpness,0.6256269814354531,equalization,18.15255497595974,0,46_2_gamma0.885_sharpness0.626_equalization18.153.jpg,13800,46,2,0,0.885,0.626,0,18.153
