Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
1,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.8883300714883569,gamma,0.9190917143580035,sharpness,0.9020800446654926,1,2_B_contrast0.888_gamma0.919_sharpness0.902.jpg,600,2,B,0.888,0.919,0.902,0,0
4,pictures\transformed\roomDark_figureBright\1.JPG,contrast,0.8806525006522327,sharpness,0.235921088234294,equalization,24.96970142691216,0,5_1_contrast0.881_sharpness0.236_equalization24.97.jpg,1500,5,1,0.881,0,0.236,0,24.97
8,pictures\transformed\roomDark_figureBright\0.JPG,contrast,1.062469078815769,gamma,0.8879906187680127,equalization,4.619878829633011,0,9_0_contrast1.062_gamma0.888_equalization4.62.jpg,2700,9,0,1.062,0.888,0,0,4.62
9,pictures\transformed\roomDark_figureBright\I.JPG,contrast,1.095638726145645,gamma,1.039881831923902,sharpness,0.3741353511069851,1,10_I_contrast1.096_gamma1.04_sharpness0.374.jpg,3000,10,I,1.096,1.04,0.374,0,0
19,pictures\transformed\roomDark_figureBright\C.JPG,brightness,19.32779479962502,gamma,0.77949787439493,sharpness,0.3876512203975018,2,20_C_brightness19.328_gamma0.779_sharpness0.388.jpg,6000,20,C,0,0.779,0.388,19.328,0
22,pictures\transformed\roomDark_figureBright\C.JPG,contrast,1.173051632723728,gamma,0.8614547087000153,equalization,18.14369954609984,1,23_C_contrast1.173_gamma0.861_equalization18.144.jpg,6900,23,C,1.173,0.861,0,0,18.144
31,pictures\transformed\roomDark_figureBright\B.JPG,contrast,1.195468569609383,sharpness,0.8273077547365086,equalization,25.5460096389291,1,32_B_contrast1.195_sharpness0.827_equalization25.546.jpg,9600,32,B,1.195,0,0.827,0,25.546
40,pictures\transformed\roomDark_figureBright\P.JPG,contrast,1.146221658952264,sharpness,0.02947669052861994,equalization,13.48102586307253,2,41_P_contrast1.146_sharpness0.029_equalization13.481.jpg,12300,41,P,1.146,0,0.029,0,13.481
41,pictures\transformed\roomDark_figureBright\9.JPG,gamma,0.8309585804472924,sharpness,0.4409947117178764,equalization,22.67973973756518,0,42_9_gamma0.831_sharpness0.441_equalization22.68.jpg,12600,42,9,0,0.831,0.441,0,22.68
47,pictures\transformed\roomDark_figureBright\I.JPG,brightness,7.102864394725929,contrast,1.020145929149924,gamma,0.8988001252416933,1,48_I_brightness7.103_contrast1.02_gamma0.899.jpg,14400,48,I,1.02,0.899,0,7.103,0
