番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
89127,4208707,6314828109,,,,,,1069.444,521.263,3277.549,561.141,19699.794,,Both,1014.482,649.207,37.271,-74.707,450.0,0.135449,-0.039913,0.98998,-33.0,-54.0,-63.6,6.209,288.203,171.875,98.359,95.641,20.938,Auto,288.0,189.625,1590,10,320,240,1.0,,Both,1160.693,630.532,137.291,-61.932,450.0,0.198974,-0.015133,0.979888,33.0,-54.0,-63.6,6.285,152.719,246.266,99.563,95.766,33.766,Auto,166.594,263.563,10,10,320,240,1.0
89128,4208708,6314829609,,,,,,1069.868,521.354,3289.761,558.308,19696.778,,Both,1015.08,649.152,37.679,-74.669,450.0,0.136222,-0.039837,0.989877,-33.0,-54.0,-63.6,6.215,287.969,171.859,98.453,95.625,19.891,Auto,287.813,189.625,1590,10,320,240,1.0,,Both,1161.551,631.058,137.878,-62.292,450.0,0.200047,-0.015816,0.979659,33.0,-54.0,-63.6,6.218,152.438,246.297,98.516,94.344,29.031,Auto,166.391,263.531,10,10,320,240,1.0
89129,4208709,6314831109,,,,,,1068.438,519.393,3248.083,617.249,19703.782,,Both,1013.72,645.782,36.749,-72.364,450.0,0.134484,-0.035408,0.990283,-33.0,-54.0,-63.6,6.338,287.719,171.563,100.391,96.922,20.375,Auto,287.422,189.688,1590,10,320,240,1.0,,Both,1160.844,629.913,137.394,-61.508,450.0,0.199167,-0.014323,0.979861,33.0,-54.0,-63.6,6.268,152.219,246.172,99.297,95.156,31.984,Auto,166.109,263.531,10,10,320,240,1.0
89130,4208710,6314832609,,,,,,1068.786,519.594,3258.404,611.216,19703.091,,Both,1014.037,646.291,36.966,-72.712,450.0,0.134892,-0.036076,0.990203,-33.0,-54.0,-63.6,6.323,287.656,171.781,100.156,96.891,19.234,Auto,287.391,189.859,1590,10,320,240,1.0,,Both,1160.66,629.432,137.268,-61.179,450.0,0.198938,-0.013697,0.979916,33.0,-54.0,-63.6,6.316,152.203,246.266,100.063,95.625,31.75,Auto,166.078,263.656,10,10,320,240,1.0
89131,4208711,6314834109,,,,,,1068.966,519.094,3263.163,626.058,19699.289,,Both,1013.916,646.468,36.883,-72.833,450.0,0.134734,-0.03631,0.990216,-33.0,-54.0,-63.6,6.34,287.984,171.766,100.438,97.141,19.063,Auto,287.703,189.813,1590,10,320,240,1.0,,Both,1162.364,630.606,138.434,-61.982,450.0,0.201067,-0.015222,0.979459,33.0,-54.0,-63.6,6.274,152.297,246.531,99.391,94.875,29.406,Auto,166.328,263.813,10,10,320,240,1.0
89132,4208712,6314835609,,,,,,1068.7,522.082,3256.014,536.717,19704.307,,Both,1015.001,646.877,37.625,-73.113,450.0,0.136136,-0.036841,0.990005,-33.0,-54.0,-63.6,6.332,288.281,171.578,100.297,97.125,20.547,Auto,288.125,189.594,1590,10,320,240,1.0,,Both,1159.347,630.976,136.37,-62.235,450.0,0.197284,-0.015717,0.98022,33.0,-54.0,-63.6,6.248,152.875,246.766,98.984,95.094,29.953,Auto,166.641,264.016,10,10,320,240,1.0
89133,4208713,6314837109,,,,,,1064.423,547.66,3123.688,-229.149,19677.763,,Both,1020.11,653.568,41.12,-77.69,450.0,0.142687,-0.045604,0.988717,-33.0,-54.0,-63.6,6.182,288.266,172.297,97.938,95.031,25.859,Auto,288.672,189.625,1590,10,320,240,1.0,,Both,1162.36,672.061,138.431,-90.341,450.0,0.200605,-0.069145,0.977229,33.0,-54.0,-63.6,6.101,154.625,252.063,96.656,91.438,96.266,Auto,168.672,265.25,10,10,320,240,1.0
89134,4208714,6314838609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
89135,4208715,6314840109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,Pupil,1469.182,1708.638,348.323,-799.446,450.0,0.328943,-0.777645,0.535784,33.0,-54.0,-63.6,1.41,125.953,349.094,22.328,14.938,3.422,Auto,,,10,10,320,240,1.0
89136,4208716,6314841609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
89137,4208717,6314843109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
89138,4208718,6314844609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
89139,4208719,6314846109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,Pupil,2269.621,3119.675,895.891,-1764.713,450.0,0.434999,-0.862403,0.258915,33.0,-54.0,-63.6,5.27,107.281,361.797,83.484,49.875,72.156,Auto,,,10,10,320,240,1.0
89140,4208720,6314847609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
89141,4208721,6314849109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
89142,4208722,6314850609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
89143,4208723,6314852109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
89144,4208724,6314853609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
89145,4208725,6314855109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
89146,4208726,6314856609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
89147,4208727,6314858109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
