番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
55126,4174706,6263826609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
55127,4174707,6263828109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
55128,4174708,6263829609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,Pupil,1158.724,852.014,135.944,-213.444,450.0,0.18801,-0.291198,0.938006,33.0,-54.0,-63.6,5.277,172.188,293.813,83.594,48.953,85.922,Auto,,,10,10,320,240,1.0
55129,4174709,6263831109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,Pupil,1410.253,833.819,308.011,-200.997,450.0,0.457701,-0.244647,0.854785,33.0,-54.0,-63.6,9.635,129.047,287.391,152.641,89.641,71.766,Auto,,,10,10,320,240,1.0
55130,4174710,6263832609,,,,,,,,,,,,Pupil,1035.431,677.712,51.601,-94.207,450.0,0.162048,-0.077014,0.983773,-33.0,-54.0,-63.6,3.353,310.609,189.891,53.125,36.453,96.453,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
55131,4174711,6263834109,,,,,,,,,,,,Both,1043.251,701.291,56.951,-110.336,450.0,0.171514,-0.10742,0.979308,-33.0,-54.0,-63.6,3.58,310.813,185.594,56.719,49.078,81.234,Auto,313.688,198.047,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
55132,4174712,6263835609,,,,,,,,,,,,Both,1042.319,673.214,56.313,-91.129,450.0,0.170892,-0.071043,0.982725,-33.0,-54.0,-63.6,3.26,311.328,183.047,51.641,47.813,109.0,Auto,314.109,198.422,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
55133,4174713,6263837109,,,,,,,,,,,,Both,1035.85,659.658,51.888,-81.856,450.0,0.162835,-0.053435,0.985205,-33.0,-54.0,-63.6,3.477,311.313,182.859,55.078,54.5,20.781,Auto,313.391,199.625,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
55134,4174714,6263838609,,,,,,1065.039,575.083,751.819,-251.109,4708.34,,Both,1034.416,652.017,50.906,-76.629,450.0,0.16108,-0.043442,0.985985,-33.0,-54.0,-63.6,3.501,311.344,182.641,55.469,54.375,25.563,Auto,313.266,200.219,1590,10,320,240,1.0,,Both,1118.181,645.756,108.209,-72.346,450.0,0.144799,-0.035322,0.98883,33.0,-54.0,-63.6,3.455,181.563,254.406,54.719,45.266,96.219,Auto,191.594,270.375,10,10,320,240,1.0
55135,4174715,6263840109,,,,,,1075.019,556.452,1725.515,-246.804,9868.487,,Both,1035.29,657.394,51.505,-80.307,450.0,0.162145,-0.050477,0.985475,-33.0,-54.0,-63.6,3.421,311.219,183.563,54.203,53.813,27.813,Auto,313.219,200.563,1590,10,320,240,1.0,,Both,1126.127,620.845,113.645,-55.305,450.0,0.155117,-0.00251,0.987893,33.0,-54.0,-63.6,3.287,181.516,252.625,52.078,48.234,88.781,Auto,192.266,271.047,10,10,320,240,1.0
55136,4174716,6263841609,,,,,,1074.342,555.009,1608.372,-211.115,9253.044,,Both,1033.982,656.991,50.61,-80.031,450.0,0.160476,-0.049963,0.985774,-33.0,-54.0,-63.6,3.513,311.688,183.641,55.641,53.625,37.125,Auto,313.563,200.672,1590,10,320,240,1.0,,Both,1122.12,615.146,110.904,-51.406,450.0,0.149964,0.004993,0.988679,33.0,-54.0,-63.6,3.306,181.797,252.375,52.375,49.484,83.813,Auto,192.172,271.375,10,10,320,240,1.0
55137,4174717,6263843109,,,,,,1072.844,564.81,1503.087,-330.465,8762.158,,Both,1035.795,659.399,51.85,-81.679,450.0,0.162768,-0.053096,0.985235,-33.0,-54.0,-63.6,3.419,311.375,184.313,54.156,53.063,24.359,Auto,313.453,201.109,1590,10,320,240,1.0,,Both,1114.743,618.626,105.857,-53.787,450.0,0.14045,0.000412,0.990088,33.0,-54.0,-63.6,3.269,182.0,252.828,51.781,49.625,78.172,Auto,191.703,271.531,10,10,320,240,1.0
55138,4174718,6263844609,,,,,,1074.821,558.364,1566.496,-250.541,8974.486,,Both,1036.947,654.83,52.638,-78.553,450.0,0.164288,-0.047102,0.985287,-33.0,-54.0,-63.6,3.304,311.0,184.188,52.344,51.422,4.469,Auto,313.188,201.469,1590,10,320,240,1.0,,Both,1119.123,614.393,108.853,-50.891,450.0,0.146102,0.005989,0.989251,33.0,-54.0,-63.6,3.291,182.031,253.109,52.141,50.906,77.0,Auto,192.141,272.219,10,10,320,240,1.0
55139,4174719,6263846109,,,,,,1074.6,555.626,1554.048,-211.892,8920.356,,Both,1034.234,657.849,50.782,-80.619,450.0,0.16079,-0.051085,0.985666,-33.0,-54.0,-63.6,3.46,311.125,184.828,54.813,52.906,12.5,Auto,313.031,201.781,1590,10,320,240,1.0,,Both,1120.304,613.181,109.661,-50.062,450.0,0.147622,0.007584,0.989015,33.0,-54.0,-63.6,3.282,181.859,253.016,51.984,51.641,103.609,Auto,192.063,272.234,10,10,320,240,1.0
55140,4174720,6263847609,,,,,,1071.181,564.486,1447.618,-318.81,8564.996,,Both,1034.677,656.961,51.085,-80.011,450.0,0.161365,-0.049917,0.985632,-33.0,-54.0,-63.6,3.538,311.125,184.797,56.047,53.719,9.313,Auto,313.078,201.844,1590,10,320,240,1.0,,Both,1110.94,615.712,103.256,-51.793,450.0,0.135527,0.004257,0.990764,33.0,-54.0,-63.6,3.421,182.156,253.094,54.203,52.594,168.375,Auto,191.5,272.094,10,10,320,240,1.0
55141,4174721,6263849109,,,,,,1071.771,566.136,1423.827,-332.938,8379.721,,Both,1035.058,659.644,51.346,-81.846,450.0,0.161823,-0.053425,0.985372,-33.0,-54.0,-63.6,3.485,311.188,185.188,55.203,53.406,3.578,Auto,313.172,201.953,1590,10,320,240,1.0,,Both,1110.561,616.19,102.996,-52.12,450.0,0.135037,0.003627,0.990834,33.0,-54.0,-63.6,3.426,182.297,253.422,54.266,52.516,177.484,Auto,191.609,272.391,10,10,320,240,1.0
55142,4174722,6263850609,,,,,,1071.717,566.51,1421.428,-337.295,8369.664,,Both,1035.192,659.577,51.438,-81.801,450.0,0.161995,-0.053336,0.985349,-33.0,-54.0,-63.6,3.434,311.406,185.188,54.391,53.25,20.141,Auto,313.422,201.969,1590,10,320,240,1.0,,Both,1110.279,616.306,102.803,-52.2,450.0,0.134671,0.003473,0.990884,33.0,-54.0,-63.6,3.403,182.484,253.594,53.906,52.672,170.656,Auto,191.766,272.547,10,10,320,240,1.0
