特徴量,Pearson相関係数,Spearman相関係数,Spearman p値,サンプル数
all_sh_grad_entropy,-0.3200694531499348,-0.33369740394470626,7.933871031278004e-32,1170
all_sh_sharpness_factor,-0.232202946527585,-0.26135414659158435,1.0036490145474999e-19,1170
all_sh_edge_density,-0.206956887569343,-0.14219728266859338,1.0420239727558283e-06,1170
all_sh_tenengrad,-0.20585930745768807,-0.24368060382932397,2.814786249716871e-17,1170
all_sh_laplacian_var,-0.1992293886166597,-0.19724380083276702,9.997481126499446e-12,1170
