Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
1,pictures\transformed\roomDark_figureBright\1.JPG,gamma,0.94754433764976,sharpness,0.09192018364554362,equalization,18.97641278730507,0,2_1_gamma0.948_sharpness0.092_equalization18.976.jpg,600,2,1,0,0.948,0.092,0,18.976
4,pictures\transformed\roomDark_figureBright\T.JPG,brightness,11.4688320467564,contrast,1.011706413289942,gamma,0.6616486568096162,1,5_T_brightness11.469_contrast1.012_gamma0.662.jpg,1500,5,T,1.012,0.662,0,11.469,0
6,pictures\transformed\roomDark_figureBright\S.JPG,gamma,0.8926708806568965,sharpness,0.2768017193262517,equalization,30.68412676750481,2,7_S_gamma0.893_sharpness0.277_equalization30.684.jpg,2100,7,S,0,0.893,0.277,0,30.684
28,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.053243540125983,gamma,0.6605358154601488,equalization,7.959487399329345,0,29_9_contrast1.053_gamma0.661_equalization7.959.jpg,8700,29,9,1.053,0.661,0,0,7.959
30,pictures\transformed\roomDark_figureBright\3.JPG,contrast,0.8143831038538792,sharpness,0.7652299145105113,equalization,7.369719097379136,0,31_3_contrast0.814_sharpness0.765_equalization7.37.jpg,9300,31,3,0.814,0,0.765,0,7.37
33,pictures\transformed\roomDark_figureBright\P.JPG,gamma,0.817781524921691,sharpness,0.186841659791684,equalization,5.084719364100102,1,34_P_gamma0.818_sharpness0.187_equalization5.085.jpg,10200,34,P,0,0.818,0.187,0,5.085
35,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.031118097344717,gamma,0.8650530582949947,sharpness,0.8690817620093325,0,36_9_contrast1.031_gamma0.865_sharpness0.869.jpg,10800,36,9,1.031,0.865,0.869,0,0
37,pictures\transformed\roomDark_figureBright\I.JPG,contrast,1.107761890622969,gamma,0.5485797940057161,sharpness,0.3043492166239744,2,38_I_contrast1.108_gamma0.549_sharpness0.304.jpg,11400,38,I,1.108,0.549,0.304,0,0
43,pictures\transformed\roomDark_figureBright\2.JPG,gamma,0.7136728803844438,sharpness,0.4216956716324938,equalization,12.92954637924817,0,44_2_gamma0.714_sharpness0.422_equalization12.93.jpg,13200,44,2,0,0.714,0.422,0,12.93
45,pictures\transformed\roomDark_figureBright\0.JPG,contrast,1.154343225124025,sharpness,0.3467392414656387,equalization,20.74268874693522,0,46_0_contrast1.154_sharpness0.347_equalization20.743.jpg,13800,46,0,1.154,0,0.347,0,20.743
47,pictures\transformed\roomDark_figureBright\7.JPG,brightness,12.89366587396158,contrast,0.9527735946525746,sharpness,0.4539626703538066,2,48_7_brightness12.894_contrast0.953_sharpness0.454.jpg,14400,48,7,0.953,0,0.454,12.894,0
