Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
0,pictures\transformed\roomDark_figureBright\T.JPG,brightness,24.22709501986819,gamma,0.7067080477443973,sharpness,0.7948563861058943,1,1_T_brightness24.227_gamma0.707_sharpness0.795.jpg,300,1,T,0,0.707,0.795,24.227,0
2,pictures\transformed\roomDark_figureBright\P.JPG,contrast,0.9974298816918421,gamma,1.000814198022743,sharpness,0.0171373421725455,2,3_P_contrast0.997_gamma1.001_sharpness0.017.jpg,900,3,P,0.997,1.001,0.017,0,0
11,pictures\transformed\roomDark_figureBright\T.JPG,brightness,3.021826181746222,gamma,0.5445708016123845,sharpness,0.7243218070869984,1,12_T_brightness3.022_gamma0.545_sharpness0.724.jpg,3600,12,T,0,0.545,0.724,3.022,0
12,pictures\transformed\roomDark_figureBright\S.JPG,gamma,0.5446971317023872,sharpness,0.8043604328654743,equalization,18.33160601874445,2,13_S_gamma0.545_sharpness0.804_equalization18.332.jpg,3900,13,S,0,0.545,0.804,0,18.332
13,pictures\transformed\roomDark_figureBright\P.JPG,contrast,0.8870613226875059,gamma,0.8091693815092774,equalization,24.71048962628845,2,14_P_contrast0.887_gamma0.809_equalization24.71.jpg,4200,14,P,0.887,0.809,0,0,24.71
18,pictures\transformed\roomDark_figureBright\2.JPG,brightness,11.00004757207633,gamma,0.9964072454477892,sharpness,0.917448320423288,2,19_2_brightness11.0_gamma0.996_sharpness0.917.jpg,5700,19,2,0,0.996,0.917,11.0,0
23,pictures\transformed\roomDark_figureBright\I.JPG,contrast,0.9335731092022134,sharpness,0.1804897715796089,equalization,10.17409796748955,2,24_I_contrast0.934_sharpness0.18_equalization10.174.jpg,7200,24,I,0.934,0,0.18,0,10.174
25,pictures\transformed\roomDark_figureBright\T.JPG,contrast,0.8878015993912968,sharpness,0.1809271183823767,equalization,22.21890392234508,2,26_T_contrast0.888_sharpness0.181_equalization22.219.jpg,7800,26,T,0.888,0,0.181,0,22.219
26,pictures\transformed\roomDark_figureBright\I.JPG,contrast,1.016348138827617,gamma,0.6193733656640441,sharpness,0.1110946722616578,2,27_I_contrast1.016_gamma0.619_sharpness0.111.jpg,8100,27,I,1.016,0.619,0.111,0,0
37,pictures\transformed\roomDark_figureBright\3.JPG,contrast,1.119254366670617,gamma,0.8596168361648535,sharpness,0.3195026677120175,2,38_3_contrast1.119_gamma0.86_sharpness0.32.jpg,11400,38,3,1.119,0.86,0.32,0,0
42,pictures\transformed\roomDark_figureBright\9.JPG,brightness,2.147225332952793,gamma,0.7113343509590104,sharpness,0.6551862680355043,0,43_9_brightness2.147_gamma0.711_sharpness0.655.jpg,12900,43,9,0,0.711,0.655,2.147,0
47,pictures\transformed\roomDark_figureBright\T.JPG,contrast,1.065395932779238,sharpness,0.5110835009309158,equalization,31.28894914863451,1,48_T_contrast1.065_sharpness0.511_equalization31.289.jpg,14400,48,T,1.065,0,0.511,0,31.289
