Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
5,pictures\transformed\roomDark_figureBright\I.JPG,brightness,4.227139940896771,contrast,0.9381489944972674,gamma,0.9760927689767361,1,6_I_brightness4.227_contrast0.938_gamma0.976.jpg,1800,6,I,0.938,0.976,0,4.227,0
11,pictures\transformed\roomDark_figureBright\C.JPG,gamma,0.8546301081226533,sharpness,0.8438324326009347,equalization,29.37146185338398,2,12_C_gamma0.855_sharpness0.844_equalization29.371.jpg,3600,12,C,0,0.855,0.844,0,29.371
15,pictures\transformed\roomDark_figureBright\S.JPG,brightness,22.16017941367011,contrast,0.9847748044252694,gamma,0.8344074967494924,2,16_S_brightness22.16_contrast0.985_gamma0.834.jpg,4800,16,S,0.985,0.834,0,22.16,0
22,pictures\transformed\roomDark_figureBright\2.JPG,brightness,4.257171975721019,gamma,0.9208465046337426,sharpness,0.05417765518538732,2,23_2_brightness4.257_gamma0.921_sharpness0.054.jpg,6900,23,2,0,0.921,0.054,4.257,0
23,pictures\transformed\roomDark_figureBright\1.JPG,brightness,22.47439600201113,contrast,0.8507991680172069,gamma,0.7560080261675883,0,24_1_brightness22.474_contrast0.851_gamma0.756.jpg,7200,24,1,0.851,0.756,0,22.474,0
31,pictures\transformed\roomDark_figureBright\I.JPG,brightness,26.21825275843548,contrast,0.9111933953804621,sharpness,0.5509405856218582,1,32_I_brightness26.218_contrast0.911_sharpness0.551.jpg,9600,32,I,0.911,0,0.551,26.218,0
35,pictures\transformed\roomDark_figureBright\E.JPG,contrast,1.064172676628439,sharpness,0.7482437249151657,equalization,22.71503510857717,2,36_E_contrast1.064_sharpness0.748_equalization22.715.jpg,10800,36,E,1.064,0,0.748,0,22.715
38,pictures\transformed\roomDark_figureBright\I.JPG,brightness,2.984246010843907,contrast,1.106339657163026,sharpness,0.5270448425571861,2,39_I_brightness2.984_contrast1.106_sharpness0.527.jpg,11700,39,I,1.106,0,0.527,2.984,0
39,pictures\transformed\roomDark_figureBright\I.JPG,brightness,6.970750416094602,contrast,1.090361020210214,gamma,0.5942486376528054,2,40_I_brightness6.971_contrast1.09_gamma0.594.jpg,12000,40,I,1.09,0.594,0,6.971,0
43,pictures\transformed\roomDark_figureBright\2.JPG,gamma,0.7227157612362194,sharpness,0.3289213974744514,equalization,13.42820064328657,0,44_2_gamma0.723_sharpness0.329_equalization13.428.jpg,13200,44,2,0,0.723,0.329,0,13.428
45,pictures\transformed\roomDark_figureBright\0.JPG,contrast,1.185048131163237,gamma,0.7909415265016801,equalization,13.24675277503997,2,46_0_contrast1.185_gamma0.791_equalization13.247.jpg,13800,46,0,1.185,0.791,0,0,13.247
