,フレーム数,両眼.注視Z座標[mm]
0,1111,2.339459567028784
1,3520,2.1544826323948145
2,4715,2.3168304017441885
3,7148,2.5581811595689747
4,8034,2.5238476450964007
5,9243,2.28149172884254
6,12537,2.372299000826865
