trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S101_9_1,S101,9,1,A,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,,,,,,,M_9_4_A_filler_1_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T12:44:56.522,1767843896.5221958,0.0,0,0,,,A,1,,1,Correct Rejection,正解(スルー成功),0,4.66,4.373,4.516500000000001,14037.304,0.07123875068887872,4.645,4.480333333333333,4.562666666666667,,0.0,,
S101_9_2,S101,9,2,L,filler,7,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_9_1_L_filler_7_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T12:44:59.113,1767843899.1131988,2.591002941131592,155,311,,,L,7,,1,Correct Rejection,正解(スルー成功),311,3.787,3.814,3.8005,11450.749,0.08733053182809264,3.7906,3.7992,3.7949,,0.0,,
S101_9_3,S101,9,3,F,filler,6,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\6_night_rain_empty.jpg,,,,,,,M_9_28_F_filler_6_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T12:45:01.706,1767843901.7063804,5.184184551239014,311,622,,,F,6,,1,Correct Rejection,正解(スルー成功),622,3.734,3.743,3.7385,10353.443,0.09658622740280698,3.734,3.7088,3.7214,,0.0,,
S101_9_4,S101,9,4,7,unmatch,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_9_16_7_unmatch_4_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Mismatch,2026-01-08T12:45:04.293,1767843904.293718,7.771522283554077,466,933,2026-01-08T12:45:05.543,1.2496323585510254,7,4,b,1,Correct Rejection,正解(不一致),933,3.577,3.517,3.5469999999999997,9487.134,0.10540591078401548,3.575,3.5016,3.5383,,0.0,1.8886246490314693,1001.0
S101_9_5,S101,9,5,C,filler,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_9_40_C_filler_2_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T12:45:06.901,1767843906.9010997,10.378903865814207,623,1245,,,C,2,,1,Correct Rejection,正解(スルー成功),1245,3.309,3.209,3.2590000000000003,8760.135,0.11415349192677966,3.3202,3.0875999999999997,3.2039,,0.0,3.9142393174506465,1316.0
S101_9_6,S101,9,6,J,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,brightness,45.47,,,,,M_9_36_J_filler_7_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T12:45:09.490,1767843909.4909594,12.968763589859009,778,1556,,,J,7,,1,Correct Rejection,正解(スルー成功),1556,3.184,3.149,3.1665,8126.782,0.12304993538647893,3.1770000000000005,3.2176,3.1973000000000003,,0.0,,
S101_9_7,S101,9,7,2,unmatch,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\7_night_sun_busy.jpg,,,,,,,M_9_5_2_unmatch_7_night_sun_busy_ORIG.jpg,Mismatch,2026-01-08T12:45:12.094,1767843912.094478,15.572282314300535,934,1869,2026-01-08T12:45:13.209,1.1146774291992188,2,7,b,1,Correct Rejection,正解(不一致),1869,3.221,3.186,3.2035,9032.695,0.11070893016978875,3.2354,3.1852,3.2103,,0.0,2.1645213958099747,1920.0
S101_9_8,S101,9,8,D,filler,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,,,,,,,M_9_43_D_filler_5_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T12:45:14.696,1767843914.6967597,18.174563884735107,1090,2181,,,D,5,,1,Correct Rejection,正解(スルー成功),2181,3.479,3.467,3.473,9531.037,0.10492037749932143,3.4810000000000003,3.431133333333334,3.456066666666667,,0.0,,
S101_9_9,S101,9,9,F,filler,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_9_31_F_filler_1_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-08T12:45:17.302,1767843917.3024957,20.78029990196228,1247,2494,,,F,1,,1,Correct Rejection,正解(スルー成功),2494,3.747,3.674,3.7104999999999997,9379.275,0.10661804883639728,3.7411000000000003,3.6794,3.7102500000000003,,0.0,,
S101_9_10,S101,9,10,6,match,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,brightness,46.88,,,,,M_9_22_6_match_6_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-08T12:45:19.906,1767843919.9062436,23.384047746658325,1403,2806,2026-01-08T12:45:21.011,1.1050655841827393,6,6,t,1,Hit,正解(一致),2806,3.781,3.549,3.665,9159.178,0.1091801032800105,3.7412,3.607,3.6741,,0.0,2.0791417000259402,2866.0
