frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
2100.0,2302,2.960499809153682,6.0,pictures\transformed\roomDark_figureBright\9.JPG,brightness,23.19117337411424,gamma,0.9404810301549252,sharpness,0.742671802230331,0.0,7_9_brightness23.191_gamma0.94_sharpness0.743.jpg,7.0,9,0.0,0.94,0.743,23.191,0.0
4500.0,4739,4.4678140353068505,14.0,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.016158362613471,sharpness,0.7603324669115442,equalization,19.46023457853578,0.0,15_9_contrast1.016_sharpness0.76_equalization19.46.jpg,15.0,9,1.016,0.0,0.76,0.0,19.46
5100.0,5307,3.949038705984269,16.0,pictures\transformed\roomDark_figureBright\3.JPG,brightness,18.58355205412329,contrast,0.971688018015172,gamma,0.9762982893441812,0.0,17_3_brightness18.584_contrast0.972_gamma0.976.jpg,17.0,3,0.972,0.976,0.0,18.584,0.0
6000.0,6235,4.346122791601181,19.0,pictures\transformed\roomDark_figureBright\9.JPG,brightness,10.71506061018748,contrast,1.151875563521956,sharpness,0.1903407975224736,0.0,20_9_brightness10.715_contrast1.152_sharpness0.19.jpg,20.0,9,1.152,0.0,0.19,10.715,0.0
6600.0,6797,4.095704755321997,21.0,pictures\transformed\roomDark_figureBright\E.JPG,contrast,0.9554094475338404,gamma,0.8467756086432456,sharpness,0.235622994305633,2.0,22_E_contrast0.955_gamma0.847_sharpness0.236.jpg,22.0,E,0.955,0.847,0.236,0.0,0.0
9000.0,9207,4.7974987493517895,29.0,pictures\transformed\roomDark_figureBright\2.JPG,gamma,1.006079358980467,sharpness,0.9330890890871804,equalization,22.4257034613882,0.0,30_2_gamma1.006_sharpness0.933_equalization22.426.jpg,30.0,2,0.0,1.006,0.933,0.0,22.426
9900.0,10140,4.908960569721926,32.0,pictures\transformed\roomDark_figureBright\P.JPG,brightness,22.07212734250791,contrast,1.080614192957044,sharpness,0.6283150207158699,1.0,33_P_brightness22.072_contrast1.081_sharpness0.628.jpg,33.0,P,1.081,0.0,0.628,22.072,0.0
11400.0,11622,4.895783529494292,37.0,pictures\transformed\roomDark_figureBright\B.JPG,gamma,0.572797753306927,sharpness,0.1431145365416645,equalization,30.97353663966688,1.0,38_B_gamma0.573_sharpness0.143_equalization30.974.jpg,38.0,B,0.0,0.573,0.143,0.0,30.974
12000.0,12154,3.288081914945234,39.0,pictures\transformed\roomDark_figureBright\P.JPG,gamma,0.9276143109555656,sharpness,0.8141674618946083,equalization,4.055497384162581,1.0,40_P_gamma0.928_sharpness0.814_equalization4.055.jpg,40.0,P,0.0,0.928,0.814,0.0,4.055
12600.0,12745,3.8539556165839257,41.0,pictures\transformed\roomDark_figureBright\0.JPG,brightness,9.62212570551874,gamma,0.5530534288754274,sharpness,0.3314378339145337,0.0,42_0_brightness9.622_gamma0.553_sharpness0.331.jpg,42.0,0,0.0,0.553,0.331,9.622,0.0
12900.0,13137,4.585199902406897,42.0,pictures\transformed\roomDark_figureBright\2.JPG,brightness,27.54596003143527,contrast,0.9059184868770505,sharpness,0.6913409507958522,0.0,43_2_brightness27.546_contrast0.906_sharpness0.691.jpg,43.0,2,0.906,0.0,0.691,27.546,0.0
13200.0,13427,4.873230907499384,43.0,pictures\transformed\roomDark_figureBright\3.JPG,contrast,0.9054230855624597,gamma,0.5343894203420565,equalization,7.752168551841303,0.0,44_3_contrast0.905_gamma0.534_equalization7.752.jpg,44.0,3,0.905,0.534,0.0,0.0,7.752
