,フレーム数,両眼.注視Z座標[mm]
0,1690,2.734164062260486
1,3499,1.7983892129515047
2,4344,2.302666121965746
3,5567,2.065508449266501
4,10695,2.267625460574001
5,13417,2.0486624054624434
