trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,FrontIsDigit_inferred,Skip_Task,Skip_Reason,task_start_frame_emr,task_end_frame_emr,diopter_baseline,diopter_onset_frame,diopter_peak_frame,diopter_peak_value,diopter_delta,baseline_frame_start,baseline_frame_end,miosis_frame_start,miosis_frame_end,pupil_left_baseline,pupil_right_baseline,pupil_both_baseline,pupil_left_miosis_mean,pupil_right_miosis_mean,pupil_both_miosis_mean,pupil_left_miosis_min,pupil_right_miosis_min,pupil_both_miosis_min,pupil_left_change_rate_mean,pupil_right_change_rate_mean,pupil_both_change_rate_mean,pupil_left_change_rate_min,pupil_right_change_rate_min,pupil_both_change_rate_min
S01_1_31,S01,1,31,R,filler,5,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\5_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_1_36_R_filler_5_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T10:30:53.210,1767835853.2107775,153.18228602409363,9191,18382,,,R,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_32,S01,1,32,G,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,brightness,40.55,,,,,M_1_7_G_filler_9_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-08T10:30:58.314,1767835858.3140144,158.28552293777466,9497,18994,,,G,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_33,S01,1,33,1,unmatch,3,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\3_day_sun_empty.jpg,,,,,,,M_1_37_1_unmatch_3_day_sun_empty_ORIG.jpg,Mismatch,2026-01-08T10:31:03.412,1767835863.4128156,163.3843240737915,9803,19606,2026-01-08T10:31:05.131,1.7188720703125,1,3,b,1,Correct Rejection,正解(不一致),True,False,,19606.0,20205.0,0.0,19698.0,19708.0,3.6515434599679737,3.6515434599679737,19688.0,19697.0,19768.0,19777.0,4.240440000000001,3.7041000000000004,3.9722700000000004,3.9382400000000004,3.52866,3.7334500000000004,3.9170000000000007,3.5176000000000003,3.7236000000000002,0.07126618935770836,0.04736373208066749,0.0601217943392569,0.0762751035269926,0.050349612591452736,0.06260148479332979
S01_1_34,S01,1,34,A,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\5_day_rain_busy.jpg,brightness,36.09,,,,,M_1_10_A_filler_5_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Ignore,2026-01-08T10:31:08.510,1767835868.5106244,168.48213291168213,10109,20218,,,A,5,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_35,S01,1,35,5,unmatch,6,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\6_day_sun_empty.jpg,,,,,,,M_1_27_5_unmatch_6_day_sun_empty_ORIG.jpg,Mismatch,2026-01-08T10:31:13.615,1767835873.6157513,173.5872597694397,10415,20830,2026-01-08T10:31:14.899,1.283858299255371,5,6,b,1,Correct Rejection,正解(不一致),True,False,,20830.0,21429.0,0.0,20880.0,20916.0,4.275090266437155,4.275090266437155,20870.0,20879.0,20976.0,20985.0,3.8608,3.5484999999999998,3.704650000000001,4.03021,3.5403,3.7852550000000003,3.9526000000000003,3.4832,3.7179,-0.04387950683796118,0.0023108355643229493,-0.021757790884428852,-0.023777455449647884,0.018402141750035142,-0.0035765861822302553
S01_1_36,S01,1,36,R,filler,1,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\1_day_sun_empty.jpg,brightness,40.55,,,,,M_1_1_R_filler_1_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-08T10:31:18.718,1767835878.7186503,178.69015884399414,10721,21443,,,R,1,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_37,S01,1,37,8,unmatch,2,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\2_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_1_39_8_unmatch_2_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Mismatch,2026-01-08T10:31:23.824,1767835883.824064,183.7955725193024,11028,22055,2026-01-08T10:31:25.365,1.5412955284118652,8,2,b,1,Correct Rejection,正解(不一致),True,False,,22055.0,22654.0,0.0,22134.0,22166.0,3.8995577067479905,3.8995577067479905,22124.0,22133.0,22226.0,22235.0,3.8089600000000003,3.4699199999999997,3.6394399999999996,3.556350000000001,3.0935400000000004,3.3249450000000005,3.5338000000000007,3.0752,3.3093000000000004,0.0663199403511718,0.10846935952413868,0.08641301958543049,0.07224019154834906,0.11375478397196465,0.09071175785285628
S01_1_38,S01,1,38,E,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\2_day_sun_busy.jpg,brightness,45.47,,,,,M_1_22_E_filler_2_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T10:31:28.921,1767835888.9214258,188.8929343223572,11334,22667,,,E,2,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_39,S01,1,39,F,filler,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\3_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_1_45_F_filler_3_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T10:31:34.023,1767835894.0231428,193.99465131759644,11640,23279,,,F,3,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_40,S01,1,40,B,filler,1,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\1_day_rain_busy.jpg,,,,,,,M_1_35_B_filler_1_day_rain_busy_ORIG.jpg,Ignore,2026-01-08T10:31:39.124,1767835899.124987,199.09649538993835,11946,23892,,,B,1,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_41,S01,1,41,T,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,brightness,40.55,,,,,M_1_20_T_filler_7_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-08T10:31:44.226,1767835904.2269893,204.1984977722168,12252,24504,,,T,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_42,S01,1,42,2,match,2,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\2_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_1_11_2_match_2_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Match,2026-01-08T10:31:49.330,1767835909.33003,209.30153846740723,12558,25116,2026-01-08T10:31:50.812,1.482457160949707,2,2,t,1,Hit,正解(一致),True,False,,25116.0,25715.0,0.0,25195.0,25210.0,5.112254744515369,5.112254744515369,25185.0,25194.0,25270.0,25279.0,4.300980000000001,3.83118,4.06608,3.434960000000001,3.1033999999999997,3.26918,3.426800000000001,3.0926,3.2597000000000005,0.20135410999353626,0.18996236146565815,0.19598728996970063,0.20325135201744712,0.19278133629847718,0.19831877385590047
S01_1_43,S01,1,43,J,filler,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_1_21_J_filler_7_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-08T10:31:54.429,1767835914.4293463,214.4008548259735,12864,25728,,,J,7,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_44,S01,1,44,B,filler,4,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\4_day_sun_empty.jpg,,,,,,,M_1_4_B_filler_4_day_sun_empty_ORIG.jpg,Ignore,2026-01-08T10:31:59.533,1767835919.5331612,219.50466966629028,13170,26341,,,B,4,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
S01_1_45,S01,1,45,E,filler,9,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\9_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_1_25_E_filler_9_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Ignore,2026-01-08T10:32:04.645,1767835924.6459062,224.61741471290588,13477,26954,,,E,9,,1,Correct Rejection,正解(スルー成功),False,True,front_not_digit,,,,,,,,,,,,,,,,,,,,,,,,,,
