trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S10_5_1,S10,5,1,U,filler,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,,,,,,,M_5_25_U_filler_9_day_sun_empty_ORIG.jpg,Ignore,2026-01-11T15:09:55.617,1768111795.6171148,0.0,0,0,,,U,9,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,0,5.005,4.816,4.9105,2785.595,0.35898973109874194,4.954666666666667,4.9093333333333335,4.932,2614.09575,0.0,,
S10_5_2,S10,5,2,J,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\6_day_rain_empty.jpg,brightness,35.62,,,,,M_5_41_J_filler_6_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-11T15:09:58.235,1768111798.235929,2.61881422996521,157,314,,,J,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,314,4.16,4.043,4.1015,1019.445,0.9809258959531901,4.1604,4.1088000000000005,4.134600000000001,1028.916,0.0,2.4995448243133693,409.0
S10_5_3,S10,5,3,5,match,5,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\5_day_sun_busy.jpg,,,,,,,M_5_24_5_match_5_day_sun_busy_ORIG.jpg,Match,2026-01-11T15:10:00.835,1768111800.835089,5.217974185943604,313,626,2026-01-11T15:10:01.838,1.0029945373535156,5,5,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S10\5\M_5_24_5_match_5_day_sun_busy_ORIG.jpg,M_5_24_5_match_5_day_sun_busy_ORIG.jpg,626,5.281,5.089,5.1850000000000005,2686.791,0.3721912124910348,5.2780000000000005,5.107200000000001,5.1926000000000005,3156.4012,0.0,2.265126173739687,687.0
S10_5_4,S10,5,4,B,filler,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\7_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_5_28_B_filler_7_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-11T15:10:03.437,1768111803.4373026,7.82018780708313,469,938,,,B,7,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,938,4.871,4.719,4.795,1322.23,0.7562980721962139,4.7223999999999995,4.7288,4.7256,1491.4854,0.0,,
S10_5_5,S10,5,5,C,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\5_day_rain_empty.jpg,brightness,35.62,,,,,M_5_32_C_filler_5_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-11T15:10:06.042,1768111806.042663,10.425548553466797,626,1251,,,C,5,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,1251,5.649,5.387,5.518,8354.172,0.11970067171228937,5.5936,5.4253,5.50945,4059.869390322581,0.0,,
S10_5_6,S10,5,6,8,match,8,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,,,,,,,M_5_21_8_match_8_day_rain_busy_ORIG.jpg,Match,2026-01-11T15:10:08.646,1768111808.6465778,13.029463052749634,782,1564,2026-01-11T15:10:09.648,1.0018537044525146,8,8,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S10\5\M_5_21_8_match_8_day_rain_busy_ORIG.jpg,M_5_21_8_match_8_day_rain_busy_ORIG.jpg,1564,5.679,5.523,5.601,8472.904,0.1180232892996309,5.6644,5.5778,5.6211,2810.9024,0.0,1.842413096169763,1626.0
S10_5_7,S10,5,7,S,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\6_day_rain_empty.jpg,brightness,35.62,,,,,M_5_13_S_filler_6_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-11T15:10:11.233,1768111811.2338054,15.616690635681152,937,1874,,,S,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,1874,4.893,4.891,4.8919999999999995,1822.546,0.548682996204211,4.9004,4.8688,4.884600000000001,1844.4551999999999,0.0,,
S10_5_8,S10,5,8,R,filler,8,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\8_day_rain_busy.jpg,,,,,,,M_5_11_R_filler_8_day_rain_busy_ORIG.jpg,Ignore,2026-01-11T15:10:13.838,1768111813.838058,18.220943212509155,1093,2187,,,R,8,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,2187,5.651,5.291,5.471,7963.479,0.12557325761768193,5.6396,5.2616,5.4506,,0.0,,
S10_5_9,S10,5,9,1,match,1,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\1_day_sun_busy.jpg,brightness,45.47,,,,,M_5_16_1_match_1_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-11T15:10:16.426,1768111816.4267526,20.80963778495789,1249,2497,2026-01-11T15:10:17.494,1.068009853363037,1,1,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S10\5\M_5_16_1_match_1_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,M_5_16_1_match_1_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,2497,5.705,5.346,5.5255,8225.169,0.12157804903461558,5.6866,5.433200000000001,5.559900000000001,4127.931838709677,0.0,2.9621872314746542,2579.0
S10_5_10,S10,5,10,B,filler,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,,,,,,,M_5_15_B_filler_9_day_sun_empty_ORIG.jpg,Ignore,2026-01-11T15:10:19.046,1768111819.0467274,23.42961263656616,1406,2812,,,B,9,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,2812,5.197,5.04,5.1185,1944.519,0.5142659958581016,5.1762,5.031999999999999,5.104099999999999,2023.5288,0.0,,
