特徴量,Pearson相関係数,Spearman相関係数,Spearman p値,サンプル数
center_sa_saturation_mean,0.14747014308863288,0.14156095513243974,8.386296939907284e-08,1421
center_sa_saturation_std,0.12734698989649273,0.12836136991804523,1.206503024055215e-06,1421
