trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S13_0_1,S13,0,1,6,unmatch,8,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,,,,,,,M_0_1_6_unmatch_8_day_rain_empty_ORIG.jpg,Mismatch,2026-01-12T12:54:18.474,1768190058.4747708,0.0,0,0,2026-01-12T12:54:19.443,0.9688687324523926,6,8,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Bright\S13\0\M_0_1_6_unmatch_8_day_rain_empty_ORIG.jpg,M_0_1_6_unmatch_8_day_rain_empty_ORIG.jpg,0,5.641,5.015,5.327999999999999,2426.476,0.41212029296807384,5.6505,5.056166666666667,5.3533333333333335,2397.2343333333333,0.0,1.7795346056441612,65.0
S13_0_2,S13,0,2,S,filler,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\2_day_rain_busy.jpg,,,,,,,M_0_33_S_filler_2_day_rain_busy_ORIG.jpg,Ignore,2026-01-12T12:54:21.060,1768190061.0600822,2.5853114128112797,155,310,,,S,2,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,310,5.079,4.736,4.9075,1772.642,0.5641297001876295,5.0868,4.7358,4.911300000000001,1687.2674,0.0,,
S13_0_3,S13,0,3,7,match,7,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\7_day_sun_busy.jpg,brightness,25.454,contrast,1.16,gamma,1.064,M_0_17_7_match_7_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,Match,2026-01-12T12:54:23.648,1768190063.648242,5.173471212387085,310,621,2026-01-12T12:54:24.728,1.0798237323760986,7,7,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S13\0\M_0_17_7_match_7_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,M_0_17_7_match_7_day_sun_busy_MODEL_brightness25.454_contrast1.160_gamma1.064.jpg,621,4.807,4.408,4.6075,1918.293,0.5212967987684884,4.8078,4.381600000000001,4.5947000000000005,1851.684,0.0,1.5472962993843549,767.0
S13_0_4,S13,0,4,J,filler,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\3_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_0_45_J_filler_3_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Ignore,2026-01-12T12:54:26.236,1768190066.2368047,7.762033939361572,466,931,,,J,3,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,931,5.103,4.549,4.8260000000000005,1994.285,0.5014328443527379,5.130999999999999,4.5312,4.831099999999999,2059.886,0.0,,
S13_0_5,S13,0,5,A,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\6_day_rain_busy.jpg,brightness,36.09,,,,,M_0_40_A_filler_6_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Ignore,2026-01-12T12:54:28.856,1768190068.8564377,10.381666898727415,623,1246,,,A,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,1246,5.095,4.585,4.84,1935.531,0.5166540861396692,5.0992,4.570600000000001,4.8349,1904.4019,0.0,,
S13_0_6,S13,0,6,5,unmatch,0,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\0_day_rain_empty.jpg,,,,,,,M_0_39_5_unmatch_0_day_rain_empty_ORIG.jpg,Mismatch,2026-01-12T12:54:31.461,1768190071.4617133,12.986942529678345,779,1558,2026-01-12T12:54:32.551,1.0896785259246826,5,0,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Bright\S13\0\M_0_39_5_unmatch_0_day_rain_empty_ORIG.jpg,M_0_39_5_unmatch_0_day_rain_empty_ORIG.jpg,1558,5.525,5.136,5.330500000000001,2812.137,0.35560145184960756,5.529999999999999,5.0448,5.2874,2919.8763999999996,0.0,1.5571790673035242,1614.0
S13_0_7,S13,0,7,Q,filler,7,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,,,,,,,M_0_13_Q_filler_7_day_sun_empty_ORIG.jpg,Ignore,2026-01-12T12:54:34.053,1768190074.0539532,15.579182386398315,935,1870,,,Q,7,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,1870,5.586,4.828,5.207000000000001,2162.196,0.4624927619882749,5.576600000000001,4.8283000000000005,5.202450000000001,2179.306,0.0,,
S13_0_8,S13,0,8,2,unmatch,0,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\0_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_0_3_2_unmatch_0_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Mismatch,2026-01-12T12:54:36.653,1768190076.653803,18.179032564163208,1091,2181,2026-01-12T12:54:37.741,1.0877354145050049,2,0,b,1,Correct Rejection,正解(不一致),0,normal_image_name,D:\experiment_images_verify\Bright\S13\0\M_0_3_2_unmatch_0_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,M_0_3_2_unmatch_0_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,2181,5.456,4.984,5.220000000000001,3775.456,0.2648686675198969,5.4176,4.9838000000000005,5.2007,3412.5212,0.0,3.5436903588493167,2247.0
S13_0_9,S13,0,9,B,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\4_day_sun_empty.jpg,brightness,40.55,,,,,M_0_10_B_filler_4_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-12T12:54:39.266,1768190079.2667348,20.791964054107662,1248,2495,,,B,4,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,2495,5.679,4.979,5.329000000000001,2456.606,0.40706568330452664,5.6744,4.953,5.313700000000001,2479.5964,0.0,,
S13_0_10,S13,0,10,4,match,4,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\4_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_0_24_4_match_4_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Match,2026-01-12T12:54:41.853,1768190081.8536932,23.37892246246338,1403,2805,2026-01-12T12:54:42.799,0.9458572864532472,4,4,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S13\0\M_0_24_4_match_4_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,M_0_24_4_match_4_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,2805,5.441,4.927,5.183999999999999,2268.006,0.44091594113948557,5.427000000000001,4.9688,5.197900000000001,2215.907,0.0,2.060362025804274,2874.0
S13_0_11,S13,0,11,I,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\5_day_rain_busy.jpg,brightness,36.09,,,,,M_0_38_I_filler_5_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Ignore,2026-01-12T12:54:44.441,1768190084.4413223,25.966551542282104,1558,3116,,,I,5,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,3116,5.128,4.498,4.813000000000001,2268.599,0.4408006880017138,5.1144,4.5038,4.8091,2262.2356000000004,0.0,,
S13_0_12,S13,0,12,L,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\6_day_sun_empty.jpg,brightness,40.55,,,,,M_0_16_L_filler_6_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-12T12:54:47.046,1768190087.0460963,28.571325540542603,1714,3429,,,L,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,3429,5.497,5.029,5.263,1748.142,0.5720359101262941,5.4904,5.0182,5.254300000000001,1839.3867999999998,0.0,,
S13_0_13,S13,0,13,2,match,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\2_day_rain_busy.jpg,,,,,,,M_0_5_2_match_2_day_rain_busy_ORIG.jpg,Match,2026-01-12T12:54:49.649,1768190089.6497197,31.17494893074036,1870,3741,2026-01-12T12:54:50.506,0.8565278053283691,2,2,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S13\0\M_0_5_2_match_2_day_rain_busy_ORIG.jpg,M_0_5_2_match_2_day_rain_busy_ORIG.jpg,3741,5.456,4.836,5.146000000000001,2338.839,0.4275625641611073,5.4538,4.986000000000001,5.219900000000001,2200.0572,0.0,3.642947490287694,3803.0
S13_0_14,S13,0,14,B,filler,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\8_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_0_14_B_filler_8_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-12T12:54:52.239,1768190092.2396617,33.76489067077637,2026,4052,,,B,8,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,4052,5.091,4.52,4.8055,1616.795,0.6185076030047099,5.090999999999999,4.589799999999999,4.840399999999999,1686.8316666666665,0.0,,
S13_0_15,S13,0,15,G,filler,6,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\6_day_rain_empty.jpg,,,,,,,M_0_43_G_filler_6_day_rain_empty_ORIG.jpg,Ignore,2026-01-12T12:54:54.829,1768190094.829066,36.35429525375366,2181,4363,,,G,6,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,4363,5.583,4.903,5.243,1852.344,0.5398565277291907,5.5698,4.8927,5.231249999999999,1862.5168,0.0,,
S13_0_16,S13,0,16,J,filler,8,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\8_day_sun_busy.jpg,,,,,,,M_0_42_J_filler_8_day_sun_busy_ORIG.jpg,Ignore,2026-01-12T12:54:57.432,1768190097.4325092,38.957738399505615,2337,4675,,,J,8,,1,Correct Rejection,正解(スルー成功),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png,4675,5.207,4.689,4.948,2408.836,0.4151382659508576,5.228199999999999,4.6982,4.9632,2501.6818,0.0,,
S13_0_17,S13,0,17,4,match,4,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\4_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_0_48_4_match_4_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Match,2026-01-12T12:55:00.036,1768190100.036886,41.56211519241333,2494,4987,2026-01-12T12:55:01.087,1.0510873794555664,4,4,t,1,Hit,正解(一致),0,normal_image_name,D:\experiment_images_verify\Bright\S13\0\M_0_48_4_match_4_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,M_0_48_4_match_4_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,4987,5.457,4.92,5.1884999999999994,2320.68,0.43090818208456144,5.4674,4.922,5.194699999999999,2444.4168,0.0,1.6028219134150892,5066.0
