Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
1,pictures\transformed\roomDark_figureBright\P.JPG,contrast,0.8225393287602176,gamma,0.5305278790728395,equalization,16.68397038120442,2,2_P_contrast0.823_gamma0.531_equalization16.684.jpg,600,2,P,0.823,0.531,0,0,16.684
2,pictures\transformed\roomDark_figureBright\7.JPG,contrast,0.9903013998370266,gamma,0.6049356466109101,sharpness,0.8767013929687313,0,3_7_contrast0.99_gamma0.605_sharpness0.877.jpg,900,3,7,0.99,0.605,0.877,0,0
5,pictures\transformed\roomDark_figureBright\P.JPG,brightness,1.054135626760216,gamma,0.7560652455377582,sharpness,0.681062035794251,1,6_P_brightness1.054_gamma0.756_sharpness0.681.jpg,1800,6,P,0,0.756,0.681,1.054,0
11,pictures\transformed\roomDark_figureBright\C.JPG,contrast,0.8970076042261442,sharpness,0.8563236831525727,equalization,17.47379500030828,2,12_C_contrast0.897_sharpness0.856_equalization17.474.jpg,3600,12,C,0.897,0,0.856,0,17.474
15,pictures\transformed\roomDark_figureBright\P.JPG,contrast,1.033439204183646,gamma,0.514753053398511,equalization,16.01544414827706,1,16_P_contrast1.033_gamma0.515_equalization16.015.jpg,4800,16,P,1.033,0.515,0,0,16.015
18,pictures\transformed\roomDark_figureBright\C.JPG,brightness,27.9388292588462,gamma,1.036685752113264,sharpness,0.01931251336801488,2,19_C_brightness27.939_gamma1.037_sharpness0.019.jpg,5700,19,C,0,1.037,0.019,27.939,0
24,pictures\transformed\roomDark_figureBright\7.JPG,contrast,1.121508964433606,gamma,0.5434475164786327,equalization,30.59059763104545,2,25_7_contrast1.122_gamma0.543_equalization30.591.jpg,7500,25,7,1.122,0.543,0,0,30.591
26,pictures\transformed\roomDark_figureBright\8.JPG,brightness,1.846820445286288,gamma,0.6695938347405169,sharpness,0.09038092494262685,2,27_8_brightness1.847_gamma0.67_sharpness0.09.jpg,8100,27,8,0,0.67,0.09,1.847,0
29,pictures\transformed\roomDark_figureBright\7.JPG,brightness,20.26999753148034,contrast,0.9837424053326352,gamma,0.5352907506667435,0,30_7_brightness20.27_contrast0.984_gamma0.535.jpg,9000,30,7,0.984,0.535,0,20.27,0
35,pictures\transformed\roomDark_figureBright\3.JPG,contrast,1.018294407509808,gamma,0.8947639493235582,equalization,13.41731081616731,0,36_3_contrast1.018_gamma0.895_equalization13.417.jpg,10800,36,3,1.018,0.895,0,0,13.417
