,フレーム数,両眼.注視Z座標[mm]
0,1130,2.2336875801454745
1,1322,2.6308298198380125
2,2236,2.4924753543592963
3,3710,3.1825079012047444
4,4068,2.7657883380125665
5,4908,2.9213821478630098
6,5512,1.7162165320860687
7,7018,2.8503163911819818
8,8522,3.1094314619183856
9,9715,3.3369915981272222
10,11821,2.6541394263438445
