trial_id,folder_name,file_name,trial,front,status,back,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,Is_Alphabet_Trial,Back_Image_Source,Back_Image_Path,Back_Image_Name_Used
S01_0_1,S01,0,1,P,filler,3,F:\pictures\original_data\roomBright_figureDark\P.JPG,gamma,0.5074105926689569,sharpness,0.920635734569955,equalization,30.14827344182775,S01_0_1_P_filler_3_P_gamma0.507_sharpness0.921_equalization30.148.jpg,Ignore,2026-02-12T02:10:21.072,1770829821.072982,0.0,0,0,2026-02-12T02:10:22.166,1.0931637287139893,P,3,t,0,False Alarm,お手つき(スルー失敗),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png
S01_0_2,S01,0,2,2,unmatch,1,F:\pictures\original_data\roomBright_figureDark\Q.JPG,brightness,21.98146567902848,gamma,1.002078190984527,sharpness,0.1081382105865368,S01_0_2_2_unmatch_1_Q_brightness21.981_gamma1.002_sharpness0.108.jpg,Mismatch,2026-02-12T02:10:23.712,1770829823.7125726,2.6395905017852783,158,317,2026-02-12T02:10:24.698,0.9860663414001465,2,1,t,0,False Alarm,お手つき(誤反応),0,normal_image_name,F:\experiment_images\Bright\S01\0\S01_0_2_2_unmatch_1_Q_brightness21.981_gamma1.002_sharpness0.108.jpg,S01_0_2_2_unmatch_1_Q_brightness21.981_gamma1.002_sharpness0.108.jpg
S01_0_3,S01,0,3,D,filler,7,F:\pictures\original_data\roomBright_figureDark\9.JPG,contrast,0.8957789250565928,gamma,0.8194291953842402,equalization,30.80394471349368,S01_0_3_D_filler_7_9_contrast0.896_gamma0.819_equalization30.804.jpg,Ignore,2026-02-12T02:10:26.352,1770829826.35279,5.279808044433594,317,634,2026-02-12T02:10:26.992,0.6401441097259521,D,7,t,0,False Alarm,お手つき(スルー失敗),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png
S01_0_4,S01,0,4,C,filler,6,F:\pictures\original_data\roomBright_figureDark\J.JPG,brightness,20.66254727291041,contrast,0.9153804487760819,sharpness,0.4256105490024292,S01_0_4_C_filler_6_J_brightness20.663_contrast0.915_sharpness0.426.jpg,Ignore,2026-02-12T02:10:28.996,1770829828.9961493,7.9231672286987305,475,951,2026-02-12T02:10:29.542,0.5461306571960449,C,6,t,0,False Alarm,お手つき(スルー失敗),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png
S01_0_5,S01,0,5,9,unmatch,7,F:\pictures\original_data\roomBright_figureDark\J.JPG,gamma,0.7281437581878965,sharpness,0.3113489088057844,equalization,27.26766739767928,S01_0_5_9_unmatch_7_J_gamma0.728_sharpness0.311_equalization27.268.jpg,Mismatch,2026-02-12T02:10:31.632,1770829831.632711,10.559728860855103,634,1267,2026-02-12T02:10:32.164,0.5316615104675293,9,7,t,0,False Alarm,お手つき(誤反応),0,normal_image_name,F:\experiment_images\Bright\S01\0\S01_0_5_9_unmatch_7_J_gamma0.728_sharpness0.311_equalization27.268.jpg,S01_0_5_9_unmatch_7_J_gamma0.728_sharpness0.311_equalization27.268.jpg
S01_0_6,S01,0,6,T,filler,8,F:\pictures\original_data\roomBright_figureDark\0.JPG,gamma,0.5572791027486264,sharpness,0.6683175937720331,equalization,13.83892065470934,S01_0_6_T_filler_8_0_gamma0.557_sharpness0.668_equalization13.839.jpg,Ignore,2026-02-12T02:10:34.270,1770829834.2709832,13.198001146316528,792,1584,2026-02-12T02:10:35.000,0.7297654151916504,T,8,t,0,False Alarm,お手つき(スルー失敗),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png
S01_0_7,S01,0,7,L,filler,5,F:\pictures\original_data\roomBright_figureDark\2.JPG,contrast,0.9237156501265646,gamma,0.5396544236140177,equalization,4.742438346132648,S01_0_7_L_filler_5_2_contrast0.924_gamma0.540_equalization4.742.jpg,Ignore,2026-02-12T02:10:36.910,1770829836.9101727,15.837190628051758,950,1900,2026-02-12T02:10:37.429,0.5194084644317627,L,5,t,0,False Alarm,お手つき(スルー失敗),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png
S01_0_8,S01,0,8,9,match,9,F:\pictures\original_data\roomBright_figureDark\B.JPG,brightness,26.89199413965205,contrast,1.004003609951438,sharpness,0.1805266799557873,S01_0_8_9_match_9_B_brightness26.892_contrast1.004_sharpness0.181.jpg,Match,2026-02-12T02:10:39.550,1770829839.5501506,18.477168560028076,1109,2217,2026-02-12T02:10:39.983,0.4337310791015625,9,9,t,1,Hit,正解(一致),0,normal_image_name,F:\experiment_images\Bright\S01\0\S01_0_8_9_match_9_B_brightness26.892_contrast1.004_sharpness0.181.jpg,S01_0_8_9_match_9_B_brightness26.892_contrast1.004_sharpness0.181.jpg
S01_0_9,S01,0,9,B,filler,1,F:\pictures\original_data\roomBright_figureDark\T.JPG,contrast,0.9347956376940662,gamma,0.8819154152671321,equalization,26.11326795620992,S01_0_9_B_filler_1_T_contrast0.935_gamma0.882_equalization26.113.jpg,Ignore,2026-02-12T02:10:42.171,1770829842.1719718,21.098989725112915,1266,2532,2026-02-12T02:10:42.352,0.1802349090576172,B,1,t,0,False Alarm,お手つき(スルー失敗),1,alphabet_fixed,./fillerpic/0_day_nocar.png,0_day_nocar.png
S01_0_10,S01,0,10,5,unmatch,6,F:\pictures\original_data\roomBright_figureDark\J.JPG,brightness,2.95033584865004,contrast,1.16619397809603,sharpness,0.5239934872457983,S01_0_10_5_unmatch_6_J_brightness2.950_contrast1.166_sharpness0.524.jpg,Mismatch,2026-02-12T02:10:44.847,1770829844.847288,23.774305820465088,1426,2853,,,5,6,None,0,Omission,無反応(不正解),0,normal_image_name,F:\experiment_images\Bright\S01\0\S01_0_10_5_unmatch_6_J_brightness2.950_contrast1.166_sharpness0.524.jpg,S01_0_10_5_unmatch_6_J_brightness2.950_contrast1.166_sharpness0.524.jpg
