frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
300,166,3.147806052494332,0,pictures\transformed\roomDark_figureBright\P.JPG,contrast,1.126737228844222,gamma,0.790541241545926,sharpness,0.0548776709081261,1,1_P_contrast1.127_gamma0.791_sharpness0.055.jpg,1,P,1.127,0.791,0.055,0.0,0.0
600,766,2.1406208028542664,1,pictures\transformed\roomDark_figureBright\7.JPG,brightness,5.273289910600125,gamma,0.7627409242738594,sharpness,0.5633421039449789,0,2_7_brightness5.273_gamma0.763_sharpness0.563.jpg,2,7,0.0,0.763,0.563,5.273,0.0
1200,1354,2.217081628340666,3,pictures\transformed\roomDark_figureBright\C.JPG,contrast,1.05864658897837,sharpness,0.4884221024952848,equalization,22.76362182103418,1,4_C_contrast1.059_sharpness0.488_equalization22.764.jpg,4,C,1.059,0.0,0.488,0.0,22.764
1500,1646,2.236317669680861,4,pictures\transformed\roomDark_figureBright\9.JPG,contrast,0.844861811681503,gamma,0.5637486276793482,equalization,21.88647870319963,0,5_9_contrast0.845_gamma0.564_equalization21.886.jpg,5,9,0.845,0.564,0.0,0.0,21.886
5400,5568,1.7073188091063856,17,pictures\transformed\roomDark_figureBright\0.JPG,contrast,1.027038375395825,gamma,0.6542434986931644,sharpness,0.8863932441448878,0,18_0_contrast1.027_gamma0.654_sharpness0.886.jpg,18,0,1.027,0.654,0.886,0.0,0.0
6300,6463,1.358912279161759,20,pictures\transformed\roomDark_figureBright\9.JPG,brightness,5.878477715391274,gamma,0.7934856669878672,sharpness,0.9450294800761884,0,21_9_brightness5.878_gamma0.793_sharpness0.945.jpg,21,9,0.0,0.793,0.945,5.878,0.0
6600,6752,1.551202187297399,21,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.893765566823976,sharpness,0.9053327633691232,equalization,15.14585944333698,1,22_B_contrast0.894_sharpness0.905_equalization15.146.jpg,22,B,0.894,0.0,0.905,0.0,15.146
12300,12478,1.7098586699927751,40,pictures\transformed\roomDark_figureBright\S.JPG,contrast,0.9420078506818328,gamma,0.5848596433607918,equalization,14.19373117914068,2,41_S_contrast0.942_gamma0.585_equalization14.194.jpg,41,S,0.942,0.585,0.0,0.0,14.194
13200,13350,1.5334893374924046,43,pictures\transformed\roomDark_figureBright\1.JPG,brightness,22.81772759898161,gamma,1.024387961725976,sharpness,0.1885801502198982,2,44_1_brightness22.818_gamma1.024_sharpness0.189.jpg,44,1,0.0,1.024,0.189,22.818,0.0
13800,13958,2.0667968243882986,45,pictures\transformed\roomDark_figureBright\C.JPG,contrast,1.118653254762266,gamma,0.5066058567491573,equalization,30.53273849467978,1,46_C_contrast1.119_gamma0.507_equalization30.533.jpg,46,C,1.119,0.507,0.0,0.0,30.533
