Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
2,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.9927367265917084,gamma,0.7473345791409837,equalization,25.05923937031223,2,3_B_contrast0.993_gamma0.747_equalization25.059.jpg,900,3,B,0.993,0.747,0,0,25.059
4,pictures\transformed\roomDark_figureBright\7.JPG,contrast,1.147413305647274,sharpness,0.004101843578142068,equalization,9.552676080400076,0,5_7_contrast1.147_sharpness0.004_equalization9.553.jpg,1500,5,7,1.147,0,0.004,0,9.553
8,pictures\transformed\roomDark_figureBright\8.JPG,brightness,2.918462642312849,contrast,1.104913660419958,gamma,0.9848646866479259,0,9_8_brightness2.918_contrast1.105_gamma0.985.jpg,2700,9,8,1.105,0.985,0,2.918,0
9,pictures\transformed\roomDark_figureBright\B.JPG,brightness,25.01112566574324,gamma,0.8017053962763478,sharpness,0.2222016345465573,2,10_B_brightness25.011_gamma0.802_sharpness0.222.jpg,3000,10,B,0,0.802,0.222,25.011,0
14,pictures\transformed\roomDark_figureBright\0.JPG,gamma,0.9415694642975219,sharpness,0.5411183646870747,equalization,19.09312113279161,0,15_0_gamma0.942_sharpness0.541_equalization19.093.jpg,4500,15,0,0,0.942,0.541,0,19.093
18,pictures\transformed\roomDark_figureBright\T.JPG,contrast,1.085302998707555,gamma,0.7691510046845327,sharpness,0.7557492451514201,2,19_T_contrast1.085_gamma0.769_sharpness0.756.jpg,5700,19,T,1.085,0.769,0.756,0,0
20,pictures\transformed\roomDark_figureBright\7.JPG,gamma,0.9486703190295229,sharpness,0.8805006882755512,equalization,31.89290914180278,0,21_7_gamma0.949_sharpness0.881_equalization31.893.jpg,6300,21,7,0,0.949,0.881,0,31.893
21,pictures\transformed\roomDark_figureBright\B.JPG,contrast,1.092856326626888,sharpness,0.7163914673929179,equalization,6.701628703234696,1,22_B_contrast1.093_sharpness0.716_equalization6.702.jpg,6600,22,B,1.093,0,0.716,0,6.702
22,pictures\transformed\roomDark_figureBright\0.JPG,contrast,1.090273946540207,sharpness,0.6601247222547947,equalization,30.81343807230372,0,23_0_contrast1.09_sharpness0.66_equalization30.813.jpg,6900,23,0,1.09,0,0.66,0,30.813
27,pictures\transformed\roomDark_figureBright\S.JPG,brightness,20.99056666890596,contrast,1.037887029334599,gamma,1.014525798299059,1,28_S_brightness20.991_contrast1.038_gamma1.015.jpg,8400,28,S,1.038,1.015,0,20.991,0
34,pictures\transformed\roomDark_figureBright\P.JPG,brightness,22.65274692013736,gamma,0.520012234445817,sharpness,0.6651787767459278,1,35_P_brightness22.653_gamma0.52_sharpness0.665.jpg,10500,35,P,0,0.52,0.665,22.653,0
38,pictures\transformed\roomDark_figureBright\I.JPG,contrast,1.037750367353175,gamma,0.9385447431602859,sharpness,0.3487220458442793,1,39_I_contrast1.038_gamma0.939_sharpness0.349.jpg,11700,39,I,1.038,0.939,0.349,0,0
41,pictures\transformed\roomDark_figureBright\S.JPG,gamma,0.8377870447354295,sharpness,0.6479457730687999,equalization,15.27011003200479,1,42_S_gamma0.838_sharpness0.648_equalization15.27.jpg,12600,42,S,0,0.838,0.648,0,15.27
43,pictures\transformed\roomDark_figureBright\3.JPG,brightness,23.57080495725086,contrast,1.112475649648865,sharpness,0.9187891939043092,0,44_3_brightness23.571_contrast1.112_sharpness0.919.jpg,13200,44,3,1.112,0,0.919,23.571,0
44,pictures\transformed\roomDark_figureBright\S.JPG,brightness,20.76622604184308,contrast,1.006080829238866,sharpness,0.9681612698900903,1,45_S_brightness20.766_contrast1.006_sharpness0.968.jpg,13500,45,S,1.006,0,0.968,20.766,0
47,pictures\transformed\roomDark_figureBright\T.JPG,contrast,1.043277759737055,sharpness,0.08701911359156299,equalization,18.4872103274713,1,48_T_contrast1.043_sharpness0.087_equalization18.487.jpg,14400,48,T,1.043,0,0.087,0,18.487
