Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
0,pictures\transformed\roomDark_figureBright\T.JPG,contrast,1.149233983391778,gamma,0.5265724347751004,sharpness,0.4753907909625473,1,1_T_contrast1.149_gamma0.527_sharpness0.475.jpg,300,1,T,1.149,0.527,0.475,0,0
5,pictures\transformed\roomDark_figureBright\P.JPG,contrast,0.9714840214703623,sharpness,0.5075055319825471,equalization,5.84153063474638,1,6_P_contrast0.971_sharpness0.508_equalization5.842.jpg,1800,6,P,0.971,0,0.508,0,5.842
14,pictures\transformed\roomDark_figureBright\C.JPG,contrast,1.176379035473415,sharpness,0.5541416196227361,equalization,11.12966874893527,1,15_C_contrast1.176_sharpness0.554_equalization11.13.jpg,4500,15,C,1.176,0,0.554,0,11.13
18,pictures\transformed\roomDark_figureBright\7.JPG,brightness,7.271306996489592,gamma,0.9663269740265602,sharpness,0.3972099891996512,0,19_7_brightness7.271_gamma0.966_sharpness0.397.jpg,5700,19,7,0,0.966,0.397,7.271,0
21,pictures\transformed\roomDark_figureBright\8.JPG,brightness,12.10125943761143,contrast,0.9230388926683706,sharpness,0.7646277101733908,0,22_8_brightness12.101_contrast0.923_sharpness0.765.jpg,6600,22,8,0.923,0,0.765,12.101,0
27,pictures\transformed\roomDark_figureBright\E.JPG,brightness,8.098494292405409,gamma,0.7617190401963287,sharpness,0.1646235924169403,2,28_E_brightness8.098_gamma0.762_sharpness0.165.jpg,8400,28,E,0,0.762,0.165,8.098,0
28,pictures\transformed\roomDark_figureBright\2.JPG,brightness,12.43563854935941,gamma,0.8646766297862948,sharpness,0.04061896209339809,0,29_2_brightness12.436_gamma0.865_sharpness0.041.jpg,8700,29,2,0,0.865,0.041,12.436,0
29,pictures\transformed\roomDark_figureBright\1.JPG,contrast,0.9157820163918445,gamma,0.9396921308522721,sharpness,0.3154592059364807,0,30_1_contrast0.916_gamma0.94_sharpness0.315.jpg,9000,30,1,0.916,0.94,0.315,0,0
32,pictures\transformed\roomDark_figureBright\8.JPG,brightness,1.88721908380645,contrast,1.128999033049539,gamma,0.8474489443956309,0,33_8_brightness1.887_contrast1.129_gamma0.847.jpg,9900,33,8,1.129,0.847,0,1.887,0
33,pictures\transformed\roomDark_figureBright\2.JPG,contrast,1.188442279985814,gamma,0.85249991202294,sharpness,0.4457251536742467,0,34_2_contrast1.188_gamma0.852_sharpness0.446.jpg,10200,34,2,1.188,0.852,0.446,0,0
34,pictures\transformed\roomDark_figureBright\E.JPG,brightness,17.68765541396647,gamma,0.9084558247225997,sharpness,0.1307139546654106,1,35_E_brightness17.688_gamma0.908_sharpness0.131.jpg,10500,35,E,0,0.908,0.131,17.688,0
37,pictures\transformed\roomDark_figureBright\C.JPG,brightness,0.2983415498659248,contrast,0.9941515819222984,gamma,0.9031131625339412,2,38_C_brightness0.298_contrast0.994_gamma0.903.jpg,11400,38,C,0.994,0.903,0,0.298,0
46,pictures\transformed\roomDark_figureBright\7.JPG,gamma,0.8478807082829982,sharpness,0.683976284941008,equalization,23.22690335308335,0,47_7_gamma0.848_sharpness0.684_equalization23.227.jpg,14100,47,7,0,0.848,0.684,0,23.227
