Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
1,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.974926778219678,gamma,0.9946510634942013,equalization,13.8577254460083,1,2_B_contrast0.975_gamma0.995_equalization13.858.jpg,600,2,B,0.975,0.995,0,0,13.858
6,pictures\transformed\roomDark_figureBright\S.JPG,gamma,0.5909124468778403,sharpness,0.162693762523715,equalization,16.64413489267116,2,7_S_gamma0.591_sharpness0.163_equalization16.644.jpg,2100,7,S,0,0.591,0.163,0,16.644
7,pictures\transformed\roomDark_figureBright\T.JPG,brightness,17.05159258201265,gamma,0.580006434737367,sharpness,0.9696926458082027,2,8_T_brightness17.052_gamma0.58_sharpness0.97.jpg,2400,8,T,0,0.58,0.97,17.052,0
20,pictures\transformed\roomDark_figureBright\P.JPG,contrast,1.109064412471002,gamma,1.021774556260491,equalization,28.84538468898117,1,21_P_contrast1.109_gamma1.022_equalization28.845.jpg,6300,21,P,1.109,1.022,0,0,28.845
29,pictures\transformed\roomDark_figureBright\S.JPG,brightness,9.291159653819483,contrast,1.040550675735557,sharpness,0.437747591974498,1,30_S_brightness9.291_contrast1.041_sharpness0.438.jpg,9000,30,S,1.041,0,0.438,9.291,0
30,pictures\transformed\roomDark_figureBright\P.JPG,brightness,29.16365276164015,contrast,0.9696072595833414,sharpness,0.06751309468424266,1,31_P_brightness29.164_contrast0.97_sharpness0.068.jpg,9300,31,P,0.97,0,0.068,29.164,0
32,pictures\transformed\roomDark_figureBright\T.JPG,brightness,5.952959146624356,contrast,0.8532407518226263,sharpness,0.90558042059529,1,33_T_brightness5.953_contrast0.853_sharpness0.906.jpg,9900,33,T,0.853,0,0.906,5.953,0
34,pictures\transformed\roomDark_figureBright\0.JPG,gamma,1.066752913304305,sharpness,0.01317825192042691,equalization,25.62273417367575,0,35_0_gamma1.067_sharpness0.013_equalization25.623.jpg,10500,35,0,0,1.067,0.013,0,25.623
45,pictures\transformed\roomDark_figureBright\8.JPG,contrast,0.8871239499687281,gamma,0.9284041368024586,equalization,20.69266744079568,0,46_8_contrast0.887_gamma0.928_equalization20.693.jpg,13800,46,8,0.887,0.928,0,0,20.693
47,pictures\transformed\roomDark_figureBright\E.JPG,brightness,12.13703343509389,contrast,0.9640259324889184,sharpness,0.06841054004141148,1,48_E_brightness12.137_contrast0.964_sharpness0.068.jpg,14400,48,E,0.964,0,0.068,12.137,0
