frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
900,1044,3.553664934507809,2,pictures\transformed\roomDark_figureBright\C.JPG,gamma,0.8123054442959096,sharpness,0.2711331974123841,equalization,25.33440631876067,2,3_C_gamma0.812_sharpness0.271_equalization25.334.jpg,3,C,0.0,0.812,0.271,0.0,25.334
1500,1642,7.691983361194516,4,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.048045777080712,gamma,0.5169228001202826,equalization,12.70333137236682,0,5_9_contrast1.048_gamma0.517_equalization12.703.jpg,5,9,1.048,0.517,0.0,0.0,12.703
1800,1956,3.966564915739126,5,pictures\transformed\roomDark_figureBright\9.JPG,contrast,0.8957967018180029,sharpness,0.6996337532449759,equalization,8.32097389938598,2,6_9_contrast0.896_sharpness0.7_equalization8.321.jpg,6,9,0.896,0.0,0.7,0.0,8.321
3600,3736,3.960274224562963,11,pictures\transformed\roomDark_figureBright\B.JPG,contrast,1.083628638912715,gamma,0.5782568976035382,sharpness,0.1055094916406861,2,12_B_contrast1.084_gamma0.578_sharpness0.106.jpg,12,B,1.084,0.578,0.106,0.0,0.0
5400,5527,3.795208906835538,17,pictures\transformed\roomDark_figureBright\E.JPG,gamma,0.7235741786218916,sharpness,0.4609110616760811,equalization,11.54784452018014,1,18_E_gamma0.724_sharpness0.461_equalization11.548.jpg,18,E,0.0,0.724,0.461,0.0,11.548
9300,9454,3.740809177304977,30,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.135244951437831,sharpness,0.389841412340186,equalization,15.35678389514543,0,31_9_contrast1.135_sharpness0.39_equalization15.357.jpg,31,9,1.135,0.0,0.39,0.0,15.357
10200,10337,3.0729386479775016,33,pictures\transformed\roomDark_figureBright\3.JPG,brightness,12.99251437601702,contrast,0.996223331399114,sharpness,0.453200076780954,0,34_3_brightness12.993_contrast0.996_sharpness0.453.jpg,34,3,0.996,0.0,0.453,12.993,0.0
11400,11536,2.0717066806354487,37,pictures\transformed\roomDark_figureBright\3.JPG,brightness,14.95639390904699,contrast,0.8957618695697507,gamma,0.7886054549200654,0,38_3_brightness14.956_contrast0.896_gamma0.789.jpg,38,3,0.896,0.789,0.0,14.956,0.0
11700,11853,1.7056978098519708,38,pictures\transformed\roomDark_figureBright\0.JPG,brightness,23.77108538722855,contrast,0.8619072367064046,sharpness,0.099761775341778,0,39_0_brightness23.771_contrast0.862_sharpness0.1.jpg,39,0,0.862,0.0,0.1,23.771,0.0
12600,12725,3.003954183474349,41,pictures\transformed\roomDark_figureBright\E.JPG,brightness,5.437565021823883,contrast,1.05055141496182,sharpness,0.8555258963320144,2,42_E_brightness5.438_contrast1.051_sharpness0.856.jpg,42,E,1.051,0.0,0.856,5.438,0.0
