trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S04_0_1,S04,0,1,3,unmatch,5,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,brightness,45.47,,,,,M_0_46_3_unmatch_5_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Mismatch,2026-01-06T18:24:56.875,0.0,0,0,,,3,5,None,0,Omission,無反応(不正解)
S04_0_2,S04,0,2,L,filler,8,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,brightness,35.62,,,,,M_0_26_L_filler_8_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-06T18:24:59.387,2.511519193649292,151,301,,,L,8,None,1,Correct Rejection,正解(スルー成功)
S04_0_3,S04,0,3,A,filler,8,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_0_47_A_filler_8_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-06T18:25:01.921,5.045505523681641,303,605,,,A,8,None,1,Correct Rejection,正解(スルー成功)
S04_0_4,S04,0,4,E,filler,0,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_0_6_E_filler_0_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-06T18:25:04.371,7.4956276416778564,450,899,,,E,0,None,1,Correct Rejection,正解(スルー成功)
S04_0_5,S04,0,5,P,filler,2,original,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\2_night_rain_busy.jpg,,,,,,,M_0_18_P_filler_2_night_rain_busy_ORIG.jpg,Ignore,2026-01-06T18:25:06.887,10.011593341827393,601,1201,,,P,2,None,1,Correct Rejection,正解(スルー成功)
S04_0_6,S04,0,6,6,unmatch,0,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_0_43_6_unmatch_0_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Mismatch,2026-01-06T18:25:09.421,12.54604721069336,753,1506,,,6,0,None,0,Omission,無反応(不正解)
S04_0_7,S04,0,7,U,filler,1,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_0_19_U_filler_1_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-06T18:25:11.880,15.00532841682434,900,1801,,,U,1,None,1,Correct Rejection,正解(スルー成功)
S04_0_8,S04,0,8,5,unmatch,2,brightonly,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,brightness,46.88,,,,,M_0_31_5_unmatch_2_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Mismatch,2026-01-06T18:25:14.390,17.514670848846436,1051,2102,,,5,2,None,0,Omission,無反応(不正解)
S04_0_9,S04,0,9,G,filler,8,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_0_12_G_filler_8_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-06T18:25:16.887,20.011775970458984,1201,2401,,,G,8,None,1,Correct Rejection,正解(スルー成功)
S04_0_10,S04,0,10,4,match,4,model,F:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_0_27_4_match_4_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Match,2026-01-06T18:25:19.367,22.491520404815674,1349,2699,,,4,4,None,0,Omission,無反応(不正解)
