Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
3,pictures\transformed\roomDark_figureBright\3.JPG,contrast,0.9744060083723084,sharpness,0.5355206766235391,equalization,13.19491994424943,2,4_3_contrast0.974_sharpness0.536_equalization13.195.jpg,1200,4,3,0.974,0,0.536,0,13.195
7,pictures\transformed\roomDark_figureBright\B.JPG,contrast,1.164029680449343,sharpness,0.4811420315628683,equalization,4.892574585296871,2,8_B_contrast1.164_sharpness0.481_equalization4.893.jpg,2400,8,B,1.164,0,0.481,0,4.893
8,pictures\transformed\roomDark_figureBright\E.JPG,brightness,9.516172125376496,gamma,1.027892541927039,sharpness,0.4170028205135174,2,9_E_brightness9.516_gamma1.028_sharpness0.417.jpg,2700,9,E,0,1.028,0.417,9.516,0
13,pictures\transformed\roomDark_figureBright\3.JPG,brightness,13.15273564187877,contrast,0.9129887674118466,sharpness,0.6896844279934586,0,14_3_brightness13.153_contrast0.913_sharpness0.69.jpg,4200,14,3,0.913,0,0.69,13.153,0
14,pictures\transformed\roomDark_figureBright\C.JPG,brightness,6.088523905281365,gamma,0.8609220728054149,sharpness,0.09427361970839605,1,15_C_brightness6.089_gamma0.861_sharpness0.094.jpg,4500,15,C,0,0.861,0.094,6.089,0
16,pictures\transformed\roomDark_figureBright\9.JPG,brightness,19.89287691293738,gamma,0.8480387900611723,sharpness,0.1766298433100723,2,17_9_brightness19.893_gamma0.848_sharpness0.177.jpg,5100,17,9,0,0.848,0.177,19.893,0
19,pictures\transformed\roomDark_figureBright\C.JPG,contrast,0.8624412751366642,gamma,1.016404229447796,sharpness,0.2408983592292496,2,20_C_contrast0.862_gamma1.016_sharpness0.241.jpg,6000,20,C,0.862,1.016,0.241,0,0
22,pictures\transformed\roomDark_figureBright\S.JPG,brightness,4.166515491119098,contrast,1.095617022017819,gamma,0.8041315954469254,2,23_S_brightness4.167_contrast1.096_gamma0.804.jpg,6900,23,S,1.096,0.804,0,4.167,0
24,pictures\transformed\roomDark_figureBright\S.JPG,contrast,1.159346907347324,gamma,0.7993845699371804,sharpness,0.5463900598852789,1,25_S_contrast1.159_gamma0.799_sharpness0.546.jpg,7500,25,S,1.159,0.799,0.546,0,0
25,pictures\transformed\roomDark_figureBright\B.JPG,brightness,11.91000040984667,gamma,0.9228961563101403,sharpness,0.2490682415711216,2,26_B_brightness11.91_gamma0.923_sharpness0.249.jpg,7800,26,B,0,0.923,0.249,11.91,0
33,pictures\transformed\roomDark_figureBright\2.JPG,brightness,6.852463442741531,contrast,0.9487516406101005,gamma,0.9739525053684461,0,34_2_brightness6.852_contrast0.949_gamma0.974.jpg,10200,34,2,0.949,0.974,0,6.852,0
36,pictures\transformed\roomDark_figureBright\0.JPG,gamma,0.7290169942133962,sharpness,0.737522407826474,equalization,29.75880079340411,0,37_0_gamma0.729_sharpness0.738_equalization29.759.jpg,11100,37,0,0,0.729,0.738,0,29.759
44,pictures\transformed\roomDark_figureBright\0.JPG,brightness,26.41719156623897,contrast,0.9565094680851569,gamma,0.8095523531829933,2,45_0_brightness26.417_contrast0.957_gamma0.81.jpg,13500,45,0,0.957,0.81,0,26.417,0
