Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
2,pictures\transformed\roomDark_figureBright\P.JPG,contrast,0.9517190860697755,gamma,0.730390139419312,equalization,31.55521761730805,2,3_P_contrast0.952_gamma0.73_equalization31.555.jpg,900,3,P,0.952,0.73,0,0,31.555
3,pictures\transformed\roomDark_figureBright\I.JPG,contrast,1.113585106880379,sharpness,0.06402874173257232,equalization,8.21684961402135,1,4_I_contrast1.114_sharpness0.064_equalization8.217.jpg,1200,4,I,1.114,0,0.064,0,8.217
5,pictures\transformed\roomDark_figureBright\3.JPG,brightness,9.244599859462927,contrast,1.099998944908368,gamma,0.9758676890054143,0,6_3_brightness9.245_contrast1.1_gamma0.976.jpg,1800,6,3,1.1,0.976,0,9.245,0
16,pictures\transformed\roomDark_figureBright\S.JPG,brightness,21.98649622243609,gamma,0.8505468195326991,sharpness,0.09266733204117987,1,17_S_brightness21.986_gamma0.851_sharpness0.093.jpg,5100,17,S,0,0.851,0.093,21.986,0
18,pictures\transformed\roomDark_figureBright\9.JPG,gamma,0.9384549400803439,sharpness,0.4865023411358288,equalization,20.1933926351159,0,19_9_gamma0.938_sharpness0.487_equalization20.193.jpg,5700,19,9,0,0.938,0.487,0,20.193
19,pictures\transformed\roomDark_figureBright\0.JPG,contrast,1.160298619613987,gamma,0.824791138774356,sharpness,0.8114191036034561,2,20_0_contrast1.16_gamma0.825_sharpness0.811.jpg,6000,20,0,1.16,0.825,0.811,0,0
21,pictures\transformed\roomDark_figureBright\8.JPG,gamma,0.9197633381295767,sharpness,0.8350311424844974,equalization,27.30093979333694,0,22_8_gamma0.92_sharpness0.835_equalization27.301.jpg,6600,22,8,0,0.92,0.835,0,27.301
23,pictures\transformed\roomDark_figureBright\B.JPG,contrast,1.078764359106435,sharpness,0.806689120460144,equalization,4.029973647038814,2,24_B_contrast1.079_sharpness0.807_equalization4.03.jpg,7200,24,B,1.079,0,0.807,0,4.03
26,pictures\transformed\roomDark_figureBright\C.JPG,contrast,1.183183488820248,sharpness,0.6002059133580742,equalization,25.78414855219409,1,27_C_contrast1.183_sharpness0.6_equalization25.784.jpg,8100,27,C,1.183,0,0.6,0,25.784
34,pictures\transformed\roomDark_figureBright\2.JPG,brightness,26.37003911202486,contrast,1.035407998869421,gamma,1.04734494410761,0,35_2_brightness26.37_contrast1.035_gamma1.047.jpg,10500,35,2,1.035,1.047,0,26.37,0
36,pictures\transformed\roomDark_figureBright\B.JPG,brightness,25.04815002319635,gamma,0.6785188269831166,sharpness,0.5081572106451575,2,37_B_brightness25.048_gamma0.679_sharpness0.508.jpg,11100,37,B,0,0.679,0.508,25.048,0
42,pictures\transformed\roomDark_figureBright\3.JPG,contrast,0.953375846797487,gamma,1.001533213336071,sharpness,0.3845091384929923,2,43_3_contrast0.953_gamma1.002_sharpness0.385.jpg,12900,43,3,0.953,1.002,0.385,0,0
43,pictures\transformed\roomDark_figureBright\0.JPG,gamma,0.8170065828056863,sharpness,0.5028829805965704,equalization,17.317103399312,0,44_0_gamma0.817_sharpness0.503_equalization17.317.jpg,13200,44,0,0,0.817,0.503,0,17.317
45,pictures\transformed\roomDark_figureBright\1.JPG,brightness,25.06504629700363,contrast,1.09962595024154,sharpness,0.696917197625029,0,46_1_brightness25.065_contrast1.1_sharpness0.697.jpg,13800,46,1,1.1,0,0.697,25.065,0
