trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S03_7_1,S03,7,1,G,filler,6,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\6_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_7_19_G_filler_6_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Ignore,2026-01-08T17:59:00.617,1767862740.617856,0.0,0,0,,,G,6,None,1,Correct Rejection,正解(スルー成功),0,4.744,4.518,4.631,492.839,2.029060200187079,4.7331666666666665,4.512499999999999,4.6228333333333325,660.7965,0.0,1.707956972619765,23.0
S03_7_2,S03,7,2,4,match,4,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\4_day_sun_busy.jpg,brightness,45.47,,,,,M_7_2_4_match_4_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-08T17:59:04.467,1767862744.467342,3.8494858741760254,231,462,2026-01-08T17:59:05.532,1.06508207321167,4,4,t,1,Hit,正解(一致),462,4.194,3.986,4.09,617.176,1.620283355153149,4.199800000000001,3.9786,4.0892,734.7436,0.0,,
S03_7_3,S03,7,3,T,filler,9,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\9_day_rain_busy.jpg,brightness,36.09,,,,,M_7_17_T_filler_9_day_rain_busy_BRIGHTONLY_brightness36.090.jpg,Ignore,2026-01-08T17:59:08.346,1767862748.3465056,7.728649616241455,464,927,,,T,9,None,1,Correct Rejection,正解(スルー成功),927,4.103,4.126,4.1145,2858.157,0.34987581158067943,4.1078,4.119,4.1134,2859.286,0.0,,
S03_7_4,S03,7,4,Q,filler,4,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\4_day_sun_busy.jpg,,,,,,,M_7_20_Q_filler_4_day_sun_busy_ORIG.jpg,Ignore,2026-01-08T17:59:12.207,1767862752.2078636,11.590007543563845,695,1391,,,Q,4,None,1,Correct Rejection,正解(スルー成功),1391,4.088,3.938,4.013,2671.372,0.37433947799108475,4.0914,3.9450000000000003,4.0182,2670.7655999999997,0.0,,
S03_7_5,S03,7,5,2,match,2,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\2_day_rain_empty.jpg,,,,,,,M_7_29_2_match_2_day_rain_empty_ORIG.jpg,Match,2026-01-08T17:59:16.052,1767862756.052978,15.43512201309204,926,1852,2026-01-08T17:59:17.175,1.122724533081055,2,2,t,1,Hit,正解(一致),1852,4.113,4.126,4.1195,3070.493,0.32568059917413916,4.113,4.075,4.094,3086.3632000000002,0.0,,
S03_7_6,S03,7,6,D,filler,0,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\0_day_rain_busy.jpg,brightness,23.168,contrast,1.169,gamma,1.078,M_7_13_D_filler_0_day_rain_busy_MODEL_brightness23.168_contrast1.169_gamma1.078.jpg,Ignore,2026-01-08T17:59:19.910,1767862759.9103308,19.2924747467041,1158,2315,,,D,0,None,1,Correct Rejection,正解(スルー成功),2315,4.232,3.928,4.08,2431.683,0.4112378134814447,4.2134,3.9880000000000004,4.1007,2494.1169999999997,0.0,,
S03_7_7,S03,7,7,S,filler,6,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\6_day_sun_busy.jpg,,,,,,,M_7_4_S_filler_6_day_sun_busy_ORIG.jpg,Ignore,2026-01-08T17:59:23.755,1767862763.7558124,23.13795638084412,1388,2777,,,S,6,None,1,Correct Rejection,正解(スルー成功),2777,4.126,3.813,3.9695,930.04,1.075222571072212,4.1238,3.9177999999999997,4.0207999999999995,1051.0946,0.0,,
S03_7_8,S03,7,8,7,unmatch,4,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\4_day_rain_empty.jpg,brightness,35.62,,,,,M_7_14_7_unmatch_4_day_rain_empty_BRIGHTONLY_brightness35.620.jpg,Mismatch,2026-01-08T17:59:27.618,1767862767.6184273,27.000571250915527,1620,3240,2026-01-08T17:59:28.676,1.0576918125152588,7,4,b,1,Correct Rejection,正解(不一致),3240,3.998,3.691,3.8445,1846.923,0.5414410887730566,3.9824000000000006,3.6613999999999995,3.8219000000000003,1837.1667999999997,0.0,,
S03_7_9,S03,7,9,G,filler,9,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\9_day_rain_empty.jpg,brightness,22.602,contrast,1.158,gamma,1.045,M_7_21_G_filler_9_day_rain_empty_MODEL_brightness22.602_contrast1.158_gamma1.045.jpg,Ignore,2026-01-08T17:59:31.472,1767862771.4729776,30.855121612548828,1851,3703,,,G,9,None,1,Correct Rejection,正解(スルー成功),3703,3.793,3.421,3.607,1310.588,0.7630162949759955,3.842,3.4501999999999997,3.6460999999999997,1489.4562,0.0,1.8251226110567782,3884.0
S03_7_10,S03,7,10,1,match,1,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\1_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_7_41_1_match_1_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Match,2026-01-08T17:59:35.320,1767862775.3201275,34.7022716999054,2082,4164,2026-01-08T17:59:36.484,1.1640949249267578,1,1,t,1,Hit,正解(一致),4164,3.927,3.651,3.7889999999999997,519.682,1.9242536782109059,3.9274,3.755,3.8411999999999997,591.3210000000003,1.709084191693774,1.7993123678559448,4168.0
