番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
25299,4079940,6121677609,,,,,,1067.828,569.437,3223.889,-880.116,19667.625,,Both,1021.622,685.789,42.155,-99.732,450.0,0.144229,-0.087763,0.985645,-33.0,-54.0,-63.6,5.353,334.813,205.469,84.797,84.078,133.813,Auto,332.734,217.625,1590,10,320,240,1.0,,Both,1146.563,672.506,127.625,-90.645,450.0,0.180745,-0.069997,0.981036,33.0,-54.0,-63.6,5.786,199.938,271.891,91.656,87.406,18.141,Auto,211.422,285.234,10,10,320,240,1.0
25300,4079941,6121679109,,,,,,1060.061,557.474,2997.589,-523.493,19706.595,,Both,1014.383,666.529,37.202,-86.557,450.0,0.135161,-0.062682,0.988839,-33.0,-54.0,-63.6,5.638,335.406,203.484,89.313,86.844,17.016,Auto,332.609,217.5,1590,10,320,240,1.0,,Both,1146.955,670.871,127.893,-89.527,450.0,0.181267,-0.067864,0.98109,33.0,-54.0,-63.6,5.706,199.828,271.672,90.391,86.031,20.609,Auto,211.328,285.188,10,10,320,240,1.0
25301,4079942,6121680609,,,,,,1057.379,558.385,2919.468,-551.201,19721.648,,Both,1013.052,663.215,36.292,-84.29,450.0,0.133476,-0.058346,0.989333,-33.0,-54.0,-63.6,5.715,335.453,203.344,90.531,86.938,11.594,Auto,332.531,217.688,1590,10,320,240,1.0,,Both,1142.813,670.735,125.059,-89.434,450.0,0.176026,-0.067752,0.982051,33.0,-54.0,-63.6,5.832,200.234,271.922,92.391,87.719,17.531,Auto,211.359,285.422,10,10,320,240,1.0
25302,4079943,6121682109,,,,,,1056.093,555.252,1225.04,-194.441,8386.149,,Both,1027.693,621.701,46.308,-55.89,450.0,0.152606,-0.003637,0.98828,-33.0,-54.0,-63.6,6.558,334.016,199.063,103.891,88.172,161.75,Auto,332.578,217.859,1590,10,320,240,1.0,,Both,1144.014,670.582,125.881,-89.329,450.0,0.17755,-0.067535,0.981792,33.0,-54.0,-63.6,5.844,199.969,272.0,92.578,87.875,18.375,Auto,211.219,285.531,10,10,320,240,1.0
25303,4079944,6121683609,,,,,,1058.86,556.897,2962.231,-506.288,19710.666,,Both,1012.572,666.752,35.963,-86.709,450.0,0.132816,-0.062993,0.989137,-33.0,-54.0,-63.6,5.663,335.406,203.984,89.703,86.25,12.609,Auto,332.422,217.953,1590,10,320,240,1.0,,Both,1146.401,671.333,127.514,-89.843,450.0,0.180558,-0.068474,0.981178,33.0,-54.0,-63.6,5.767,199.672,272.109,91.359,86.75,17.328,Auto,211.125,285.563,10,10,320,240,1.0
25304,4079945,6121685109,,,,,,1057.936,558.004,2934.901,-539.526,19713.072,,Both,1012.667,665.237,36.029,-85.673,450.0,0.132956,-0.061004,0.989243,-33.0,-54.0,-63.6,5.627,335.375,204.047,89.141,85.906,14.656,Auto,332.406,218.172,1590,10,320,240,1.0,,Both,1145.65,673.129,127.0,-91.072,450.0,0.17958,-0.070822,0.981191,33.0,-54.0,-63.6,5.731,199.797,272.5,90.781,86.75,17.906,Auto,211.203,285.781,10,10,320,240,1.0
25305,4079946,6121686609,,,,,,1058.131,558.757,2940.067,-561.959,19708.559,,Both,1013.031,665.814,36.278,-86.067,450.0,0.133421,-0.061758,0.989133,-33.0,-54.0,-63.6,5.68,335.531,204.047,89.984,86.125,12.563,Auto,332.594,218.125,1590,10,320,240,1.0,,Both,1146.706,675.112,127.723,-92.428,450.0,0.180881,-0.073382,0.980764,33.0,-54.0,-63.6,5.668,199.719,272.688,89.781,85.734,15.094,Auto,211.203,285.781,10,10,320,240,1.0
25306,4079947,6121688109,,,,,,1055.072,554.287,1121.207,-168.489,7757.794,,Both,1028.1,617.026,46.586,-52.693,450.0,0.15313,0.002516,0.988203,-33.0,-54.0,-63.6,6.653,333.938,198.688,105.391,88.344,160.5,Auto,332.547,217.969,1590,10,320,240,1.0,,Both,1143.824,670.784,125.751,-89.467,450.0,0.177307,-0.0678,0.981817,33.0,-54.0,-63.6,5.836,199.984,272.094,92.453,87.719,20.719,Auto,211.219,285.609,10,10,320,240,1.0
25307,4079948,6121689609,,,,,,1057.756,556.734,2929.899,-501.543,19715.658,,Both,1011.88,665.086,35.49,-85.569,450.0,0.131939,-0.060815,0.989391,-33.0,-54.0,-63.6,5.676,335.5,203.859,89.922,85.453,14.078,Auto,332.438,218.0,1590,10,320,240,1.0,,Both,1145.518,671.716,126.91,-90.104,450.0,0.179436,-0.068986,0.981348,33.0,-54.0,-63.6,5.752,199.906,272.188,91.125,87.5,15.688,Auto,211.281,285.609,10,10,320,240,1.0
25308,4079949,6121691109,,,,,,1057.881,554.926,2933.418,-447.326,19714.241,,Both,1010.733,665.987,34.706,-86.186,450.0,0.130444,-0.06201,0.989515,-33.0,-54.0,-63.6,5.643,335.75,203.797,89.391,86.234,17.484,Auto,332.578,217.828,1590,10,320,240,1.0,,Both,1146.831,671.065,127.808,-89.66,450.0,0.181106,-0.068119,0.981102,33.0,-54.0,-63.6,5.745,199.734,271.938,91.0,86.422,17.297,Auto,211.234,285.438,10,10,320,240,1.0
