番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
36390,4091031,6138314109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,Pupil,1119.516,783.777,109.122,-166.764,450.0,0.143271,-0.212236,0.966659,33.0,-54.0,-63.6,3.206,205.688,278.563,50.781,19.047,95.328,Auto,,,10,10,320,240,1.0
36391,4091032,6138315609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Auto,,,1590,10,320,240,1.0,,,,,,,,,,,,,,,,,,,,Auto,,,10,10,320,240,1.0
36392,4091033,6138317109,,,,,,1031.631,573.348,1466.999,-682.97,13472.047,,Pupil,995.495,652.653,24.282,-77.064,450.0,0.110732,-0.044586,0.99285,-33.0,-54.0,-63.6,5.966,342.906,185.719,94.5,66.703,105.031,Auto,,,1590,10,320,240,1.0,,Both,1116.655,695.211,107.165,-106.177,450.0,0.142203,-0.100044,0.984769,33.0,-54.0,-63.6,5.539,207.172,254.25,87.75,74.625,96.594,Auto,216.031,265.188,10,10,320,240,1.0
36393,4091034,6138318609,,,,,,1057.953,573.095,1813.371,-612.679,12177.923,,Both,1011.519,685.975,35.243,-99.859,450.0,0.131202,-0.088166,0.987427,-33.0,-54.0,-63.6,5.192,343.688,184.703,82.25,74.891,108.297,Auto,340.594,196.703,1590,10,320,240,1.0,,Both,1114.982,649.902,106.02,-75.182,450.0,0.140641,-0.040798,0.98922,33.0,-54.0,-63.6,5.478,207.641,251.375,86.781,85.5,3.547,Auto,216.203,266.859,10,10,320,240,1.0
36394,4091035,6138320109,,,,,,1043.98,550.089,2529.962,-303.929,19817.098,,Both,996.202,655.659,24.765,-79.12,450.0,0.111635,-0.048546,0.992563,-33.0,-54.0,-63.6,5.425,344.578,183.344,85.938,82.328,93.563,Auto,339.906,198.234,1590,10,320,240,1.0,,Both,1116.562,647.128,107.101,-73.284,450.0,0.142701,-0.037137,0.989069,33.0,-54.0,-63.6,5.517,207.828,252.516,87.406,83.875,166.828,Auto,216.516,268.281,10,10,320,240,1.0
36395,4091036,6138321609,,,,,,1044.548,549.941,2547.088,-299.473,19817.323,,Both,998.6,651.664,26.406,-76.387,450.0,0.114792,-0.04326,0.992447,-33.0,-54.0,-63.6,5.35,344.328,183.531,84.75,83.453,56.484,Auto,339.922,198.875,1590,10,320,240,1.0,,Both,1116.358,645.796,106.962,-72.373,450.0,0.142447,-0.035386,0.98917,33.0,-54.0,-63.6,5.593,207.984,253.266,88.609,84.969,162.422,Auto,216.641,269.172,10,10,320,240,1.0
36396,4091037,6138323109,,,,,,1039.274,544.569,2390.213,-137.747,19833.914,,Both,994.794,640.15,23.802,-68.511,450.0,0.109882,-0.028071,0.993548,-33.0,-54.0,-63.6,5.512,344.375,183.188,87.313,85.813,34.766,Auto,339.563,199.656,1590,10,320,240,1.0,,Both,1114.726,645.584,105.846,-72.228,450.0,0.140342,-0.035118,0.98948,33.0,-54.0,-63.6,5.61,208.031,253.703,88.875,85.484,164.219,Auto,216.547,269.625,10,10,320,240,1.0
36397,4091038,6138324609,,,,,,1037.577,541.522,2339.629,-45.895,19838.917,,Both,993.5,635.117,22.917,-65.068,450.0,0.108208,-0.021418,0.993898,-33.0,-54.0,-63.6,5.619,344.141,183.172,89.016,86.031,14.984,Auto,339.188,200.156,1590,10,320,240,1.0,,Both,1114.752,644.702,105.864,-71.625,450.0,0.140381,-0.033956,0.989515,33.0,-54.0,-63.6,5.725,207.813,253.938,90.703,86.516,169.266,Auto,216.328,269.938,10,10,320,240,1.0
36398,4091039,6138326109,,,,,,1040.682,532.539,2432.872,224.986,19835.602,,Both,992.585,634.23,22.291,-64.461,450.0,0.107013,-0.020247,0.994051,-33.0,-54.0,-63.6,5.66,344.094,183.391,89.672,86.328,17.5,Auto,339.063,200.453,1590,10,320,240,1.0,,Both,1118.462,634.106,108.401,-64.376,450.0,0.145223,-0.019984,0.989197,33.0,-54.0,-63.6,5.949,207.469,253.219,94.25,87.109,166.578,Auto,216.266,270.313,10,10,320,240,1.0
36399,4091040,6138327609,,,,,,1037.533,541.224,2338.069,-36.914,19836.982,,Both,992.037,637.765,21.916,-66.88,450.0,0.106284,-0.024927,0.994023,-33.0,-54.0,-63.6,5.592,344.188,184.016,88.578,85.172,22.016,Auto,339.078,200.703,1590,10,320,240,1.0,,Both,1116.194,646.346,106.85,-72.75,450.0,0.142232,-0.036111,0.989174,33.0,-54.0,-63.6,5.646,207.609,254.719,89.438,86.25,166.109,Auto,216.25,270.563,10,10,320,240,1.0
