,Unnamed: 0.1,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization,day,time,button,timeFromStart,timeFromDisplay,num,timeFromDisplay_std
0,0,1500.0,1743.0,2.0808616028564653,4.0,pictures\transformed\roomBright_figureDark\7.JPG,sharpness,0.9850180365685488,gamma,0.6220611173264438,equalization,10.2822765432379,0.0,5_7_sharpness0.99_gamma0.62_equalization10.0.jpg,5.0,7,0.0,0.62,0.99,0.0,10.0,2023-08-31,21:10:45.511273,t,14.403183698654177,1.8055663108825684,11,3.119703006058904
1,1,2100.0,2246.0,2.1708040755662483,6.0,pictures\transformed\roomBright_figureDark\E.JPG,brightness,0.5107264476747253,contrast,0.8971175621172319,None,None,2.0,7_E_brightness0.51_contrast0.9.jpg,7.0,E,0.9,0.0,0.0,0.51,0.0,2023-08-31,21:10:50.153103,f,19.045014142990112,1.4437334537506104,11,1.148232916460279
2,2,5100.0,5272.0,2.24005775418627,16.0,pictures\transformed\roomBright_figureDark\E.JPG,brightness,20.23252778307227,sharpness,0.4571056534064026,None,None,1.0,17_E_brightness20.0_sharpness0.46.jpg,17.0,E,0.0,0.0,0.46,20.0,0.0,2023-08-31,21:11:15.249489,f,44.14036798477173,1.5111639499664309,11,1.5156324043619598
3,3,5700.0,5849.0,2.301728222814876,18.0,pictures\transformed\roomBright_figureDark\1.JPG,sharpness,0.6198592432672806,contrast,0.8097532727839475,None,None,2.0,19_1_sharpness0.62_contrast0.81.jpg,19.0,1,0.81,0.0,0.62,0.0,0.0,2023-08-31,21:11:20.219719,f,49.11162996292114,1.5033469200134275,11,1.4730408031900895
4,4,6300.0,6505.0,2.385671357937491,20.0,pictures\transformed\roomBright_figureDark\C.JPG,contrast,0.8614970344158221,gamma,0.8298022635311901,None,None,1.0,21_C_contrast0.86_gamma0.83.jpg,21.0,C,0.86,0.83,0.0,0.0,0.0,2023-08-31,21:11:25.430371,f,54.32228231430054,1.729413986206055,11,2.704782062883206
5,5,7200.0,7347.0,2.1984734479066126,23.0,pictures\transformed\roomBright_figureDark\P.JPG,contrast,1.048948651113891,gamma,0.7633310921794212,brightness,2.717125212469553,1.0,24_P_contrast1.0_gamma0.76_brightness2.7.jpg,24.0,P,1.0,0.76,0.0,2.7,0.0,2023-08-31,21:11:32.776868,f,61.66877889633179,1.5487020015716553,11,1.7201609442742993
6,6,8700.0,8867.0,2.5656626359411407,28.0,pictures\transformed\roomBright_figureDark\1.JPG,contrast,1.080234667324564,sharpness,0.4101661132151895,brightness,14.93206790154539,0.0,29_1_contrast1.1_sharpness0.41_brightness15.0.jpg,29.0,1,1.1,0.0,0.41,15.0,0.0,2023-08-31,21:11:45.195562,t,74.08747243881226,1.4612817764282229,11,1.2438461052562357
7,7,10500.0,10667.0,2.660282487786671,34.0,pictures\transformed\roomBright_figureDark\9.JPG,sharpness,0.384724330481174,contrast,1.016873664200387,gamma,0.6495990283428217,0.0,35_9_sharpness0.38_contrast1.0_gamma0.65.jpg,35.0,9,1.0,0.65,0.38,0.0,0.0,2023-08-31,21:12:00.199878,t,89.07644414901733,1.466937780380249,11,1.2746632143116596
8,0,2400.0,2659.0,3.142865117988966,7.0,pictures\transformed\roomBright_figureDark\8.JPG,contrast,1.125890088552812,sharpness,0.233031303825717,brightness,28.30639995485875,0.0,8_8_contrast1.1_sharpness0.23_brightness28.0.jpg,8.0,8,1.1,0.0,0.23,28.0,0.0,2023-08-31,21:13:53.278513,f,21.824947118759155,1.6936070919036863,11,2.50968584724905
9,1,4200.0,4317.0,2.698508829119107,13.0,pictures\transformed\roomBright_figureDark\7.JPG,gamma,0.8580230090864509,contrast,1.081867727611331,equalization,5.973948795660943,2.0,14_7_gamma0.86_contrast1.1_equalization6.0.jpg,14.0,7,1.1,0.86,0.0,0.0,6.0,2023-08-31,21:14:07.785432,f,36.316099405288696,1.2101733684539795,11,-0.12433455001081016
10,2,6000.0,6124.0,2.43155279816571,19.0,pictures\transformed\roomBright_figureDark\Q.JPG,sharpness,0.1718742676995115,gamma,1.069448778935978,equalization,24.02809434832349,2.0,20_Q_sharpness0.17_gamma1.1_equalization24.0.jpg,20.0,Q,0.0,1.1,0.17,0.0,24.0,2023-08-31,21:14:22.784826,f,51.33125948905945,1.1995174884796145,11,-0.18239381199804366
11,3,8400.0,8544.0,2.6365832442329853,27.0,pictures\transformed\roomBright_figureDark\S.JPG,sharpness,0.3696546024647976,contrast,0.8474848601024675,equalization,15.40003144198001,2.0,28_S_sharpness0.37_contrast0.85_equalization15.0.jpg,28.0,S,0.85,0.0,0.37,0.0,15.0,2023-08-31,21:14:42.842363,f,71.38775730133057,1.2879846096038818,11,0.29962510853847774
12,4,9600.0,9738.0,2.9181780874644074,31.0,pictures\transformed\roomBright_figureDark\T.JPG,sharpness,0.2604313032770349,brightness,19.24654162619107,gamma,0.8833372429402995,1.0,32_T_sharpness0.26_brightness19.0_gamma0.88.jpg,32.0,T,0.0,0.88,0.26,19.0,0.0,2023-08-31,21:14:52.871438,f,81.41787147521973,1.3154613971710205,11,0.4493341904506103
13,0,600.0,740.0,2.9009343773313496,1.0,pictures\transformed\roomBright_figureDark\2.JPG,gamma,0.8800555729155053,equalization,16.57450168766021,None,None,2.0,2_2_gamma0.88_equalization17.0.jpg,2.0,2,0.0,0.88,0.0,0.0,17.0,2023-08-31,21:53:15.156669,f,6.257321834564209,1.1606760025024414,11,-0.3940241997039197
14,1,900.0,1063.0,2.723848209860176,2.0,pictures\transformed\roomBright_figureDark\B.JPG,contrast,1.098967702736873,equalization,18.22936874188638,None,None,1.0,3_B_contrast1.1_equalization18.0.jpg,3.0,B,1.1,0.0,0.0,0.0,18.0,2023-08-31,21:53:17.774948,f,8.875600337982178,1.2713088989257812,11,0.20876640354064452
15,2,1500.0,1646.0,2.8417041661151283,4.0,pictures\transformed\roomBright_figureDark\8.JPG,brightness,4.0699577539665,sharpness,0.2494011486930966,None,None,0.0,5_8_brightness4.1_sharpness0.25.jpg,5.0,8,0.0,0.0,0.25,4.1,0.0,2023-08-31,21:53:22.557337,t,13.657989263534546,1.0212421417236328,11,-1.1537387490723028
16,3,3300.0,3428.0,2.9705939962395864,10.0,pictures\transformed\roomBright_figureDark\E.JPG,gamma,0.8715489395079472,contrast,1.073106832942285,equalization,17.0566804569706,1.0,11_E_gamma0.87_contrast1.1_equalization17.0.jpg,11.0,E,1.1,0.87,0.0,0.0,17.0,2023-08-31,21:53:37.733205,f,28.833857774734497,1.220651626586914,11,-0.06724307229395826
17,4,3600.0,3715.0,2.843353471739344,11.0,pictures\transformed\roomBright_figureDark\T.JPG,sharpness,0.5702433046326325,equalization,17.07854211880431,None,None,1.0,12_T_sharpness0.57_equalization17.0.jpg,12.0,T,0.0,0.0,0.57,0.0,17.0,2023-08-31,21:53:40.226103,f,31.32675552368164,1.1932103633880615,11,-0.21675859735201425
18,5,11400.0,11573.0,2.9934142586828107,37.0,pictures\transformed\roomBright_figureDark\B.JPG,brightness,17.4126023794554,contrast,1.032128239740008,sharpness,0.6769115620096086,2.0,38_B_brightness17.0_contrast1.0_sharpness0.68.jpg,38.0,B,1.0,0.0,0.68,17.0,0.0,2023-08-31,21:54:45.227053,f,96.32770586013794,1.2356069087982178,11,0.014241765193697185
19,6,11700.0,11889.0,3.0460273646013576,38.0,pictures\transformed\roomBright_figureDark\Q.JPG,gamma,1.052920103224741,brightness,29.03795142084726,None,None,2.0,39_Q_gamma1.1_brightness29.0.jpg,39.0,Q,0.0,1.1,0.0,29.0,0.0,2023-08-31,21:54:47.829141,f,98.92876863479614,1.299140453338623,11,0.3604084559149645
20,7,13500.0,13628.0,3.0442314513444257,44.0,pictures\transformed\roomBright_figureDark\1.JPG,contrast,1.097112569561298,gamma,0.5446404988698941,None,None,0.0,45_1_contrast1.1_gamma0.54.jpg,45.0,1,1.1,0.54,0.0,0.0,0.0,2023-08-31,21:55:02.691631,t,113.79228353500366,1.1867268085479736,11,-0.25208467177992094
21,0,1800.0,1912.0,2.742031716696097,5.0,pictures\transformed\roomBright_figureDark\8.JPG,brightness,3.086894280978979,gamma,0.6291501982372869,None,None,0.0,6_8_brightness3.1_gamma0.63.jpg,6.0,8,0.0,0.63,0.0,3.1,0.0,2023-08-31,21:56:10.782976,t,16.320317029953003,1.1313776969909668,11,-0.5536579417848103
22,1,4800.0,4919.0,3.0798900569900147,15.0,pictures\transformed\roomBright_figureDark\P.JPG,gamma,0.6076626932013218,brightness,20.38462532806029,contrast,0.8348982889310469,2.0,16_P_gamma0.61_brightness20.0_contrast0.83.jpg,16.0,P,0.83,0.61,0.0,20.0,0.0,2023-08-31,21:56:35.650118,f,41.18750071525574,1.0652730464935305,11,-0.913833472199779
23,2,5400.0,5553.0,3.939786149967628,17.0,pictures\transformed\roomBright_figureDark\7.JPG,gamma,0.8254894873698053,brightness,13.3651503169693,contrast,1.15579354601206,2.0,18_7_gamma0.83_brightness13.0_contrast1.2.jpg,18.0,7,1.2,0.83,0.0,13.0,0.0,2023-08-31,21:56:40.762743,f,46.31341719627381,1.177237033843994,11,-0.30379033260414695
24,3,5700.0,5814.0,3.560421825217859,18.0,pictures\transformed\roomBright_figureDark\S.JPG,sharpness,0.1141570513369531,contrast,1.096694482280586,equalization,18.19663072483183,1.0,19_S_sharpness0.11_contrast1.1_equalization18.0.jpg,19.0,S,1.1,0.0,0.11,0.0,18.0,2023-08-31,21:56:43.268180,f,48.82100343704224,1.2068028450012207,11,-0.1426990684408799
25,4,6000.0,6136.0,3.826917025732825,19.0,pictures\transformed\roomBright_figureDark\P.JPG,sharpness,0.2297550749277231,equalization,30.970513612478,None,None,1.0,20_P_sharpness0.23_equalization31.0.jpg,20.0,P,0.0,0.0,0.23,0.0,31.0,2023-08-31,21:56:45.681364,f,51.234187841415405,1.0974936485290527,11,-0.7382774055523362
26,5,7500.0,7611.0,3.720283759500332,24.0,pictures\transformed\roomBright_figureDark\2.JPG,gamma,0.8673656083083631,contrast,0.8724634472873107,sharpness,0.4220700354226586,2.0,25_2_gamma0.87_contrast0.87_sharpness0.42.jpg,25.0,2,0.87,0.87,0.42,0.0,0.0,2023-08-31,21:56:58.070571,f,63.62339425086975,1.003854274749756,11,-1.2484776844266898
27,0,10800.0,10917.0,3.5306130529528565,35.0,pictures\transformed\roomBright_figureDark\1.JPG,gamma,0.9548617548622896,sharpness,0.5926992388645256,None,None,0.0,36_1_gamma0.95_sharpness0.59.jpg,36.0,1,0.0,0.95,0.59,0.0,0.0,2023-08-31,22:00:09.662604,t,91.40653157234192,1.237647294998169,11,0.02535894342985315
28,1,11100.0,11275.0,3.6813796961438,36.0,pictures\transformed\roomBright_figureDark\T.JPG,gamma,0.6946854957615716,sharpness,0.9848583829345888,None,None,1.0,37_T_gamma0.69_sharpness0.98.jpg,37.0,T,0.0,0.69,0.98,0.0,0.0,2023-08-31,22:00:12.234719,f,93.97864627838136,1.316296100616455,11,0.453882127001765
29,0,1500.0,1654.0,3.175928189652084,4.0,pictures\transformed\roomBright_figureDark\C.JPG,gamma,1.002780735962554,brightness,2.130708620554587,contrast,0.9788852555281298,1.0,5_C_gamma1.0_brightness2.1_contrast0.98.jpg,5.0,C,0.98,1.0,0.0,2.1,0.0,2023-08-31,22:01:38.685008,f,13.77193522453308,1.085369348526001,11,-0.8043374505211652
30,1,1800.0,1956.0,3.0809856817809624,5.0,pictures\transformed\roomBright_figureDark\8.JPG,contrast,1.040332619218892,brightness,9.109532065158538,gamma,1.089589569619159,2.0,6_8_contrast1.0_brightness9.1_gamma1.1.jpg,6.0,8,1.0,1.1,0.0,9.1,0.0,2023-08-31,22:01:41.189261,f,16.290224075317383,1.1237235069274902,11,-0.5953622991222199
31,2,5100.0,5269.0,3.4055034230670995,16.0,pictures\transformed\roomBright_figureDark\3.JPG,sharpness,0.4451885586839128,brightness,19.1651309442223,gamma,0.9231911142434368,0.0,17_3_sharpness0.45_brightness19.0_gamma0.92.jpg,17.0,3,0.0,0.92,0.45,19.0,0.0,2023-08-31,22:02:08.988660,t,44.08848929405213,1.3958137035369873,11,0.8871390097431735
32,3,9900.0,10005.0,3.417135176474095,32.0,pictures\transformed\roomBright_figureDark\3.JPG,contrast,0.9346726170363596,equalization,4.419082348001428,None,None,0.0,33_3_contrast0.93_equalization4.4.jpg,33.0,3,0.93,0.0,0.0,0.0,4.4,2023-08-31,22:02:48.574201,t,83.67516446113586,0.9865942001342772,11,-1.3425203347221197
33,4,10200.0,10325.0,3.360273334989505,33.0,pictures\transformed\roomBright_figureDark\1.JPG,contrast,1.017189362259955,equalization,29.98461550137688,None,None,2.0,34_1_contrast1.0_equalization30.0.jpg,34.0,1,1.0,0.0,0.0,0.0,30.0,2023-08-31,22:02:51.018908,f,86.11987113952637,0.9054076671600342,11,-1.784870492487259
34,5,11400.0,11558.0,3.542651213376738,37.0,pictures\transformed\roomBright_figureDark\Q.JPG,gamma,0.7152162643467712,sharpness,0.5557690508792921,equalization,27.69597354354079,2.0,38_Q_gamma0.72_sharpness0.56_equalization28.0.jpg,38.0,Q,0.0,0.72,0.56,0.0,28.0,2023-08-31,22:03:01.084552,f,96.18551564216614,1.0170555114746094,11,-1.176549878988977
35,0,600.0,724.0,3.4953908470886885,1.0,pictures\transformed\roomBright_figureDark\0.JPG,contrast,1.156662171660843,equalization,30.03526843703388,None,None,0.0,2_0_contrast1.2_equalization30.0.jpg,2.0,0,1.2,0.0,0.0,0.0,30.0,2023-08-31,22:04:12.070420,t,6.421382665634155,1.2406377792358398,11,0.04165279323309039
36,1,3000.0,3136.0,3.2415381855238703,9.0,pictures\transformed\roomBright_figureDark\1.JPG,brightness,9.084382444383674,gamma,1.030651737531391,None,None,2.0,10_1_brightness9.1_gamma1.0.jpg,10.0,1,0.0,1.0,0.0,9.1,0.0,2023-08-31,22:04:31.947710,f,26.31424355506897,1.2077741622924805,11,-0.13740678237706833
