,フレーム数,両眼.注視Z座標[mm]
0,3,1.2320503583931641
1,314,1.2722623628911305
2,896,3.760845340398116
3,1329,1.213790720511894
4,1653,1.2280815472921616
5,1929,1.3410672532768875
6,2323,1.2737078742936023
7,2569,1.3475312933278107
8,6258,2.6460811376949893
9,6730,2.227275294764767
10,6860,1.7222383498471185
11,7771,2.376441559263034
12,10107,2.2233417695555784
13,12231,2.930903046132582
14,14238,2.8563556204999365
15,14371,1.4629766440827074
