Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
3,pictures\transformed\roomDark_figureBright\P.JPG,brightness,1.166283834367929,gamma,0.5410872704071349,sharpness,0.2371788858289905,1,4_P_brightness1.166_gamma0.541_sharpness0.237.jpg,1200,4,P,0,0.541,0.237,1.166,0
6,pictures\transformed\roomDark_figureBright\8.JPG,brightness,22.66545241521145,contrast,0.968477948719901,gamma,0.5862227459785205,2,7_8_brightness22.665_contrast0.968_gamma0.586.jpg,2100,7,8,0.968,0.586,0,22.665,0
13,pictures\transformed\roomDark_figureBright\1.JPG,contrast,1.029151068129562,gamma,0.8318846622290974,equalization,20.17319478431243,0,14_1_contrast1.029_gamma0.832_equalization20.173.jpg,4200,14,1,1.029,0.832,0,0,20.173
14,pictures\transformed\roomDark_figureBright\T.JPG,brightness,14.94759721296062,contrast,0.9115220416388227,sharpness,0.6334816312415965,2,15_T_brightness14.948_contrast0.912_sharpness0.633.jpg,4500,15,T,0.912,0,0.633,14.948,0
18,pictures\transformed\roomDark_figureBright\7.JPG,brightness,11.65980761220192,contrast,1.046183341670675,sharpness,0.7865134528486003,0,19_7_brightness11.66_contrast1.046_sharpness0.787.jpg,5700,19,7,1.046,0,0.787,11.66,0
22,pictures\transformed\roomDark_figureBright\P.JPG,gamma,0.7798799708526066,sharpness,0.7740536631848356,equalization,15.29074772338725,1,23_P_gamma0.78_sharpness0.774_equalization15.291.jpg,6900,23,P,0,0.78,0.774,0,15.291
35,pictures\transformed\roomDark_figureBright\9.JPG,gamma,0.621722301329795,sharpness,0.1901556385466723,equalization,11.18802179784918,0,36_9_gamma0.622_sharpness0.19_equalization11.188.jpg,10800,36,9,0,0.622,0.19,0,11.188
36,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.8254593274886829,gamma,0.5112428699272609,equalization,24.58033073387099,1,37_B_contrast0.825_gamma0.511_equalization24.58.jpg,11100,37,B,0.825,0.511,0,0,24.58
39,pictures\transformed\roomDark_figureBright\1.JPG,brightness,24.45265448271365,contrast,1.128619114283034,sharpness,0.1302112532705827,0,40_1_brightness24.453_contrast1.129_sharpness0.13.jpg,12000,40,1,1.129,0,0.13,24.453,0
42,pictures\transformed\roomDark_figureBright\2.JPG,brightness,13.96536894191787,contrast,1.119271490011567,gamma,1.090312091188926,0,43_2_brightness13.965_contrast1.119_gamma1.09.jpg,12900,43,2,1.119,1.09,0,13.965,0
47,pictures\transformed\roomDark_figureBright\B.JPG,brightness,18.32043905276078,contrast,1.119275818407508,gamma,0.6708929632492917,1,48_B_brightness18.32_contrast1.119_gamma0.671.jpg,14400,48,B,1.119,0.671,0,18.32,0
