Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
6,pictures\transformed\roomDark_figureBright\8.JPG,contrast,1.133368379568073,gamma,0.7111644912129218,equalization,24.27870143827779,0,7_8_contrast1.133_gamma0.711_equalization24.279.jpg,2100,7,8,1.133,0.711,0,0,24.279
7,pictures\transformed\roomDark_figureBright\9.JPG,contrast,1.030301695551364,gamma,1.050539334021314,equalization,9.852215291580471,0,8_9_contrast1.03_gamma1.051_equalization9.852.jpg,2400,8,9,1.03,1.051,0,0,9.852
13,pictures\transformed\roomDark_figureBright\T.JPG,contrast,0.8496176496479086,gamma,0.7128229616111496,equalization,14.56476863601412,1,14_T_contrast0.85_gamma0.713_equalization14.565.jpg,4200,14,T,0.85,0.713,0,0,14.565
18,pictures\transformed\roomDark_figureBright\2.JPG,brightness,19.19779299486312,gamma,0.7291336049956749,sharpness,0.9268852801797771,0,19_2_brightness19.198_gamma0.729_sharpness0.927.jpg,5700,19,2,0,0.729,0.927,19.198,0
25,pictures\transformed\roomDark_figureBright\C.JPG,brightness,10.91347321995436,contrast,1.154684773972418,sharpness,0.7070222161515418,1,26_C_brightness10.913_contrast1.155_sharpness0.707.jpg,7800,26,C,1.155,0,0.707,10.913,0
27,pictures\transformed\roomDark_figureBright\8.JPG,contrast,1.025602741646889,gamma,0.5810104497683273,sharpness,0.6134708296326532,0,28_8_contrast1.026_gamma0.581_sharpness0.613.jpg,8400,28,8,1.026,0.581,0.613,0,0
28,pictures\transformed\roomDark_figureBright\1.JPG,contrast,1.148964863048556,gamma,0.5007659195133193,sharpness,0.7531939314401765,2,29_1_contrast1.149_gamma0.501_sharpness0.753.jpg,8700,29,1,1.149,0.501,0.753,0,0
31,pictures\transformed\roomDark_figureBright\B.JPG,contrast,0.8528723177306622,gamma,0.7420288236189645,sharpness,0.7163274107858515,2,32_B_contrast0.853_gamma0.742_sharpness0.716.jpg,9600,32,B,0.853,0.742,0.716,0,0
33,pictures\transformed\roomDark_figureBright\2.JPG,brightness,16.75003722357627,gamma,0.6923754042492409,sharpness,0.03883402643002945,0,34_2_brightness16.75_gamma0.692_sharpness0.039.jpg,10200,34,2,0,0.692,0.039,16.75,0
45,pictures\transformed\roomDark_figureBright\B.JPG,gamma,0.6438423741430005,sharpness,0.5855161506528692,equalization,18.83499290231314,2,46_B_gamma0.644_sharpness0.586_equalization18.835.jpg,13800,46,B,0,0.644,0.586,0,18.835
47,pictures\transformed\roomDark_figureBright\0.JPG,contrast,0.9611299352263949,gamma,1.027969287355045,equalization,19.688724866781,2,48_0_contrast0.961_gamma1.028_equalization19.689.jpg,14400,48,0,0.961,1.028,0,0,19.689
