frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
2100.0,2255,3.263767309824757,6.0,pictures\transformed\roomDark_figureBright\0.JPG,contrast,0.943196208540904,gamma,0.8697067595423534,sharpness,0.5736523003833979,2.0,7_0_contrast0.943_gamma0.87_sharpness0.574.jpg,7.0,0,0.943,0.87,0.574,0.0,0.0
3300.0,3459,3.4432304391980257,10.0,pictures\transformed\roomDark_figureBright\3.JPG,brightness,18.06318547564802,contrast,1.182909127607217,gamma,0.7039383882007316,2.0,11_3_brightness18.063_contrast1.183_gamma0.704.jpg,11.0,3,1.183,0.704,0.0,18.063,0.0
3600.0,3770,3.809411046187452,11.0,pictures\transformed\roomDark_figureBright\9.JPG,brightness,7.977279512379743,contrast,0.8143996810934576,gamma,0.6331416840887774,0.0,12_9_brightness7.977_contrast0.814_gamma0.633.jpg,12.0,9,0.814,0.633,0.0,7.977,0.0
5400.0,5565,2.940449539953207,17.0,pictures\transformed\roomDark_figureBright\3.JPG,brightness,21.07035522879024,gamma,1.001451730094066,sharpness,0.6883789704845885,0.0,18_3_brightness21.07_gamma1.001_sharpness0.688.jpg,18.0,3,0.0,1.001,0.688,21.07,0.0
7800.0,7950,3.7287523219342975,25.0,pictures\transformed\roomDark_figureBright\S.JPG,contrast,1.049331871808115,sharpness,0.6937538459276774,equalization,16.1353626376094,2.0,26_S_contrast1.049_sharpness0.694_equalization16.135.jpg,26.0,S,1.049,0.0,0.694,0.0,16.135
8100.0,8264,3.418738777779598,26.0,pictures\transformed\roomDark_figureBright\E.JPG,brightness,18.4724224765778,contrast,1.067314061527602,gamma,0.9022664012899264,1.0,27_E_brightness18.472_contrast1.067_gamma0.902.jpg,27.0,E,1.067,0.902,0.0,18.472,0.0
10200.0,10343,3.760484220511613,33.0,pictures\transformed\roomDark_figureBright\P.JPG,brightness,16.46688595341662,contrast,1.070124138868088,sharpness,0.1940655532613182,1.0,34_P_brightness16.467_contrast1.07_sharpness0.194.jpg,34.0,P,1.07,0.0,0.194,16.467,0.0
10500.0,10643,3.953409930850169,34.0,pictures\transformed\roomDark_figureBright\B.JPG,contrast,1.000344634191039,gamma,0.7018231572160027,sharpness,0.2052771581535031,1.0,35_B_contrast1.0_gamma0.702_sharpness0.205.jpg,35.0,B,1.0,0.702,0.205,0.0,0.0
10800.0,10942,4.098104415163763,35.0,pictures\transformed\roomDark_figureBright\8.JPG,gamma,0.9797532641160646,sharpness,0.8395650586176782,equalization,19.30741766887216,2.0,36_8_gamma0.98_sharpness0.84_equalization19.307.jpg,36.0,8,0.0,0.98,0.84,0.0,19.307
,11211,3.034749694460129,,,,,,,,,,,,,,,,,
