frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
600,754,2.6872214372266066,1,pictures\transformed\roomDark_figureBright\8.JPG,contrast,1.16687705176744,gamma,0.8273734800893876,equalization,25.04648445049838,2,2_8_contrast1.167_gamma0.827_equalization25.046.jpg,2,8,1.167,0.827,0.0,0.0,25.046
900,1079,3.07356039788431,2,pictures\transformed\roomDark_figureBright\8.JPG,contrast,0.9951270950901876,gamma,0.9504751552368524,equalization,11.00329986337869,0,3_8_contrast0.995_gamma0.95_equalization11.003.jpg,3,8,0.995,0.95,0.0,0.0,11.003
3000,3194,2.7347675710488564,9,pictures\transformed\roomDark_figureBright\8.JPG,contrast,0.802917227507328,gamma,0.8774319778398854,equalization,14.98417024682088,0,10_8_contrast0.803_gamma0.877_equalization14.984.jpg,10,8,0.803,0.877,0.0,0.0,14.984
4200,4373,2.6433286188799907,13,pictures\transformed\roomDark_figureBright\P.JPG,brightness,13.31195225406147,gamma,0.7717935919034186,sharpness,0.8618233774411398,1,14_P_brightness13.312_gamma0.772_sharpness0.862.jpg,14,P,0.0,0.772,0.862,13.312,0.0
4500,4705,3.079213303023407,14,pictures\transformed\roomDark_figureBright\0.JPG,brightness,14.76746914608923,contrast,1.146218809803694,sharpness,0.9912439346965352,2,15_0_brightness14.767_contrast1.146_sharpness0.991.jpg,15,0,1.146,0.0,0.991,14.767,0.0
6000,6160,2.7830729983359923,19,pictures\transformed\roomDark_figureBright\7.JPG,contrast,0.9923826032970656,gamma,0.5513995684363486,sharpness,0.544036165033508,0,20_7_contrast0.992_gamma0.551_sharpness0.544.jpg,20,7,0.992,0.551,0.544,0.0,0.0
6600,6760,2.9112863634799933,21,pictures\transformed\roomDark_figureBright\C.JPG,contrast,1.132688109895794,gamma,0.6656005006887697,sharpness,0.8609636883713276,2,22_C_contrast1.133_gamma0.666_sharpness0.861.jpg,22,C,1.133,0.666,0.861,0.0,0.0
9000,9157,2.5454587131151816,29,pictures\transformed\roomDark_figureBright\8.JPG,contrast,0.9144625545264736,gamma,0.7852224321210496,sharpness,0.6773051684524236,2,30_8_contrast0.914_gamma0.785_sharpness0.677.jpg,30,8,0.914,0.785,0.677,0.0,0.0
9900,10050,2.6119473732543352,32,pictures\transformed\roomDark_figureBright\B.JPG,brightness,13.68026262723025,gamma,0.5734431364792415,sharpness,0.1769455459139801,2,33_B_brightness13.68_gamma0.573_sharpness0.177.jpg,33,B,0.0,0.573,0.177,13.68,0.0
11700,11883,3.068922594708546,38,pictures\transformed\roomDark_figureBright\E.JPG,gamma,0.5950511170718937,sharpness,0.4129707784376927,equalization,15.26497342660863,2,39_E_gamma0.595_sharpness0.413_equalization15.265.jpg,39,E,0.0,0.595,0.413,0.0,15.265
12600,12762,2.600524529470477,41,pictures\transformed\roomDark_figureBright\S.JPG,contrast,1.058467939024393,gamma,1.049205985813904,equalization,16.7641458038318,2,42_S_contrast1.058_gamma1.049_equalization16.764.jpg,42,S,1.058,1.049,0.0,0.0,16.764
