Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
0,pictures\transformed\roomDark_figureBright\S.JPG,gamma,0.6618454598399037,sharpness,0.1185445981524575,equalization,18.54820643064504,2,1_S_gamma0.662_sharpness0.119_equalization18.548.jpg,300,1,S,0,0.662,0.119,0,18.548
4,pictures\transformed\roomDark_figureBright\C.JPG,brightness,11.58984279506353,gamma,0.5508520047785179,sharpness,0.8495084623023688,2,5_C_brightness11.59_gamma0.551_sharpness0.85.jpg,1500,5,C,0,0.551,0.85,11.59,0
7,pictures\transformed\roomDark_figureBright\3.JPG,contrast,1.162620294010655,gamma,0.9826868864431398,equalization,27.59554857782903,2,8_3_contrast1.163_gamma0.983_equalization27.596.jpg,2400,8,3,1.163,0.983,0,0,27.596
9,pictures\transformed\roomDark_figureBright\3.JPG,brightness,8.361441225662581,contrast,0.9880760241422301,sharpness,0.6678913250798679,0,10_3_brightness8.361_contrast0.988_sharpness0.668.jpg,3000,10,3,0.988,0,0.668,8.361,0
11,pictures\transformed\roomDark_figureBright\T.JPG,brightness,26.60473274705483,contrast,0.9837726229957441,sharpness,0.2374502890471736,1,12_T_brightness26.605_contrast0.984_sharpness0.237.jpg,3600,12,T,0.984,0,0.237,26.605,0
13,pictures\transformed\roomDark_figureBright\T.JPG,brightness,2.057472094095161,contrast,0.8863509897339865,sharpness,0.8261237457180615,1,14_T_brightness2.057_contrast0.886_sharpness0.826.jpg,4200,14,T,0.886,0,0.826,2.057,0
35,pictures\transformed\roomDark_figureBright\C.JPG,gamma,1.028354012069862,sharpness,0.05992791629223986,equalization,28.62253935800061,1,36_C_gamma1.028_sharpness0.06_equalization28.623.jpg,10800,36,C,0,1.028,0.06,0,28.623
38,pictures\transformed\roomDark_figureBright\8.JPG,contrast,0.9115496792581093,gamma,1.02942911151615,equalization,22.39357863092548,2,39_8_contrast0.912_gamma1.029_equalization22.394.jpg,11700,39,8,0.912,1.029,0,0,22.394
42,pictures\transformed\roomDark_figureBright\1.JPG,brightness,19.2985745996598,contrast,0.9745565579706214,sharpness,0.2990305382059761,0,43_1_brightness19.299_contrast0.975_sharpness0.299.jpg,12900,43,1,0.975,0,0.299,19.299,0
45,pictures\transformed\roomDark_figureBright\E.JPG,contrast,1.12894089967317,gamma,0.5397596142237727,sharpness,0.588252300745477,1,46_E_contrast1.129_gamma0.54_sharpness0.588.jpg,13800,46,E,1.129,0.54,0.588,0,0
