Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,frame,times,figure,contrast,gamma,sharpness,brightness,equalization
3,pictures\transformed\roomDark_figureBright\0.JPG,gamma,0.6572324040839199,sharpness,0.9751445337405849,equalization,16.55904830778964,2,4_0_gamma0.657_sharpness0.975_equalization16.559.jpg,1200,4,0,0,0.657,0.975,0,16.559
10,pictures\transformed\roomDark_figureBright\3.JPG,contrast,0.8439466957178418,gamma,0.751331226106444,equalization,27.1847039990809,2,11_3_contrast0.844_gamma0.751_equalization27.185.jpg,3300,11,3,0.844,0.751,0,0,27.185
14,pictures\transformed\roomDark_figureBright\I.JPG,brightness,10.34479059335571,gamma,0.9832995614917547,sharpness,0.9761308701422942,1,15_I_brightness10.345_gamma0.983_sharpness0.976.jpg,4500,15,I,0,0.983,0.976,10.345,0
18,pictures\transformed\roomDark_figureBright\T.JPG,contrast,0.9740795441085521,sharpness,0.2912389456281478,equalization,6.575779552489291,2,19_T_contrast0.974_sharpness0.291_equalization6.576.jpg,5700,19,T,0.974,0,0.291,0,6.576
21,pictures\transformed\roomDark_figureBright\I.JPG,contrast,0.9123158046817684,sharpness,0.2092322005776046,equalization,20.67444807231849,2,22_I_contrast0.912_sharpness0.209_equalization20.674.jpg,6600,22,I,0.912,0,0.209,0,20.674
25,pictures\transformed\roomDark_figureBright\1.JPG,contrast,1.060684175675412,gamma,0.5541493765014072,sharpness,0.1116307085502753,0,26_1_contrast1.061_gamma0.554_sharpness0.112.jpg,7800,26,1,1.061,0.554,0.112,0,0
35,pictures\transformed\roomDark_figureBright\3.JPG,contrast,1.198950717438735,gamma,0.7584658122062395,sharpness,0.1150186873943398,0,36_3_contrast1.199_gamma0.758_sharpness0.115.jpg,10800,36,3,1.199,0.758,0.115,0,0
38,pictures\transformed\roomDark_figureBright\9.JPG,brightness,3.964656099682027,gamma,0.8106492662659979,sharpness,0.4025088725271584,0,39_9_brightness3.965_gamma0.811_sharpness0.403.jpg,11700,39,9,0,0.811,0.403,3.965,0
41,pictures\transformed\roomDark_figureBright\P.JPG,contrast,0.9367220295475335,sharpness,0.4721164089257737,equalization,24.44103048203799,1,42_P_contrast0.937_sharpness0.472_equalization24.441.jpg,12600,42,P,0.937,0,0.472,0,24.441
44,pictures\transformed\roomDark_figureBright\2.JPG,contrast,0.8004178366368723,gamma,0.6965876989849367,equalization,13.97136930728084,2,45_2_contrast0.8_gamma0.697_equalization13.971.jpg,13500,45,2,0.8,0.697,0,0,13.971
