,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
0,1200,1322,0.29127909157885956,3,pictures\transformed\roomBright_figureDark\9.JPG,contrast,0.866255823725901,equalization,7.685017969934278,None,None,0,4_9_contrast0.87_equalization7.7.jpg,4,9,0.87,0.0,0.0,0.0,7.7
1,5400,5592,0.3047336086911126,17,pictures\transformed\roomBright_figureDark\I.JPG,contrast,1.077938243483039,sharpness,0.5350364320428033,None,None,2,18_I_contrast1.1_sharpness0.54.jpg,18,I,1.1,0.0,0.54,0.0,0.0
2,6000,6128,0.3390977175972177,19,pictures\transformed\roomBright_figureDark\J.JPG,sharpness,0.6314657743503351,equalization,16.24875053145184,None,None,2,20_J_sharpness0.63_equalization16.0.jpg,20,J,0.0,0.0,0.63,0.0,16.0
3,6300,6413,0.345309945419796,20,pictures\transformed\roomBright_figureDark\3.JPG,sharpness,0.7917084792933796,gamma,0.7052386313330941,equalization,15.06152229707839,2,21_3_sharpness0.79_gamma0.71_equalization15.0.jpg,21,3,0.0,0.71,0.79,0.0,15.0
4,9000,9107,0.33817614230501825,29,pictures\transformed\roomBright_figureDark\E.JPG,gamma,0.9170010516011134,sharpness,0.7670934210893078,equalization,15.58493381509421,1,30_E_gamma0.92_sharpness0.77_equalization16.0.jpg,30,E,0.0,0.92,0.77,0.0,16.0
5,10200,10317,0.28933564603595957,33,pictures\transformed\roomBright_figureDark\3.JPG,brightness,10.07251133011222,sharpness,0.917095309843586,None,None,0,34_3_brightness10.0_sharpness0.92.jpg,34,3,0.0,0.0,0.92,10.0,0.0
6,11700,11925,0.49597317354542225,38,pictures\transformed\roomBright_figureDark\J.JPG,brightness,16.94521558862626,gamma,0.9767174553289264,None,None,2,39_J_brightness17.0_gamma0.98.jpg,39,J,0.0,0.98,0.0,17.0,0.0
