番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
21,68350,52865392,,,,,,952.604,578.979,-71.259,-375.535,6337.575,,Both,907.638,656.024,-35.820,-79.370,450.000,-0.005483,-0.049336,0.998767,-33.000,-54.000,-63.600,5.340,208.594,185.234,42.297,39.359,125.609,Auto,197.281,194.672,1590,10,320,240,1.000,,Both,996.308,657.181,24.838,-80.161,450.000,-0.015870,-0.050865,0.998579,33.000,-54.000,-63.600,4.742,203.906,153.484,37.563,34.969,160.047,Auto,196.500,159.313,10,10,320,240,1.000
22,68351,52866142,,,,,,951.160,577.020,-98.475,-412.404,7328.179,,Both,906.435,653.088,-36.643,-77.362,450.000,-0.007086,-0.045438,0.998942,-33.000,-54.000,-63.600,5.318,208.672,185.078,42.125,38.516,123.328,Auto,197.250,194.672,1590,10,320,240,0.000,,Both,995.615,656.647,24.363,-79.796,450.000,-0.016792,-0.050155,0.998600,33.000,-54.000,-63.600,4.673,203.938,153.438,37.016,34.141,157.422,Auto,196.500,159.313,10,10,320,240,0.000
23,68352,52866892,,,,,,952.718,580.165,-60.375,-333.013,5454.013,,Both,907.568,657.706,-35.868,-80.521,450.000,-0.005577,-0.051568,0.998654,-33.000,-54.000,-63.600,5.326,208.688,185.297,42.188,39.234,124.719,Auto,197.375,194.625,1590,10,320,240,1.000,,Both,994.992,655.932,23.938,-79.307,450.000,-0.017621,-0.049207,0.998633,33.000,-54.000,-63.600,4.690,203.906,153.375,37.141,34.891,153.766,Auto,196.422,159.281,10,10,320,240,1.000
24,68353,52867642,,,,,,952.269,579.335,-69.757,-354.945,5935.840,,Both,907.820,655.470,-35.696,-78.991,450.000,-0.005242,-0.048600,0.998805,-33.000,-54.000,-63.600,5.315,208.797,185.125,42.094,38.703,122.703,Auto,197.484,194.594,1590,10,320,240,0.000,,Both,995.867,657.471,24.536,-80.360,450.000,-0.016456,-0.051249,0.998550,33.000,-54.000,-63.600,4.722,203.813,153.469,37.406,34.625,160.172,Auto,196.391,159.281,10,10,320,240,0.000
25,68354,52868392,,,,,,951.075,577.027,-101.268,-420.110,7463.616,,Both,907.653,650.860,-35.810,-75.838,450.000,-0.005466,-0.042480,0.999082,-33.000,-54.000,-63.600,5.274,208.766,184.906,41.781,37.609,116.047,Auto,197.422,194.641,1590,10,320,240,1.000,,Both,995.883,657.309,24.547,-80.249,450.000,-0.016435,-0.051035,0.998562,33.000,-54.000,-63.600,4.687,203.813,153.484,37.125,34.359,157.266,Auto,196.391,159.297,10,10,320,240,1.000
26,68355,52869142,,,,,,948.047,570.293,-212.534,-538.644,11696.852,,Both,903.894,643.885,-38.381,-71.066,450.000,-0.010471,-0.033208,0.999394,-33.000,-54.000,-63.600,5.305,208.828,184.594,42.016,36.922,119.641,Auto,197.188,194.719,1590,10,320,240,0.000,,Both,995.419,654.979,24.229,-78.655,450.000,-0.017055,-0.047943,0.998704,33.000,-54.000,-63.600,4.668,203.906,153.422,36.969,34.375,157.734,Auto,196.453,159.391,10,10,320,240,0.000
27,68356,52869892,,,,,,950.612,576.467,-95.332,-370.303,6679.755,,Both,906.126,651.940,-36.854,-76.576,450.000,-0.007497,-0.043913,0.999007,-33.000,-54.000,-63.600,5.321,208.563,185.063,42.141,38.719,123.969,Auto,197.125,194.734,1590,10,320,240,1.000,,Both,994.701,655.497,23.738,-79.010,450.000,-0.018008,-0.048630,0.998655,33.000,-54.000,-63.600,4.669,203.953,153.484,36.984,34.281,155.891,Auto,196.453,159.406,10,10,320,240,1.000
28,68357,52870642,,,,,,952.400,580.119,-60.717,-320.508,5255.190,,Both,907.693,656.823,-35.783,-79.917,450.000,-0.005411,-0.050397,0.998715,-33.000,-54.000,-63.600,5.340,208.500,185.313,42.297,39.250,125.828,Auto,197.188,194.688,1590,10,320,240,0.000,,Both,994.855,656.278,23.844,-79.544,450.000,-0.017803,-0.049666,0.998607,33.000,-54.000,-63.600,4.700,203.906,153.516,37.234,34.063,157.984,Auto,196.422,159.391,10,10,320,240,0.000
29,68358,52871392,,,,,,948.293,572.963,-201.597,-567.601,11327.296,,Both,905.219,645.132,-37.475,-71.919,450.000,-0.008707,-0.034866,0.999354,-33.000,-54.000,-63.600,5.289,208.875,184.563,41.891,36.938,120.094,Auto,197.344,194.625,1590,10,320,240,1.000,,Both,994.625,656.105,23.686,-79.425,450.000,-0.018109,-0.049436,0.998613,33.000,-54.000,-63.600,4.642,203.875,153.484,36.766,34.000,158.297,Auto,196.359,159.375,10,10,320,240,1.000
30,68359,52872142,,,,,,951.451,577.160,-79.629,-346.125,6127.146,,Both,906.783,653.211,-36.405,-77.446,450.000,-0.006622,-0.045602,0.998938,-33.000,-54.000,-63.600,5.310,208.766,185.031,42.063,38.547,125.156,Auto,197.375,194.625,1590,10,320,240,0.000,,Both,995.071,655.243,23.992,-78.836,450.000,-0.017517,-0.048293,0.998680,33.000,-54.000,-63.600,4.659,203.859,153.469,36.906,34.109,160.297,Auto,196.391,159.406,10,10,320,240,0.000
