,フレーム数,両眼.注視Z座標[mm]
0,354,3.0031382795020796
1,1734,3.7037174211756336
2,3268,3.4512629896910774
3,4489,3.835046960150027
4,5971,3.9182189344011786
6,8335,3.7145998633027246
7,9562,3.3648394466858016
8,11383,3.380091262464086
9,12883,1.907592408545251
