,フレーム数,両眼.注視Z座標[mm]
0,3786,2.4290353937262754
1,6479,2.2898089404599085
2,6825,3.3261686097653156
3,8908,2.3127145699303715
4,9494,2.384183723525352
5,11938,2.627859397730256
6,12516,4.313083815345857
