trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S102_3_1,S102,3,1,B,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_3_35_B_filler_0_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-08T15:28:55.741,1767853735.7412753,0.0,0,0,,,B,0,None,1,Correct Rejection,正解(スルー成功)
S102_3_2,S102,3,2,4,unmatch,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,brightness,45.47,,,,,M_3_21_4_unmatch_1_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Mismatch,2026-01-08T15:28:58.348,1767853738.3481815,2.6069061756134033,156,313,2026-01-08T15:28:59.958,1.6100702285766602,4,1,b,1,Correct Rejection,正解(不一致)
S102_3_3,S102,3,3,T,filler,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_3_22_T_filler_1_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T15:29:00.953,1767853740.9538205,5.212545156478882,313,626,,,T,1,None,1,Correct Rejection,正解(スルー成功)
S102_3_4,S102,3,4,F,filler,6,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\6_night_rain_busy.jpg,,,,,,,M_3_29_F_filler_6_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T15:29:03.545,1767853743.5459485,7.804673194885254,468,937,,,F,6,None,1,Correct Rejection,正解(スルー成功)
S102_3_5,S102,3,5,4,unmatch,9,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\9_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_3_6_4_unmatch_9_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Mismatch,2026-01-08T15:29:06.145,1767853746.145679,10.404403686523438,624,1249,2026-01-08T15:29:07.733,1.5880069732666016,4,9,b,1,Correct Rejection,正解(不一致)
S102_3_6,S102,3,6,G,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_3_4_G_filler_0_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-08T15:29:08.735,1767853748.7358918,12.994616508483887,780,1559,,,G,0,None,1,Correct Rejection,正解(スルー成功)
S102_3_7,S102,3,7,0,match,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,brightness,43.12,,,,,M_3_44_0_match_0_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Match,2026-01-08T15:29:11.328,1767853751.3288722,15.587596893310547,935,1871,2026-01-08T15:29:12.888,1.5596210956573486,0,0,t,1,Hit,正解(一致)
S102_3_8,S102,3,8,U,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,brightness,46.88,,,,,M_3_36_U_filler_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T15:29:13.919,1767853753.9197578,18.17848253250122,1091,2181,,,U,4,None,1,Correct Rejection,正解(スルー成功)
S102_3_9,S102,3,9,C,filler,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\3_night_sun_busy.jpg,,,,,,,M_3_2_C_filler_3_night_sun_busy_ORIG.jpg,Ignore,2026-01-08T15:29:16.521,1767853756.5219862,20.78071093559265,1247,2494,,,C,3,None,1,Correct Rejection,正解(スルー成功)
S102_3_10,S102,3,10,B,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\6_night_sun_empty.jpg,brightness,46.88,,,,,M_3_30_B_filler_6_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T15:29:19.124,1767853759.1245196,23.383244276046753,1403,2806,,,B,6,None,1,Correct Rejection,正解(スルー成功)
S102_3_11,S102,3,11,7,match,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,,,,,,,M_3_39_7_match_7_night_sun_empty_ORIG.jpg,Match,2026-01-08T15:29:21.714,1767853761.7149925,25.973717212677002,1558,3117,2026-01-08T15:29:23.555,1.840625286102295,7,7,t,1,Hit,正解(一致)
S102_3_12,S102,3,12,B,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\7_night_rain_empty.jpg,brightness,35.62,,,,,M_3_20_B_filler_7_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-08T15:29:24.304,1767853764.3047147,28.56343936920166,1714,3428,,,B,7,None,1,Correct Rejection,正解(スルー成功)
S102_3_13,S102,3,13,E,filler,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,,,,,,,M_3_32_E_filler_5_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T15:29:26.909,1767853766.9091308,31.167855501174927,1870,3740,,,E,5,None,1,Correct Rejection,正解(スルー成功)
S102_3_14,S102,3,14,G,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\7_night_sun_busy.jpg,brightness,43.12,,,,,M_3_33_G_filler_7_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-08T15:29:29.509,1767853769.5092242,33.7679488658905,2026,4052,,,G,7,None,1,Correct Rejection,正解(スルー成功)
S102_3_15,S102,3,15,8,match,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_3_37_8_match_8_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Match,2026-01-08T15:29:32.116,1767853772.1161373,36.3748619556427,2182,4365,2026-01-08T15:29:33.775,1.6589956283569336,8,8,t,1,Hit,正解(一致)
S102_3_16,S102,3,16,I,filler,6,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,,,,,,,M_3_17_I_filler_6_night_sun_busy_ORIG.jpg,Ignore,2026-01-08T15:29:34.722,1767853774.7225518,38.981276512145996,2339,4678,,,I,6,None,1,Correct Rejection,正解(スルー成功)
S102_3_17,S102,3,17,6,match,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\6_night_rain_empty.jpg,brightness,35.62,,,,,M_3_16_6_match_6_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Match,2026-01-08T15:29:37.316,1767853777.316856,41.57558059692383,2495,4989,2026-01-08T15:29:39.184,1.8680307865142822,6,6,t,1,Hit,正解(一致)
S102_3_18,S102,3,18,B,filler,0,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,,,,,,,M_3_14_B_filler_0_night_rain_busy_ORIG.jpg,Ignore,2026-01-08T15:29:39.903,1767853779.9037046,44.162429332733154,2650,5299,,,B,0,None,1,Correct Rejection,正解(スルー成功)
S102_3_19,S102,3,19,7,match,7,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\7_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_3_47_7_match_7_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Match,2026-01-08T15:29:42.501,1767853782.5010014,46.75972604751587,2806,5611,2026-01-08T15:29:44.046,1.5454764366149902,7,7,t,1,Hit,正解(一致)
S102_3_20,S102,3,20,A,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,brightness,45.47,,,,,M_3_1_A_filler_0_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T15:29:45.099,1767853785.099435,49.35815978050232,2961,5923,,,A,0,None,1,Correct Rejection,正解(スルー成功)
S102_3_21,S102,3,21,I,filler,5,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_3_9_I_filler_5_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T15:29:47.686,1767853787.6864893,51.94521403312683,3117,6233,2026-01-08T15:29:49.359,1.6728439331054688,I,5,b,0,False Alarm,お手つき(スルー失敗)
S102_3_22,S102,3,22,J,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,brightness,46.88,,,,,M_3_18_J_filler_2_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-08T15:29:50.291,1767853790.2910383,54.54976296424866,3273,6546,,,J,2,None,1,Correct Rejection,正解(スルー成功)
S102_3_23,S102,3,23,2,unmatch,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_3_27_2_unmatch_4_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Mismatch,2026-01-08T15:29:52.879,1767853792.8791707,57.137895345687866,3428,6857,2026-01-08T15:29:54.679,1.799865961074829,2,4,b,1,Correct Rejection,正解(不一致)
S102_3_24,S102,3,24,E,filler,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\9_night_sun_empty.jpg,,,,,,,M_3_13_E_filler_9_night_sun_empty_ORIG.jpg,Ignore,2026-01-08T15:29:55.475,1767853795.4756374,59.73436212539673,3584,7168,,,E,9,None,1,Correct Rejection,正解(スルー成功)
S102_3_25,S102,3,25,P,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,,,,,,,M_3_38_P_filler_4_night_rain_empty_ORIG.jpg,Ignore,2026-01-08T15:29:58.074,1767853798.074409,62.333133697509766,3740,7480,,,P,4,None,1,Correct Rejection,正解(スルー成功)
S102_3_26,S102,3,26,J,filler,5,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_3_40_J_filler_5_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Ignore,2026-01-08T15:30:00.662,1767853800.6621313,64.92085599899292,3895,7791,,,J,5,None,1,Correct Rejection,正解(スルー成功)
S102_3_27,S102,3,27,6,unmatch,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,brightness,46.88,,,,,M_3_3_6_unmatch_1_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Mismatch,2026-01-08T15:30:03.255,1767853803.2558591,67.51458382606506,4051,8102,2026-01-08T15:30:05.035,1.7796835899353027,6,1,b,1,Correct Rejection,正解(不一致)
