,day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization,frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
0,2023-09-02,12:00:50.297540,f,2.1803672313690186,2.085194826126098,1_B_brightness7.6_sharpness0.91_contrast1.1.jpg,2,1,B,1.1,0.0,0.91,7.6,0.0,300.0,186.0,2.438838061158603,0.0,pictures\transformed\roomBright_figureDark\B.JPG,brightness,7.570551725937785,sharpness,0.9122603039564304,contrast,1.079288789047423,2.0,1_B_brightness7.6_sharpness0.91_contrast1.1.jpg,1.0,B,1.1,0.0,0.91,7.6,0.0
1,2023-09-02,12:01:14.459101,t,26.341928005218502,1.177734375,11_B_contrast0.89_gamma0.74_equalization25.0.jpg,4,11,B,0.89,0.74,0.0,0.0,25.0,3000.0,3126.0,2.7147853777352844,9.0,pictures\transformed\roomBright_figureDark\1.JPG,sharpness,0.6717366764555008,gamma,0.7285929882474772,equalization,26.85441970363929,0.0,10_1_sharpness0.67_gamma0.73_equalization27.0.jpg,10.0,1,0.0,0.73,0.67,0.0,27.0
2,2023-09-02,12:01:27.564226,f,39.43165421485901,1.7884032726287842,16_B_contrast1.1_brightness25.0_gamma0.8.jpg,4,16,B,1.1,0.8,0.0,25.0,0.0,4500.0,4644.0,3.0305260053927787,14.0,pictures\transformed\roomBright_figureDark\I.JPG,gamma,0.5340215060843624,brightness,29.46166288866643,contrast,1.168621031615821,2.0,15_I_gamma0.53_brightness29.0_contrast1.2.jpg,15.0,I,1.2,0.53,0.0,29.0,0.0
3,2023-09-02,12:01:31.941400,t,43.80846524238586,1.115825891494751,18_2_contrast1.1_sharpness0.98_equalization28.0.jpg,0,18,2,1.1,0.0,0.98,0.0,28.0,5100.0,5225.0,2.61105296450446,16.0,pictures\transformed\roomBright_figureDark\9.JPG,sharpness,0.7509845864967153,gamma,0.620547518728281,equalization,23.39369649720841,0.0,17_9_sharpness0.75_gamma0.62_equalization23.0.jpg,17.0,9,0.0,0.62,0.75,0.0,23.0
4,2023-09-02,12:01:34.402133,t,46.269367694854736,1.0711233615875244,19_9_gamma0.93_contrast0.84_sharpness0.86.jpg,0,19,9,0.84,0.93,0.86,0.0,0.0,5400.0,5525.0,2.7151080012408,17.0,pictures\transformed\roomBright_figureDark\2.JPG,contrast,1.076417385820621,sharpness,0.9808740889740696,equalization,28.1270604461514,0.0,18_2_contrast1.1_sharpness0.98_equalization28.0.jpg,18.0,2,1.1,0.0,0.98,0.0,28.0
5,2023-09-02,12:01:36.766075,t,48.64687418937683,0.9551081657409668,20_0_brightness16.0_sharpness0.9_contrast1.1.jpg,0,20,0,1.1,0.0,0.9,16.0,0.0,5700.0,5816.0,2.639069502675576,18.0,pictures\transformed\roomBright_figureDark\9.JPG,gamma,0.9259907968471426,contrast,0.8365406871492549,sharpness,0.8606871937802035,0.0,19_9_gamma0.93_contrast0.84_sharpness0.86.jpg,19.0,9,0.84,0.93,0.86,0.0,0.0
6,2023-09-02,12:01:39.312811,f,51.19563794136048,1.0242323875427246,21_7_contrast1.2_gamma0.76_brightness9.9.jpg,4,21,7,1.2,0.76,0.0,9.9,0.0,6000.0,6113.0,2.6390550443757474,19.0,pictures\transformed\roomBright_figureDark\0.JPG,brightness,15.81904903246862,sharpness,0.8968198202528895,contrast,1.077121739104294,0.0,20_0_brightness16.0_sharpness0.9_contrast1.1.jpg,20.0,0,1.1,0.0,0.9,16.0,0.0
7,2023-09-02,12:01:39.660240,t,51.54306721687317,1.37166166305542,21_7_contrast1.2_gamma0.76_brightness9.9.jpg,4,21,7,1.2,0.76,0.0,9.9,0.0,6900.0,7077.0,3.2238280053264265,22.0,pictures\transformed\roomBright_figureDark\I.JPG,gamma,0.5612024307029209,sharpness,0.2217945214596705,brightness,16.40203629222801,2.0,23_I_gamma0.56_sharpness0.22_brightness16.0.jpg,23.0,I,0.0,0.56,0.22,16.0,0.0
8,2023-09-02,12:01:47.098679,f,58.98150610923767,1.326880693435669,24_S_brightness15.0_gamma0.98_sharpness0.0075.jpg,2,24,S,0.0,0.98,0.0075,15.0,0.0,7200.0,7320.0,3.117692045932665,23.0,pictures\transformed\roomBright_figureDark\S.JPG,brightness,14.92427393279443,gamma,0.9779035040425004,sharpness,0.0075142638590569,2.0,24_S_brightness15.0_gamma0.98_sharpness0.0075.jpg,24.0,S,0.0,0.98,0.0075,15.0,0.0
9,2023-09-02,12:01:49.527268,f,61.41009473800659,1.2366459369659424,25_8_contrast1.0_sharpness0.076_equalization13.0.jpg,4,25,8,1.0,0.0,0.076,0.0,13.0,7800.0,7914.0,2.139782800446035,25.0,pictures\transformed\roomBright_figureDark\7.JPG,sharpness,0.5158401692255137,brightness,2.479217156007709,contrast,0.93694367958148,0.0,26_7_sharpness0.52_brightness2.5_contrast0.94.jpg,26.0,7,0.94,0.0,0.52,2.5,0.0
