trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment,emr_frame_rel,emr_left_pupil_mm_raw,emr_right_pupil_mm_raw,emr_both_pupil_mm_raw,emr_both_Z_mm_raw,emr_diopter_raw,emr_left_pupil_mm,emr_right_pupil_mm,emr_both_pupil_mm,emr_both_Z_mm,emr_diopter_clipped0,emr_diopter_peak,emr_diopter_peak_frame_rel
S02_5_1,S02,5,1,Q,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\7_day_sun_empty.jpg,brightness,40.55,,,,,M_5_36_Q_filler_7_day_sun_empty_BRIGHTONLY_brightness40.550.jpg,Ignore,2026-01-08T14:46:36.376,1767851196.3760283,0.0,0,0,,,Q,7,,1,Correct Rejection,正解(スルー成功),0,5.962,5.637,5.7995,19142.479,0.05223983790187259,5.9715,5.642500000000001,5.807,,0.0,,
S02_5_2,S02,5,2,U,filler,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\9_day_sun_empty.jpg,,,,,,,M_5_25_U_filler_9_day_sun_empty_ORIG.jpg,Ignore,2026-01-08T14:46:40.211,1767851200.2115688,3.835540533065796,230,460,,,U,9,,1,Correct Rejection,正解(スルー成功),460,5.063,4.717,4.89,12541.395,0.07973594643977006,5.138199999999999,4.776,4.9571,,0.0,2.28950889577348,699.0
S02_5_3,S02,5,3,7,unmatch,3,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_empty\3_day_rain_empty.jpg,,,,,,,M_5_14_7_unmatch_3_day_rain_empty_ORIG.jpg,Mismatch,2026-01-08T14:46:44.055,1767851204.0554547,7.679426431655884,461,922,2026-01-08T14:46:46.181,2.1263623237609863,7,3,b,1,Correct Rejection,正解(不一致),922,5.491,5.015,5.253,12844.913,0.07785183130473519,5.4959,5.015,5.25545,,0.0,,
S02_5_4,S02,5,4,E,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\2_day_sun_busy.jpg,brightness,45.47,,,,,M_5_29_E_filler_2_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T14:46:47.897,1767851207.8973353,11.521306991577148,691,1383,,,E,2,,1,Correct Rejection,正解(スルー成功),1383,5.741,5.431,5.586,16642.65,0.06008658476865162,5.7406,5.3992,5.5699000000000005,,0.0,1.6827933444681609,1615.0
S02_5_5,S02,5,5,7,unmatch,8,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\8_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_5_30_7_unmatch_8_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Mismatch,2026-01-08T14:46:51.743,1767851211.7438252,15.367796897888184,922,1844,2026-01-08T14:46:54.147,2.403968095779419,7,8,b,1,Correct Rejection,正解(不一致),1844,5.386,5.18,5.2829999999999995,11657.54,0.08578139127122875,5.3942,5.177,5.2856,4672.805677511962,0.0,,
S02_5_6,S02,5,6,A,filler,4,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\4_day_sun_empty.jpg,,,,,,,M_5_45_A_filler_4_day_sun_empty_ORIG.jpg,Ignore,2026-01-08T14:46:55.574,1767851215.5749755,19.198947429656982,1152,2304,,,A,4,,1,Correct Rejection,正解(スルー成功),2304,5.52,5.158,5.339,9871.211,0.10130469301081702,5.517999999999999,5.183200000000001,5.3506,,0.0,,
S02_5_7,S02,5,7,F,filler,3,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\3_day_rain_busy.jpg,,,,,,,M_5_42_F_filler_3_day_rain_busy_ORIG.jpg,Ignore,2026-01-08T14:46:59.422,1767851219.4222383,23.04621005058289,1383,2766,,,F,3,,1,Correct Rejection,正解(スルー成功),2766,5.246,4.817,5.0315,12171.48,0.08215927726126979,5.147,4.842599999999999,4.9948,,0.0,,
S02_5_8,S02,5,8,D,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_busy\2_day_sun_busy.jpg,brightness,45.47,,,,,M_5_1_D_filler_2_day_sun_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-08T14:47:03.260,1767851223.260715,26.88468670845032,1613,3226,,,D,2,,1,Correct Rejection,正解(スルー成功),3226,5.573,4.997,5.285,19700.784,0.05075940125022436,5.5746,4.9892,5.2819,,0.0,,
S02_5_9,S02,5,9,9,match,9,original,G:\pictures_verify\transformed_verify\roomBright_figureDark\rain_busy\9_day_rain_busy.jpg,,,,,,,M_5_47_9_match_9_day_rain_busy_ORIG.jpg,Match,2026-01-08T14:47:07.106,1767851227.1064458,30.730417490005493,1844,3688,2026-01-08T14:47:09.354,2.2478137016296387,9,9,t,1,Hit,正解(一致),3688,5.562,5.181,5.3715,19709.927,0.05073585508459773,5.5666,5.150799999999999,5.3587,5554.326075,0.0,,
S02_5_10,S02,5,10,J,filler,3,model,G:\pictures_verify\transformed_verify\roomBright_figureDark\sun_empty\3_day_sun_empty.jpg,brightness,18.052,contrast,1.163,gamma,1.019,M_5_2_J_filler_3_day_sun_empty_MODEL_brightness18.052_contrast1.163_gamma1.019.jpg,Ignore,2026-01-08T14:47:10.953,1767851230.953025,34.57699680328369,2075,4149,,,J,3,,1,Correct Rejection,正解(スルー成功),4149,5.399,5.299,5.349,19680.502,0.050811712018321485,5.425,5.300199999999999,5.3626,,0.0,,
