frame,フレーム数,diopter,Unnamed: 0,filename,param1,param1_value,param2,param2_value,param3,param3_value,status,image_name,times,figure,contrast,gamma,sharpness,brightness,equalization
2100.0,2310,5.695030495407157,6.0,pictures\transformed\roomBright_figureDark\8.JPG,contrast,0.9753219027146932,brightness,3.53449141390825,None,None,2.0,7_8_contrast0.98_brightness3.5.jpg,7.0,8,0.98,0.0,0.0,3.5,0.0
3300.0,3477,7.7136621664623,10.0,pictures\transformed\roomBright_figureDark\C.JPG,contrast,1.084866880963858,sharpness,0.842915365530669,None,None,1.0,11_C_contrast1.1_sharpness0.84.jpg,11.0,C,1.1,0.0,0.84,0.0,0.0
6900.0,4677,6.077456271256671,22.0,pictures\transformed\roomBright_figureDark\7.JPG,sharpness,0.3594206051212441,contrast,1.145424354372483,equalization,5.783744292811505,0.0,23_7_sharpness0.36_contrast1.1_equalization5.8.jpg,23.0,7,1.1,0.0,0.36,0.0,5.8
7500.0,7117,5.587229653761172,24.0,pictures\transformed\roomBright_figureDark\P.JPG,gamma,0.609334767420637,sharpness,0.2670515228174768,None,None,2.0,25_P_gamma0.61_sharpness0.27.jpg,25.0,P,0.0,0.61,0.27,0.0,0.0
8700.0,7712,5.621829408303998,28.0,pictures\transformed\roomBright_figureDark\P.JPG,brightness,4.232402178038699,gamma,1.023697431062833,contrast,1.128625225955974,1.0,29_P_brightness4.2_gamma1.0_contrast1.1.jpg,29.0,P,1.1,1.0,0.0,4.2,0.0
,8579,4.714006281196777,,,,,,,,,,,,,,,,,
,8885,4.9758849506047405,,,,,,,,,,,,,,,,,
,9481,4.799950591334373,,,,,,,,,,,,,,,,,
,10346,1.7321193226380125,,,,,,,,,,,,,,,,,
,12488,4.931771691951978,,,,,,,,,,,,,,,,,
