,フレーム数,両眼.注視Z座標[mm]
0,177,5.2741503343811305
1,735,5.924486495133034
3,3173,5.988884630126485
4,4958,5.669802067209834
5,5275,5.465227490094275
6,5548,5.832060000233282
7,8594,5.739506746790181
8,9768,5.984691160012688
9,13635,5.955394098204449
