番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
31601,96858,73832707,,,,,,1023.107,584.031,1902.544,-1327.422,19831.663,,Both,982.669,686.911,15.507,-100.499,450.0,0.085985,-0.089833,0.992238,-29.0,-54.0,-63.6,6.374,154.656,96.969,50.484,47.891,48.656,Auto,154.516,103.625,1590,10,320,240,1.0,,Both,1082.301,682.272,83.664,-97.326,450.0,0.105464,-0.08359,0.990904,29.0,-54.0,-63.6,7.055,200.906,167.234,55.891,50.891,148.391,Auto,197.063,176.125,10,10,320,240,1.0
31602,96859,73833457,,,,,,1021.016,579.357,1840.248,-1187.012,19839.834,,Both,979.055,684.356,13.035,-98.751,450.0,0.081266,-0.086517,0.99293,-29.0,-54.0,-63.6,6.461,154.906,96.875,51.172,48.719,45.656,Auto,154.578,103.641,1590,10,320,240,0.0,,Both,1082.462,681.133,83.774,-96.547,450.0,0.105688,-0.082095,0.991005,29.0,-54.0,-63.6,7.073,200.938,167.219,56.016,51.0,148.578,Auto,197.109,176.156,10,10,320,240,0.0
31603,96860,73834207,,,,,,1020.911,581.143,1836.616,-1240.553,19834.668,,Both,979.788,684.308,13.537,-98.719,450.0,0.082229,-0.086447,0.992857,-29.0,-54.0,-63.6,6.485,154.906,96.859,51.359,48.859,44.328,Auto,154.625,103.625,1590,10,320,240,1.0,,Both,1083.209,684.668,84.286,-98.965,450.0,0.106622,-0.086718,0.990511,29.0,-54.0,-63.6,6.794,200.891,167.391,53.813,49.328,150.0,Auto,197.109,176.172,10,10,320,240,1.0
31604,96861,73834957,,,,,,1019.925,583.947,1806.759,-1325.035,19833.439,,Both,979.22,686.118,13.148,-99.957,450.0,0.081466,-0.088828,0.99271,-29.0,-54.0,-63.6,6.481,154.906,96.969,51.328,48.828,46.438,Auto,154.609,103.641,1590,10,320,240,0.0,,Both,1081.293,686.686,82.975,-100.345,450.0,0.104097,-0.089383,0.990543,29.0,-54.0,-63.6,6.792,200.984,167.484,53.797,49.297,148.344,Auto,197.109,176.172,10,10,320,240,0.0
31605,96862,73835707,,,,,,1023.288,583.439,1907.901,-1309.5,19830.539,,Both,982.989,685.945,15.726,-99.838,450.0,0.086414,-0.088563,0.992315,-29.0,-54.0,-63.6,6.372,154.719,96.953,50.469,47.891,45.063,Auto,154.578,103.641,1590,10,320,240,1.0,,Both,1083.304,682.897,84.35,-97.753,450.0,0.106766,-0.084397,0.990696,29.0,-54.0,-63.6,7.02,200.875,167.328,55.609,50.906,148.172,Auto,197.094,176.188,10,10,320,240,1.0
31606,96863,73836457,,,,,,1021.829,577.942,1864.216,-1143.98,19833.736,,Both,979.103,684.968,13.068,-99.17,450.0,0.081323,-0.08732,0.992855,-29.0,-54.0,-63.6,6.449,154.859,96.891,51.078,48.719,43.5,Auto,154.531,103.625,1590,10,320,240,0.0,,Both,1085.307,682.599,85.721,-97.549,450.0,0.109383,-0.083982,0.990446,29.0,-54.0,-63.6,6.958,200.719,167.313,55.109,50.438,148.891,Auto,197.047,176.172,10,10,320,240,0.0
31607,96864,73837207,,,,,,1025.26,585.604,1966.501,-1374.198,19822.216,,Both,985.509,687.928,17.45,-101.195,450.0,0.089698,-0.091137,0.99179,-29.0,-54.0,-63.6,6.328,154.5,97.0,50.125,47.875,45.328,Auto,154.484,103.609,1590,10,320,240,1.0,,Both,1084.652,683.851,85.273,-98.406,450.0,0.108513,-0.085631,0.9904,29.0,-54.0,-63.6,7.062,200.719,167.359,55.938,50.969,148.016,Auto,197.0,176.172,10,10,320,240,1.0
31608,96865,73837957,,,,,,1024.462,579.256,1943.123,-1183.31,19829.013,,Both,983.058,684.358,15.774,-98.753,450.0,0.086522,-0.086481,0.992489,-29.0,-54.0,-63.6,6.371,154.594,96.828,50.469,48.094,42.641,Auto,154.453,103.609,1590,10,320,240,0.0,,Both,1086.796,681.509,86.739,-96.804,450.0,0.111335,-0.082536,0.99035,29.0,-54.0,-63.6,6.967,200.578,167.281,55.188,50.328,150.156,Auto,196.969,176.188,10,10,320,240,0.0
31609,96866,73838707,,,,,,1025.148,583.148,1963.318,-1300.313,19824.214,,Both,983.682,689.402,16.2,-102.204,450.0,0.087288,-0.093087,0.991824,-29.0,-54.0,-63.6,6.328,154.531,97.063,50.125,47.922,48.391,Auto,154.438,103.594,1590,10,320,240,1.0,,Both,1084.963,681.722,85.485,-96.95,450.0,0.108944,-0.082838,0.99059,29.0,-54.0,-63.6,6.993,200.625,167.313,55.391,50.844,147.781,Auto,196.922,176.203,10,10,320,240,1.0
31610,96867,73839457,,,,,,1024.626,581.32,1947.644,-1245.27,19824.738,,Both,983.79,685.413,16.274,-99.475,450.0,0.08747,-0.087858,0.992285,-29.0,-54.0,-63.6,6.364,154.5,96.875,50.406,47.969,47.063,Auto,154.406,103.609,1590,10,320,240,0.0,,Both,1086.811,683.635,86.749,-98.258,450.0,0.111328,-0.08532,0.990114,29.0,-54.0,-63.6,6.966,200.531,167.375,55.172,50.234,149.516,Auto,196.922,176.172,10,10,320,240,0.0
