day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-09-02,12:47:16.952468,f,54.03072667121887,1.3821725845336914,22_2_brightness0.12_contrast0.96_sharpness0.01.jpg,4,22,2,0.96,0,0.01,0.12,0
2023-09-02,12:48:06.664030,t,103.74228954315186,1.1112864017486572,42_C_contrast1.0_sharpness0.5_gamma0.83.jpg,4,42,C,1.0,0.83,0.5,0,0
