trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S104_3_1,S104,3,1,3,unmatch,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,brightness,35.62,,,,,M_3_10_3_unmatch_2_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Mismatch,2026-01-09T12:40:55.381,1767930055.3817902,0.0,0,0,2026-01-09T12:40:57.026,1.645031452178955,3,2,b,1,Correct Rejection,正解(不一致)
S104_3_2,S104,3,2,I,filler,6,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,,,,,,,M_3_17_I_filler_6_night_sun_busy_ORIG.jpg,Ignore,2026-01-09T12:40:57.991,1767930057.991942,2.610151767730713,157,313,,,I,6,None,1,Correct Rejection,正解(スルー成功)
S104_3_3,S104,3,3,F,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,,,,,,,M_3_26_F_filler_1_night_rain_busy_ORIG.jpg,Ignore,2026-01-09T12:41:00.584,1767930060.5847056,5.20291543006897,312,624,,,F,1,None,1,Correct Rejection,正解(スルー成功)
S104_3_4,S104,3,4,1,match,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_3_25_1_match_1_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Match,2026-01-09T12:41:03.172,1767930063.1729774,7.791187286376953,467,935,2026-01-09T12:41:04.406,1.2339231967926025,1,1,t,1,Hit,正解(一致)
S104_3_5,S104,3,5,U,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,brightness,46.88,,,,,M_3_36_U_filler_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-09T12:41:05.774,1767930065.7745352,10.392745018005371,624,1247,,,U,4,None,1,Correct Rejection,正解(スルー成功)
S104_3_6,S104,3,6,P,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,,,,,,,M_3_38_P_filler_4_night_rain_empty_ORIG.jpg,Ignore,2026-01-09T12:41:08.379,1767930068.3790793,12.997289180755615,780,1560,,,P,4,None,1,Correct Rejection,正解(スルー成功)
S104_3_7,S104,3,7,B,filler,7,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\7_night_rain_empty.jpg,brightness,35.62,,,,,M_3_20_B_filler_7_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-09T12:41:10.963,1767930070.9633977,15.581607580184937,935,1870,,,B,7,None,1,Correct Rejection,正解(スルー成功)
S104_3_8,S104,3,8,E,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\2_night_rain_busy.jpg,brightness,45.47,,,,,M_3_46_E_filler_2_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T12:41:13.558,1767930073.558764,18.176973819732666,1091,2181,,,E,2,None,1,Correct Rejection,正解(スルー成功)
S104_3_9,S104,3,9,1,match,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,,,,,,,M_3_19_1_match_1_night_rain_busy_ORIG.jpg,Match,2026-01-09T12:41:16.158,1767930076.1589918,20.777201652526855,1247,2493,2026-01-09T12:41:18.131,1.972078800201416,1,1,t,1,Hit,正解(一致)
S104_3_10,S104,3,10,A,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\4_night_sun_empty.jpg,brightness,46.88,,,,,M_3_28_A_filler_4_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-09T12:41:18.747,1767930078.747902,23.366111755371094,1402,2804,,,A,4,None,1,Correct Rejection,正解(スルー成功)
S104_3_11,S104,3,11,S,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,,,,,,,M_3_11_S_filler_4_night_sun_busy_ORIG.jpg,Ignore,2026-01-09T12:41:21.346,1767930081.3465252,25.96473503112793,1558,3116,,,S,4,None,1,Correct Rejection,正解(スルー成功)
S104_3_12,S104,3,12,4,unmatch,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,brightness,45.47,,,,,M_3_21_4_unmatch_1_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Mismatch,2026-01-09T12:41:23.931,1767930083.9313147,28.549524545669556,1713,3426,2026-01-09T12:41:25.279,1.348583459854126,4,1,b,1,Correct Rejection,正解(不一致)
S104_3_13,S104,3,13,R,filler,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\8_night_sun_busy.jpg,brightness,43.12,,,,,M_3_8_R_filler_8_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-09T12:41:26.545,1767930086.5459318,31.16414165496826,1870,3740,,,R,8,None,1,Correct Rejection,正解(スルー成功)
