trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S104_7_1,S104,7,1,T,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\1_night_rain_busy.jpg,,,,,,,M_7_45_T_filler_1_night_rain_busy_ORIG.jpg,Ignore,2026-01-09T12:55:00.985,1767930900.9851305,0.0,0,0,,,T,1,None,1,Correct Rejection,正解(スルー成功)
S104_7_2,S104,7,2,G,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\5_night_sun_empty.jpg,brightness,46.88,,,,,M_7_3_G_filler_5_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-09T12:55:03.593,1767930903.59385,2.6087193489074707,157,313,,,G,5,None,1,Correct Rejection,正解(スルー成功)
S104_7_3,S104,7,3,8,match,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\8_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_7_47_8_match_8_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Match,2026-01-09T12:55:06.183,1767930906.183981,5.198850393295288,312,624,2026-01-09T12:55:07.575,1.3918812274932861,8,8,t,1,Hit,正解(一致)
S104_7_4,S104,7,4,F,filler,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_7_32_F_filler_2_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-09T12:55:08.772,1767930908.7721372,7.787006616592407,467,934,,,F,2,None,1,Correct Rejection,正解(スルー成功)
S104_7_5,S104,7,5,C,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,brightness,43.12,,,,,M_7_13_C_filler_6_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-09T12:55:11.360,1767930911.360617,10.375486373901367,623,1245,,,C,6,None,1,Correct Rejection,正解(スルー成功)
S104_7_6,S104,7,6,4,match,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,brightness,45.47,,,,,M_7_11_4_match_4_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Match,2026-01-09T12:55:13.956,1767930913.9562588,12.971128225326538,778,1557,2026-01-09T12:55:15.270,1.314687728881836,4,4,t,1,Hit,正解(一致)
S104_7_7,S104,7,7,L,filler,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\8_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_7_46_L_filler_8_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-09T12:55:16.544,1767930916.5441241,15.558993577957153,934,1867,,,L,8,None,1,Correct Rejection,正解(スルー成功)
S104_7_8,S104,7,8,Q,filler,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,,,,,,,M_7_38_Q_filler_4_night_rain_empty_ORIG.jpg,Ignore,2026-01-09T12:55:19.133,1767930919.133358,18.14822745323181,1089,2178,,,Q,4,None,1,Correct Rejection,正解(スルー成功)
S104_7_9,S104,7,9,I,filler,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,,,,,,,M_7_41_I_filler_3_night_sun_empty_ORIG.jpg,Ignore,2026-01-09T12:55:21.721,1767930921.7215543,20.73642373085022,1244,2488,,,I,3,None,1,Correct Rejection,正解(スルー成功)
S104_7_10,S104,7,10,G,filler,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\4_night_rain_busy.jpg,brightness,45.47,,,,,M_7_34_G_filler_4_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T12:55:24.325,1767930924.3255534,23.340422868728638,1400,2801,,,G,4,None,1,Correct Rejection,正解(スルー成功)
S104_7_11,S104,7,11,1,match,1,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,brightness,46.88,,,,,M_7_17_1_match_1_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-09T12:55:26.913,1767930926.9133081,25.92817759513855,1556,3111,2026-01-09T12:55:28.659,1.7462806701660156,1,1,t,1,Hit,正解(一致)
S104_7_12,S104,7,12,S,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_7_15_S_filler_0_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-09T12:55:29.504,1767930929.5040715,28.518940925598145,1711,3422,,,S,0,None,1,Correct Rejection,正解(スルー成功)
S104_7_13,S104,7,13,2,match,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,,,,,,,M_7_40_2_match_2_night_rain_empty_ORIG.jpg,Match,2026-01-09T12:55:32.107,1767930932.1077242,31.122593641281128,1867,3735,2026-01-09T12:55:33.496,1.3888790607452393,2,2,t,1,Hit,正解(一致)
S104_7_14,S104,7,14,L,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,brightness,45.47,,,,,M_7_5_L_filler_5_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T12:55:34.712,1767930934.7120295,33.72689890861511,2024,4047,,,L,5,None,1,Correct Rejection,正解(スルー成功)
S104_7_15,S104,7,15,0,unmatch,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\5_night_sun_busy.jpg,,,,,,,M_7_29_0_unmatch_5_night_sun_busy_ORIG.jpg,Mismatch,2026-01-09T12:55:37.321,1767930937.3214073,36.33627676963806,2180,4360,2026-01-09T12:55:38.607,1.2864158153533936,0,5,b,1,Correct Rejection,正解(不一致)
S104_7_16,S104,7,16,J,filler,7,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\7_night_sun_empty.jpg,,,,,,,M_7_9_J_filler_7_night_sun_empty_ORIG.jpg,Ignore,2026-01-09T12:55:39.911,1767930939.9116144,38.92648386955261,2336,4671,,,J,7,None,1,Correct Rejection,正解(スルー成功)
S104_7_17,S104,7,17,1,match,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_7_4_1_match_1_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Match,2026-01-09T12:55:42.499,1767930942.4996586,41.514528036117554,2491,4982,2026-01-09T12:55:43.936,1.4369609355926514,1,1,t,1,Hit,正解(一致)
S104_7_18,S104,7,18,G,filler,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\8_night_sun_busy.jpg,,,,,,,M_7_12_G_filler_8_night_sun_busy_ORIG.jpg,Ignore,2026-01-09T12:55:45.087,1767930945.0879314,44.10280084609985,2646,5292,,,G,8,None,1,Correct Rejection,正解(スルー成功)
S104_7_19,S104,7,19,S,filler,8,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\8_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_7_22_S_filler_8_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Ignore,2026-01-09T12:55:47.676,1767930947.6763,46.69116950035095,2801,5603,,,S,8,None,1,Correct Rejection,正解(スルー成功)
S104_7_20,S104,7,20,4,match,4,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,,,,,,,M_7_2_4_match_4_night_sun_busy_ORIG.jpg,Match,2026-01-09T12:55:50.266,1767930950.2661514,49.28102087974548,2957,5914,2026-01-09T12:55:51.641,1.3752026557922363,4,4,t,1,Hit,正解(一致)
S104_7_21,S104,7,21,F,filler,6,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\6_night_rain_empty.jpg,brightness,35.62,,,,,M_7_16_F_filler_6_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-09T12:55:52.869,1767930952.8697965,51.884665966033936,3113,6226,,,F,6,None,1,Correct Rejection,正解(スルー成功)
S104_7_22,S104,7,22,T,filler,0,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\0_night_sun_busy.jpg,,,,,,,M_7_25_T_filler_0_night_sun_busy_ORIG.jpg,Ignore,2026-01-09T12:55:55.462,1767930955.4623268,54.47719621658325,3269,6537,,,T,0,None,1,Correct Rejection,正解(スルー成功)
S104_7_23,S104,7,23,0,unmatch,3,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_7_27_0_unmatch_3_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-09T12:55:58.063,1767930958.0636492,57.0785186290741,3425,6849,2026-01-09T12:55:59.609,1.5460054874420166,0,3,b,1,Correct Rejection,正解(不一致)
S104_7_24,S104,7,24,A,filler,3,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\3_night_rain_busy.jpg,,,,,,,M_7_24_A_filler_3_night_rain_busy_ORIG.jpg,Ignore,2026-01-09T12:56:00.660,1767930960.660789,59.67565846443176,3581,7161,,,A,3,None,1,Correct Rejection,正解(スルー成功)
S104_7_25,S104,7,25,5,unmatch,4,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\4_night_rain_empty.jpg,gamma,0.748,contrast,0.89,equalization,9.124,M_7_6_5_unmatch_4_night_rain_empty_MODEL_gamma0.748_contrast0.890_equalization9.124.jpg,Mismatch,2026-01-09T12:56:03.268,1767930963.2684696,62.28333902359009,3737,7474,2026-01-09T12:56:04.782,1.5144495964050293,5,4,b,1,Correct Rejection,正解(不一致)
S104_7_26,S104,7,26,Q,filler,6,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\6_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_7_8_Q_filler_6_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-09T12:56:05.866,1767930965.8665645,64.88143396377563,3893,7786,,,Q,6,None,1,Correct Rejection,正解(スルー成功)
S104_7_27,S104,7,27,3,match,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\3_night_sun_empty.jpg,brightness,46.88,,,,,M_7_14_3_match_3_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Match,2026-01-09T12:56:08.454,1767930968.4545488,67.46941828727722,4048,8096,2026-01-09T12:56:10.092,1.6376516819000244,3,3,t,1,Hit,正解(一致)
S104_7_28,S104,7,28,C,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_7_21_C_filler_0_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-09T12:56:11.057,1767930971.057958,70.07282733917236,4204,8409,,,C,0,None,1,Correct Rejection,正解(スルー成功)
