trial_id,folder_name,file_name,trial,front,status,back,process,filename,param1,param1_value,param2,param2_value,param3,param3_value,image_name,final_status,Display_Timestamp,Display_Epoch,Elapsed_From_First_Display_s,Frame_60fps,Frame_120fps,Key_Timestamp,Reaction_Time,Front_Char,Back_Char,User_Key,Accuracy,Result_Type,Judgment
S104_1_1,S104,1,1,1,unmatch,4,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\4_night_sun_busy.jpg,brightness,43.12,,,,,M_1_14_1_unmatch_4_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Mismatch,2026-01-09T12:35:49.022,1767929749.0221913,0.0,0,0,2026-01-09T12:35:50.550,1.5283005237579346,1,4,b,1,Correct Rejection,正解(不一致)
S104_1_2,S104,1,2,Q,filler,8,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\8_night_sun_busy.jpg,,,,,,,M_1_1_Q_filler_8_night_sun_busy_ORIG.jpg,Ignore,2026-01-09T12:35:51.616,1767929751.6163247,2.5941333770751953,156,311,,,Q,8,None,1,Correct Rejection,正解(スルー成功)
S104_1_3,S104,1,3,2,unmatch,5,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\5_night_rain_empty.jpg,,,,,,,M_1_39_2_unmatch_5_night_rain_empty_ORIG.jpg,Mismatch,2026-01-09T12:35:54.202,1767929754.202539,5.180347681045532,311,622,2026-01-09T12:35:55.470,1.2680270671844482,2,5,b,1,Correct Rejection,正解(不一致)
S104_1_4,S104,1,4,L,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\2_night_rain_empty.jpg,brightness,35.62,,,,,M_1_37_L_filler_2_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-09T12:35:56.805,1767929756.8055615,7.78337025642395,467,934,,,L,2,None,1,Correct Rejection,正解(スルー成功)
S104_1_5,S104,1,5,G,filler,0,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\0_night_sun_empty.jpg,brightness,46.88,,,,,M_1_40_G_filler_0_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Ignore,2026-01-09T12:35:59.395,1767929759.395375,10.373183727264404,622,1245,,,G,0,None,1,Correct Rejection,正解(スルー成功)
S104_1_6,S104,1,6,2,match,2,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\2_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_1_43_2_match_2_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Match,2026-01-09T12:36:01.985,1767929761.9859602,12.96376895904541,778,1556,2026-01-09T12:36:03.196,1.2103815078735352,2,2,t,1,Hit,正解(一致)
S104_1_7,S104,1,7,R,filler,0,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,,,,,,,M_1_3_R_filler_0_night_rain_busy_ORIG.jpg,Ignore,2026-01-09T12:36:04.587,1767929764.5876155,15.56542420387268,934,1868,,,R,0,None,1,Correct Rejection,正解(スルー成功)
S104_1_8,S104,1,8,T,filler,5,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\5_night_rain_busy.jpg,brightness,45.47,,,,,M_1_44_T_filler_5_night_rain_busy_BRIGHTONLY_brightness45.470.jpg,Ignore,2026-01-09T12:36:07.178,1767929767.178486,18.15629482269287,1089,2179,,,T,5,None,1,Correct Rejection,正解(スルー成功)
S104_1_9,S104,1,9,3,unmatch,1,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\1_night_sun_empty.jpg,gamma,0.82,sharpness,0.261,equalization,21.021,M_1_33_3_unmatch_1_night_sun_empty_MODEL_gamma0.820_sharpness0.261_equalization21.021.jpg,Mismatch,2026-01-09T12:36:09.782,1767929769.7829113,20.760720014572144,1246,2491,2026-01-09T12:36:11.173,1.3903605937957764,3,1,b,1,Correct Rejection,正解(不一致)
S104_1_10,S104,1,10,D,filler,3,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\3_night_rain_empty.jpg,brightness,35.62,,,,,M_1_23_D_filler_3_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Ignore,2026-01-09T12:36:12.386,1767929772.386047,23.363855600357056,1402,2804,,,D,3,None,1,Correct Rejection,正解(スルー成功)
S104_1_11,S104,1,11,P,filler,7,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\7_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_1_31_P_filler_7_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-09T12:36:14.982,1767929774.9822254,25.960034132003784,1558,3115,,,P,7,None,1,Correct Rejection,正解(スルー成功)
S104_1_12,S104,1,12,8,match,8,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\8_night_rain_empty.jpg,brightness,35.62,,,,,M_1_30_8_match_8_night_rain_empty_BRIGHTONLY_brightness35.620.jpg,Match,2026-01-09T12:36:17.585,1767929777.5852475,28.563056230545044,1714,3428,2026-01-09T12:36:19.101,1.5163500308990479,8,8,t,1,Hit,正解(一致)
S104_1_13,S104,1,13,I,filler,2,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\2_night_sun_busy.jpg,brightness,43.12,,,,,M_1_17_I_filler_2_night_sun_busy_BRIGHTONLY_brightness43.120.jpg,Ignore,2026-01-09T12:36:20.191,1767929780.1913574,31.169166088104248,1870,3740,,,I,2,None,1,Correct Rejection,正解(スルー成功)
S104_1_14,S104,1,14,S,filler,1,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_emtpy\1_night_rain_empty.jpg,,,,,,,M_1_4_S_filler_1_night_rain_empty_ORIG.jpg,Ignore,2026-01-09T12:36:22.795,1767929782.795261,33.773069620132446,2026,4053,,,S,1,None,1,Correct Rejection,正解(スルー成功)
S104_1_15,S104,1,15,9,unmatch,2,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\2_night_rain_busy.jpg,,,,,,,M_1_7_9_unmatch_2_night_rain_busy_ORIG.jpg,Mismatch,2026-01-09T12:36:25.399,1767929785.399357,36.37716579437256,2183,4365,2026-01-09T12:36:26.878,1.4796080589294434,9,2,b,1,Correct Rejection,正解(不一致)
S104_1_16,S104,1,16,G,filler,7,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_busy\7_night_sun_busy.jpg,gamma,0.706,contrast,0.919,equalization,11.637,M_1_11_G_filler_7_night_sun_busy_MODEL_gamma0.706_contrast0.919_equalization11.637.jpg,Ignore,2026-01-09T12:36:28.002,1767929788.0028427,38.98065137863159,2339,4678,,,G,7,None,1,Correct Rejection,正解(スルー成功)
S104_1_17,S104,1,17,P,filler,0,model,G:\pictures_verify\transformed_verify\roomDark_figureBright\rain_busy\0_night_rain_busy.jpg,gamma,0.705,contrast,0.856,equalization,8.372,M_1_36_P_filler_0_night_rain_busy_MODEL_gamma0.705_contrast0.856_equalization8.372.jpg,Ignore,2026-01-09T12:36:30.608,1767929790.608377,41.586185693740845,2495,4990,,,P,0,None,1,Correct Rejection,正解(スルー成功)
S104_1_18,S104,1,18,6,unmatch,9,brightonly,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\9_night_sun_empty.jpg,brightness,46.88,,,,,M_1_5_6_unmatch_9_night_sun_empty_BRIGHTONLY_brightness46.880.jpg,Mismatch,2026-01-09T12:36:33.195,1767929793.195467,44.17327570915222,2650,5301,2026-01-09T12:36:34.590,1.3950676918029785,6,9,b,1,Correct Rejection,正解(不一致)
S104_1_19,S104,1,19,C,filler,9,original,G:\pictures_verify\transformed_verify\roomDark_figureBright\sun_empty\9_night_sun_empty.jpg,,,,,,,M_1_34_C_filler_9_night_sun_empty_ORIG.jpg,Ignore,2026-01-09T12:36:35.800,1767929795.8004723,46.77828097343445,2807,5613,,,C,9,None,1,Correct Rejection,正解(スルー成功)
