,Unnamed: 0,image_name,diopter,average_diopter,grid_number
0,411,38_2_contrast0.9_sharpness0.75_gamma1.1.jpg,2.993074091290642,3.157285375033939,9
1,449,41_I_gamma0.95_contrast0.82_equalization19.0.jpg,3.075499346562828,3.157285375033939,9
2,491,23_2_contrast0.86_gamma1.0_equalization5.8.jpg,3.372274381032795,3.157285375033939,9
3,548,2_0_gamma0.96_contrast0.82_equalization4.5.jpg,3.193727148553397,3.157285375033939,9
4,555,43_7_gamma1.0_contrast0.82_equalization8.7.jpg,3.008098243326394,3.157285375033939,9
5,579,45_E_sharpness0.64_contrast0.85_gamma0.9.jpg,3.093367756842616,3.157285375033939,9
6,582,8_C_contrast0.87_gamma0.91_equalization25.0.jpg,2.743407100227533,3.157285375033939,9
7,592,1_E_gamma1.1_contrast0.89_equalization22.0.jpg,3.090994247579476,3.157285375033939,9
8,610,11_S_contrast0.82_gamma1.1_sharpness0.52.jpg,3.046675029875054,3.157285375033939,9
9,616,38_B_gamma1.0_contrast0.83_equalization15.0.jpg,2.972236583159309,3.157285375033939,9
10,648,25_8_contrast0.84_gamma0.9_equalization21.0.jpg,2.990506482532459,3.157285375033939,9
11,750,46_I_brightness2.1_contrast0.92_gamma1.0.jpg,2.530708827056248,3.157285375033939,9
12,756,19_9_gamma0.93_contrast0.84_sharpness0.86.jpg,4.270618680122085,3.157285375033939,9
13,804,26_8_contrast0.82_gamma1.0.jpg,2.929038897355177,3.157285375033939,9
14,818,24_P_contrast0.82_gamma1.1_equalization24.0.jpg,3.580181377063283,3.157285375033939,9
15,835,43_3_gamma1.1_brightness7.6_contrast0.9.jpg,2.561959322527756,3.157285375033939,9
16,844,27_I_contrast0.82_gamma0.94.jpg,3.540439241332497,3.157285375033939,9
17,845,28_T_gamma1.0_contrast0.82_sharpness0.13.jpg,3.216813058488734,3.157285375033939,9
18,935,25_E_sharpness0.32_contrast0.81_gamma0.98.jpg,3.003766970345513,3.157285375033939,9
19,944,3_3_sharpness0.95_gamma1.0_contrast0.81.jpg,4.914815569627695,3.157285375033939,9
20,954,26_S_gamma1.0_contrast0.88_equalization24.0.jpg,1.920731686421266,3.157285375033939,9
21,979,14_2_contrast0.89_sharpness0.091_gamma1.0.jpg,3.634778093721087,3.157285375033939,9
22,1080,33_P_brightness5.0_gamma1.1_contrast0.93.jpg,3.283920029870517,3.157285375033939,9
23,1105,6_P_contrast0.87_gamma1.0_equalization15.0.jpg,2.808766295698206,3.157285375033939,9
24,1313,29_0_gamma0.91_contrast0.91_sharpness0.35.jpg,3.961940813162046,3.157285375033939,9
25,1428,32_T_gamma1.0_contrast0.85.jpg,3.057187574044211,3.157285375033939,9
26,1428,32_T_gamma1.0_contrast0.85.jpg,3.061681604894259,3.157285375033939,9
27,1428,32_T_gamma1.0_contrast0.85.jpg,3.669399416271488,3.157285375033939,9
28,1428,32_T_gamma1.0_contrast0.85.jpg,4.265713852736628,3.157285375033939,9
29,1498,14_P_gamma1.0_contrast0.85.jpg,3.046493566067535,3.157285375033939,9
30,1498,14_P_gamma1.0_contrast0.85.jpg,3.172747731019719,3.157285375033939,9
31,1498,14_P_gamma1.0_contrast0.85.jpg,2.893750631210894,3.157285375033939,9
32,1498,14_P_gamma1.0_contrast0.85.jpg,1.889757399545244,3.157285375033939,9
33,1566,32_T_gamma1.0_contrast0.85.jpg,3.057187574044211,3.157285375033939,9
34,1566,32_T_gamma1.0_contrast0.85.jpg,3.061681604894259,3.157285375033939,9
35,1566,32_T_gamma1.0_contrast0.85.jpg,3.669399416271488,3.157285375033939,9
36,1566,32_T_gamma1.0_contrast0.85.jpg,4.265713852736628,3.157285375033939,9
37,1636,14_P_gamma1.0_contrast0.85.jpg,3.046493566067535,3.157285375033939,9
38,1636,14_P_gamma1.0_contrast0.85.jpg,3.172747731019719,3.157285375033939,9
39,1636,14_P_gamma1.0_contrast0.85.jpg,2.893750631210894,3.157285375033939,9
40,1636,14_P_gamma1.0_contrast0.85.jpg,1.889757399545244,3.157285375033939,9
41,1708,32_T_gamma1.0_contrast0.85.jpg,3.057187574044211,3.157285375033939,9
42,1708,32_T_gamma1.0_contrast0.85.jpg,3.061681604894259,3.157285375033939,9
43,1708,32_T_gamma1.0_contrast0.85.jpg,3.669399416271488,3.157285375033939,9
44,1708,32_T_gamma1.0_contrast0.85.jpg,4.265713852736628,3.157285375033939,9
45,1775,14_P_gamma1.0_contrast0.85.jpg,3.046493566067535,3.157285375033939,9
46,1775,14_P_gamma1.0_contrast0.85.jpg,3.172747731019719,3.157285375033939,9
47,1775,14_P_gamma1.0_contrast0.85.jpg,2.893750631210894,3.157285375033939,9
48,1775,14_P_gamma1.0_contrast0.85.jpg,1.889757399545244,3.157285375033939,9
49,1855,32_T_gamma1.0_contrast0.85.jpg,3.057187574044211,3.157285375033939,9
50,1855,32_T_gamma1.0_contrast0.85.jpg,3.061681604894259,3.157285375033939,9
51,1855,32_T_gamma1.0_contrast0.85.jpg,3.669399416271488,3.157285375033939,9
52,1855,32_T_gamma1.0_contrast0.85.jpg,4.265713852736628,3.157285375033939,9
53,1925,14_P_gamma1.0_contrast0.85.jpg,3.046493566067535,3.157285375033939,9
54,1925,14_P_gamma1.0_contrast0.85.jpg,3.172747731019719,3.157285375033939,9
55,1925,14_P_gamma1.0_contrast0.85.jpg,2.893750631210894,3.157285375033939,9
56,1925,14_P_gamma1.0_contrast0.85.jpg,1.889757399545244,3.157285375033939,9
