,Unnamed: 0,image_name,diopter,average_diopter,grid_number
0,408,9_C_sharpness0.74_gamma0.71_equalization17.0.jpg,2.598820241455736,3.0962816814417837,13
1,420,45_I_gamma0.78_contrast1.1_equalization18.0.jpg,2.657694311221901,3.0962816814417837,13
2,421,16_1_contrast0.92_gamma0.86_equalization16.0.jpg,3.47635486122048,3.0962816814417837,13
3,431,27_S_gamma0.86_sharpness0.13_equalization19.0.jpg,2.86591527666359,3.0962816814417837,13
4,444,11_3_gamma0.82_sharpness0.7_equalization19.0.jpg,2.794748933202142,3.0962816814417837,13
5,471,45_Q_gamma0.78_contrast1.1_equalization22.0.jpg,,3.0962816814417837,13
6,519,1_C_gamma0.72_contrast0.91_equalization15.0.jpg,2.765697366804285,3.0962816814417837,13
7,527,34_T_gamma0.7_sharpness0.68_equalization19.0.jpg,3.544624641166984,3.0962816814417837,13
8,617,46_0_sharpness0.17_gamma0.84_equalization15.0.jpg,3.07006258987334,3.0962816814417837,13
9,767,46_I_sharpness0.58_gamma0.86_equalization19.0.jpg,4.815819663103574,3.0962816814417837,13
10,913,5_B_gamma0.84_equalization22.0.jpg,2.964337883865393,3.0962816814417837,13
11,1011,11_P_contrast1.1_gamma0.9_equalization20.0.jpg,2.954972342086886,3.0962816814417837,13
12,1035,2_2_gamma0.88_equalization17.0.jpg,3.084991590711585,3.0962816814417837,13
13,1038,11_E_gamma0.87_contrast1.1_equalization17.0.jpg,3.153017660745006,3.0962816814417837,13
14,1050,39_S_sharpness0.68_gamma0.77_equalization18.0.jpg,3.103777737354801,3.0962816814417837,13
15,1089,30_S_gamma0.77_equalization16.0.jpg,3.414170003020581,3.0962816814417837,13
16,1146,33_T_gamma0.7_equalization16.0.jpg,1.871192648594089,3.0962816814417837,13
17,1171,39_0_gamma0.9_sharpness0.92_equalization15.0.jpg,3.234304321342882,3.0962816814417837,13
18,1171,39_0_gamma0.9_sharpness0.92_equalization15.0.jpg,3.757803640990833,3.0962816814417837,13
19,1185,30_T_gamma0.78_equalization21.0.jpg,2.598941089783886,3.0962816814417837,13
20,1185,30_T_gamma0.78_equalization21.0.jpg,3.101597642479976,3.0962816814417837,13
21,1217,21_3_sharpness0.79_gamma0.71_equalization15.0.jpg,3.156569797219972,3.0962816814417837,13
22,1300,39_0_gamma0.9_sharpness0.92_equalization15.0.jpg,3.234304321342882,3.0962816814417837,13
23,1300,39_0_gamma0.9_sharpness0.92_equalization15.0.jpg,3.757803640990833,3.0962816814417837,13
24,1306,31_0_gamma0.81_contrast0.95_equalization22.0.jpg,3.906441411395816,3.0962816814417837,13
25,1321,30_T_gamma0.78_equalization21.0.jpg,2.598941089783886,3.0962816814417837,13
26,1321,30_T_gamma0.78_equalization21.0.jpg,3.101597642479976,3.0962816814417837,13
27,1390,35_P_sharpness0.83_gamma0.78_equalization14.0.jpg,3.286151004202947,3.0962816814417837,13
28,1390,35_P_sharpness0.83_gamma0.78_equalization14.0.jpg,3.335419828284887,3.0962816814417837,13
29,1390,35_P_sharpness0.83_gamma0.78_equalization14.0.jpg,2.212994998768638,3.0962816814417837,13
30,1440,40_I_gamma0.76_contrast0.91_equalization19.0.jpg,3.507706849745521,3.0962816814417837,13
31,1440,40_I_gamma0.76_contrast0.91_equalization19.0.jpg,2.647353758624624,3.0962816814417837,13
32,1440,40_I_gamma0.76_contrast0.91_equalization19.0.jpg,2.715200338210797,3.0962816814417837,13
33,1440,40_I_gamma0.76_contrast0.91_equalization19.0.jpg,3.953421772670419,3.0962816814417837,13
34,1453,6_8_gamma0.7_equalization16.0.jpg,3.122488854969245,3.0962816814417837,13
35,1453,6_8_gamma0.7_equalization16.0.jpg,2.370917746767906,3.0962816814417837,13
36,1453,6_8_gamma0.7_equalization16.0.jpg,3.923696579705057,3.0962816814417837,13
37,1453,6_8_gamma0.7_equalization16.0.jpg,2.599882302788628,3.0962816814417837,13
38,1578,40_I_gamma0.76_contrast0.91_equalization19.0.jpg,3.507706849745521,3.0962816814417837,13
39,1578,40_I_gamma0.76_contrast0.91_equalization19.0.jpg,2.647353758624624,3.0962816814417837,13
40,1578,40_I_gamma0.76_contrast0.91_equalization19.0.jpg,2.715200338210797,3.0962816814417837,13
41,1578,40_I_gamma0.76_contrast0.91_equalization19.0.jpg,3.953421772670419,3.0962816814417837,13
42,1591,6_8_gamma0.7_equalization16.0.jpg,3.122488854969245,3.0962816814417837,13
43,1591,6_8_gamma0.7_equalization16.0.jpg,2.370917746767906,3.0962816814417837,13
44,1591,6_8_gamma0.7_equalization16.0.jpg,3.923696579705057,3.0962816814417837,13
45,1591,6_8_gamma0.7_equalization16.0.jpg,2.599882302788628,3.0962816814417837,13
46,1670,35_P_sharpness0.83_gamma0.78_equalization14.0.jpg,3.286151004202947,3.0962816814417837,13
47,1670,35_P_sharpness0.83_gamma0.78_equalization14.0.jpg,3.335419828284887,3.0962816814417837,13
