番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
27906,422922,636146055,,,,,,989.509,551.323,894.22,-343.107,19933.712,,Both,941.015,646.246,-12.987,-72.681,450.0,0.035026,-0.036326,0.998726,-31.0,-54.0,-63.6,8.406,314.297,137.516,133.156,128.625,44.094,Auto,306.406,160.938,1590,10,320,240,1.0,,Both,1066.137,676.032,72.607,-93.057,450.0,0.080514,-0.07558,0.993884,31.0,-54.0,-63.6,6.732,368.391,301.906,106.641,101.828,163.969,Auto,361.219,318.641,10,10,320,240,1.0
27907,422923,636147555,,,,,,989.847,551.407,904.425,-345.671,19933.387,,Both,941.236,646.683,-12.836,-72.98,450.0,0.035319,-0.036907,0.998694,-31.0,-54.0,-63.6,8.395,314.0,137.484,132.984,128.281,42.703,Auto,306.141,160.859,1590,10,320,240,1.0,,Both,1066.258,675.663,72.689,-92.805,450.0,0.080676,-0.075094,0.993908,31.0,-54.0,-63.6,6.767,368.219,301.734,107.203,102.234,161.969,Auto,361.063,318.516,10,10,320,240,1.0
27908,422924,636149055,,,,,,990.27,551.244,917.214,-340.703,19932.551,,Both,941.817,646.32,-12.439,-72.732,450.0,0.036092,-0.036424,0.998684,-31.0,-54.0,-63.6,8.409,313.766,137.719,133.219,128.688,45.547,Auto,305.969,161.156,1590,10,320,240,1.0,,Both,1067.019,675.863,73.21,-92.941,450.0,0.081676,-0.075351,0.993806,31.0,-54.0,-63.6,6.842,368.234,302.094,108.375,102.484,162.547,Auto,361.172,318.859,10,10,320,240,1.0
27909,422925,636150555,,,,,,990.179,553.275,914.484,-402.255,19933.085,,Both,942.632,646.877,-11.881,-73.113,450.0,0.037174,-0.037162,0.998618,-31.0,-54.0,-63.6,8.367,313.703,137.859,132.547,127.938,42.156,Auto,306.016,161.234,1590,10,320,240,1.0,,Both,1065.453,675.966,72.139,-93.012,450.0,0.079615,-0.075499,0.993962,31.0,-54.0,-63.6,6.854,368.266,302.313,108.578,103.063,162.844,Auto,361.031,319.063,10,10,320,240,1.0
27910,422926,636152055,,,,,,989.69,551.495,899.721,-348.334,19934.259,,Both,941.588,645.737,-12.595,-72.333,450.0,0.035789,-0.035649,0.998723,-31.0,-54.0,-63.6,8.425,313.281,137.563,133.469,128.656,41.031,Auto,305.453,161.047,1590,10,320,240,1.0,,Both,1065.962,675.599,72.487,-92.761,450.0,0.080288,-0.075012,0.993945,31.0,-54.0,-63.6,6.815,367.719,302.156,107.953,102.578,162.703,Auto,360.547,318.938,10,10,320,240,1.0
27911,422927,636153555,,,,,,989.967,551.235,908.076,-340.433,19933.308,,Both,941.807,645.638,-12.446,-72.265,450.0,0.03608,-0.035517,0.998718,-31.0,-54.0,-63.6,8.423,313.0,137.594,133.422,128.625,42.063,Auto,305.203,161.094,1590,10,320,240,1.0,,Both,1066.715,675.957,73.002,-93.006,450.0,0.081275,-0.075478,0.99383,31.0,-54.0,-63.6,6.686,367.703,302.266,105.922,100.703,162.453,Auto,360.594,319.016,10,10,320,240,1.0
27912,422928,636155055,,,,,,990.089,550.479,911.797,-317.56,19934.163,,Both,941.764,645.118,-12.475,-71.91,450.0,0.036024,-0.034827,0.998744,-31.0,-54.0,-63.6,8.439,313.578,137.531,133.688,128.938,41.547,Auto,305.766,161.078,1590,10,320,240,1.0,,Both,1066.861,675.033,73.102,-92.374,450.0,0.081475,-0.07426,0.993905,31.0,-54.0,-63.6,6.799,368.016,302.281,107.719,102.156,163.078,Auto,360.938,319.109,10,10,320,240,1.0
27913,422929,636156555,,,,,,989.651,550.29,898.586,-311.842,19935.564,,Both,941.367,644.676,-12.747,-71.607,450.0,0.035496,-0.034239,0.998783,-31.0,-54.0,-63.6,8.428,313.797,137.344,133.516,128.719,43.047,Auto,305.953,160.938,1590,10,320,240,1.0,,Both,1066.203,674.6,72.652,-92.078,450.0,0.080613,-0.073696,0.994017,31.0,-54.0,-63.6,6.764,368.234,302.109,107.156,101.594,163.844,Auto,361.094,318.984,10,10,320,240,1.0
27914,422930,636158055,,,,,,990.156,550.441,913.867,-316.411,19935.08,,Both,941.813,645.13,-12.441,-71.918,450.0,0.036089,-0.034843,0.998741,-31.0,-54.0,-63.6,8.389,313.734,137.516,132.891,128.016,40.719,Auto,305.938,161.078,1590,10,320,240,1.0,,Both,1066.424,674.144,72.803,-91.766,450.0,0.080906,-0.073093,0.994038,31.0,-54.0,-63.6,6.857,368.375,302.172,108.625,102.781,164.469,Auto,361.25,319.094,10,10,320,240,1.0
27915,422931,636159555,,,,,,990.581,551.795,926.657,-357.42,19932.851,,Both,942.355,646.62,-12.07,-72.937,450.0,0.036807,-0.036821,0.998644,-31.0,-54.0,-63.6,8.335,313.578,137.813,132.031,127.469,46.078,Auto,305.844,161.219,1590,10,320,240,1.0,,Both,1066.59,675.222,72.916,-92.503,450.0,0.081116,-0.074511,0.993916,31.0,-54.0,-63.6,6.828,368.219,302.281,108.172,102.453,163.813,Auto,361.109,319.094,10,10,320,240,1.0
