番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
4100,492660,740753055,,,,,,1081.251,516.128,3615.952,711.915,19617.377,,Both,1042.422,620.248,56.384,-54.896,450.0,0.167729,-0.001721,0.985832,-31.0,-54.0,-63.6,8.365,327.609,115.266,132.516,125.813,44.109,Auto,325.75,140.281,1590,10,320,240,1.0,,Both,1179.234,634.681,149.974,-64.77,450.0,0.225625,-0.020424,0.974,31.0,-54.0,-63.6,7.082,373.25,268.281,112.203,107.547,159.328,Auto,372.578,288.297,10,10,320,240,1.0
4101,492661,740754555,,,,,,1081.512,516.108,3623.494,712.466,19615.99,,Both,1042.709,620.294,56.58,-54.928,450.0,0.168095,-0.001781,0.985769,-31.0,-54.0,-63.6,8.354,327.25,115.188,132.328,125.781,45.438,Auto,325.438,140.203,1590,10,320,240,1.0,,Both,1179.5,634.591,150.156,-64.708,450.0,0.225953,-0.020306,0.973927,31.0,-54.0,-63.6,7.093,373.313,268.422,112.375,107.828,156.813,Auto,372.688,288.453,10,10,320,240,1.0
4102,492662,740756055,,,,,,1080.667,516.96,3599.12,687.225,19620.511,,Both,1041.999,620.507,56.094,-55.073,450.0,0.167189,-0.002061,0.985923,-31.0,-54.0,-63.6,8.372,327.828,115.375,132.625,125.953,45.281,Auto,325.922,140.375,1590,10,320,240,1.0,,Both,1178.389,635.537,149.396,-65.355,450.0,0.224579,-0.021539,0.974218,31.0,-54.0,-63.6,7.145,373.297,268.75,113.188,108.469,157.75,Auto,372.547,288.688,10,10,320,240,1.0
4103,492663,740757555,,,,,,1080.536,515.659,3595.157,725.999,19620.249,,Both,1041.549,619.739,55.786,-54.548,450.0,0.166614,-0.001053,0.986022,-31.0,-54.0,-63.6,8.399,328.078,115.016,133.063,126.266,44.031,Auto,326.125,140.094,1590,10,320,240,1.0,,Both,1179.073,634.971,149.864,-64.968,450.0,0.225425,-0.020801,0.974038,31.0,-54.0,-63.6,7.07,373.375,268.5,112.0,107.422,158.844,Auto,372.688,288.5,10,10,320,240,1.0
4104,492664,740759055,,,,,,1081.725,516.157,3629.824,711.003,19615.883,,Both,1042.67,621.14,56.553,-55.507,450.0,0.168045,-0.002892,0.985775,-31.0,-54.0,-63.6,8.331,327.859,115.078,131.969,125.547,47.031,Auto,326.031,140.016,1590,10,320,240,1.0,,Both,1179.335,634.138,150.044,-64.398,450.0,0.225753,-0.019719,0.973985,31.0,-54.0,-63.6,7.05,373.625,268.375,111.672,107.094,155.984,Auto,372.984,288.453,10,10,320,240,1.0
4105,492665,740760555,,,,,,1080.671,517.027,3599.193,685.197,19620.316,,Both,1042.092,620.351,56.158,-54.967,450.0,0.167308,-0.001856,0.985903,-31.0,-54.0,-63.6,8.366,327.953,115.094,132.531,125.828,43.781,Auto,326.047,140.109,1590,10,320,240,1.0,,Both,1178.425,635.658,149.421,-65.438,450.0,0.224622,-0.021695,0.974204,31.0,-54.0,-63.6,7.135,373.359,268.578,113.031,108.375,155.438,Auto,372.594,288.5,10,10,320,240,1.0
4106,492666,740762055,,,,,,1078.998,514.898,3550.867,749.03,19628.924,,Both,1039.421,619.599,54.331,-54.452,450.0,0.163896,-0.000869,0.986477,-31.0,-54.0,-63.6,8.426,328.656,114.797,133.469,126.594,43.047,Auto,326.406,139.875,1590,10,320,240,1.0,,Both,1177.559,634.486,148.829,-64.636,450.0,0.223563,-0.02018,0.974481,31.0,-54.0,-63.6,7.074,373.781,268.172,112.063,107.563,158.063,Auto,372.938,288.219,10,10,320,240,1.0
4107,492667,740763555,,,,,,1062.15,511.739,3062.682,847.334,19722.689,,Both,1019.086,616.257,40.42,-52.166,450.0,0.137731,0.003537,0.990463,-31.0,-54.0,-63.6,8.394,334.5,114.313,132.969,127.063,46.422,Auto,329.563,139.672,1590,10,320,240,1.0,,Both,1155.936,629.366,134.037,-61.134,450.0,0.196679,-0.013618,0.980373,31.0,-54.0,-63.6,7.019,379.297,267.125,111.188,106.234,152.531,Auto,376.141,287.719,10,10,320,240,1.0
4108,492668,740765055,,,,,,1050.644,514.897,2725.464,754.807,19779.079,,Both,1005.652,619.247,31.23,-54.212,450.0,0.120284,-0.000409,0.992739,-31.0,-54.0,-63.6,8.295,339.609,115.0,131.406,126.641,49.156,Auto,332.828,140.016,1590,10,320,240,1.0,,Both,1140.449,631.373,123.443,-62.507,450.0,0.177119,-0.016299,0.984054,31.0,-54.0,-63.6,7.036,383.609,267.125,111.469,105.219,153.141,Auto,378.688,287.547,10,10,320,240,1.0
4109,492669,740766555,,,,,,1051.959,514.933,2764.35,753.54,19774.304,,Both,1007.777,618.001,32.684,-53.359,450.0,0.123052,0.001238,0.992399,-31.0,-54.0,-63.6,8.308,339.672,114.781,131.625,126.531,49.688,Auto,333.188,139.938,1590,10,320,240,1.0,,Both,1141.105,630.192,123.891,-61.699,450.0,0.177955,-0.014749,0.983928,31.0,-54.0,-63.6,7.21,384.031,266.797,114.219,107.766,152.141,Auto,379.219,287.344,10,10,320,240,1.0
4110,492670,740768055,,,,,,1050.127,513.523,2710.166,796.185,19780.806,,Both,1005.425,616.703,31.074,-52.471,450.0,0.119988,0.002955,0.992771,-31.0,-54.0,-63.6,8.353,340.219,114.813,132.328,127.281,50.297,Auto,333.438,140.078,1590,10,320,240,1.0,,Both,1140.124,630.093,123.22,-61.631,450.0,0.17671,-0.014622,0.984154,31.0,-54.0,-63.6,7.175,384.797,266.984,113.672,107.109,151.656,Auto,379.859,287.531,10,10,320,240,1.0
