番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
52279,447295,672705555,,,,,,1023.099,580.5,1901.391,-1220.405,19822.162,,Both,983.251,673.187,15.905,-91.111,450.0,0.090714,-0.071772,0.993287,-31.0,-54.0,-63.6,7.974,282.688,157.859,126.313,121.766,39.0,Auto,279.859,179.016,1590,10,320,240,1.0,,Both,1095.05,692.819,92.386,-104.541,450.0,0.118113,-0.097246,0.988227,31.0,-54.0,-63.6,6.83,340.406,316.5,108.188,103.516,167.922,Auto,336.172,331.703,10,10,320,240,1.0
52280,447296,672707055,,,,,,1022.014,580.066,1868.85,-1207.42,19823.743,,Both,981.69,673.4,14.837,-91.257,450.0,0.088663,-0.072065,0.993451,-31.0,-54.0,-63.6,8.013,283.5,158.109,126.938,122.313,38.391,Auto,280.484,179.234,1590,10,320,240,1.0,,Both,1094.628,693.658,92.097,-105.115,450.0,0.117552,-0.098347,0.988185,31.0,-54.0,-63.6,6.769,340.453,316.656,107.234,102.484,167.953,Auto,336.172,331.781,10,10,320,240,1.0
52281,447297,672708555,,,,,,1021.183,580.1,1844.167,-1208.688,19827.764,,Both,981.421,671.841,14.654,-90.19,450.0,0.088323,-0.070015,0.993628,-31.0,-54.0,-63.6,8.033,283.375,157.703,127.25,122.625,40.25,Auto,280.344,178.969,1590,10,320,240,1.0,,Both,1093.511,693.498,91.333,-105.006,450.0,0.116105,-0.098155,0.988375,31.0,-54.0,-63.6,6.904,340.703,316.25,109.375,104.922,167.703,Auto,336.313,331.391,10,10,320,240,1.0
52282,447298,672710055,,,,,,1022.472,580.383,1882.642,-1216.98,19823.647,,Both,982.633,672.807,15.483,-90.851,450.0,0.089906,-0.071277,0.993396,-31.0,-54.0,-63.6,7.991,282.813,157.578,126.594,122.0,39.063,Auto,279.922,178.766,1590,10,320,240,1.0,,Both,1094.656,693.228,92.116,-104.821,450.0,0.117595,-0.097786,0.988235,31.0,-54.0,-63.6,6.914,340.641,316.063,109.531,104.328,170.5,Auto,336.375,331.234,10,10,320,240,1.0
52283,447299,672711555,,,,,,1021.964,581.175,1867.352,-1240.867,19824.086,,Both,982.145,673.489,15.149,-91.318,450.0,0.089261,-0.072179,0.99339,-31.0,-54.0,-63.6,7.998,283.203,158.094,126.703,122.266,40.406,Auto,280.25,179.203,1590,10,320,240,1.0,,Both,1093.783,693.748,91.519,-105.177,450.0,0.116454,-0.098477,0.988302,31.0,-54.0,-63.6,6.842,340.594,316.609,108.391,103.672,167.75,Auto,336.219,331.734,10,10,320,240,1.0
52284,447300,672713055,,,,,,1015.996,586.027,1687.645,-1387.193,19825.606,,Both,975.714,678.05,10.749,-94.438,450.0,0.080772,-0.078235,0.993657,-31.0,-54.0,-63.6,8.059,284.625,159.047,127.672,123.156,39.375,Auto,280.875,179.625,1590,10,320,240,1.0,,Both,1088.099,701.764,87.631,-110.66,450.0,0.108945,-0.109001,0.988054,31.0,-54.0,-63.6,6.885,342.484,317.906,109.078,103.703,167.766,Auto,337.453,332.281,10,10,320,240,1.0
52285,447301,672714555,,,,,,1015.637,592.544,1675.667,-1582.503,19811.855,,Both,975.668,684.71,10.718,-98.994,450.0,0.080654,-0.086986,0.992939,-31.0,-54.0,-63.6,7.978,284.531,160.344,126.375,122.031,40.984,Auto,280.734,180.234,1590,10,320,240,1.0,,Both,1086.448,707.541,86.501,-114.612,450.0,0.106705,-0.116531,0.987438,31.0,-54.0,-63.6,6.975,343.219,319.094,110.484,105.031,170.578,Auto,337.969,332.938,10,10,320,240,1.0
52286,447302,672716055,,,,,,1015.841,592.408,1681.833,-1578.434,19812.061,,Both,975.823,684.739,10.824,-99.014,450.0,0.080857,-0.087023,0.992919,-31.0,-54.0,-63.6,7.966,284.688,160.516,126.203,122.047,45.141,Auto,280.906,180.406,1590,10,320,240,1.0,,Both,1086.498,707.068,86.535,-114.288,450.0,0.106778,-0.115917,0.987503,31.0,-54.0,-63.6,6.987,342.703,319.188,110.672,105.438,169.703,Auto,337.469,333.078,10,10,320,240,1.0
52287,447303,672717555,,,,,,1015.134,588.205,1661.311,-1452.521,19821.371,,Both,974.649,680.723,10.021,-96.266,450.0,0.07935,-0.081758,0.993488,-31.0,-54.0,-63.6,8.048,284.297,159.828,127.484,123.141,40.266,Auto,280.391,180.109,1590,10,320,240,1.0,,Both,1087.163,704.505,86.99,-112.535,450.0,0.107684,-0.112579,0.987791,31.0,-54.0,-63.6,6.859,342.297,318.625,108.656,103.391,170.016,Auto,337.141,332.75,10,10,320,240,1.0
52288,447304,672719055,,,,,,1016.908,591.224,1714.025,-1542.834,19812.93,,Both,977.125,683.205,11.715,-97.964,450.0,0.082581,-0.084997,0.992953,-31.0,-54.0,-63.6,7.956,283.531,159.891,126.031,121.719,44.484,Auto,279.922,179.938,1590,10,320,240,1.0,,Both,1087.727,705.6,87.376,-113.284,450.0,0.108399,-0.113992,0.98755,31.0,-54.0,-63.6,6.896,342.031,318.5,109.25,104.0,170.047,Auto,336.938,332.531,10,10,320,240,1.0
