番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
28433,516993,777252555,,,,,,1063.708,565.854,2871.855,-715.93,18215.942,,Both,1033.953,646.011,50.59,-72.52,450.0,0.156793,-0.035591,0.98699,-31.0,-54.0,-63.6,7.474,319.141,123.031,118.406,114.594,45.594,Auto,315.906,145.391,1590,10,320,240,1.0,,Both,1145.226,678.114,126.71,-94.482,450.0,0.18265,-0.077254,0.980138,31.0,-54.0,-63.6,6.176,363.328,290.516,97.844,94.25,158.797,Auto,358.234,306.234,10,10,320,240,1.0
28434,516994,777254055,,,,,,1064.252,567.835,2296.09,-613.035,14487.915,,Both,1035.052,646.963,51.342,-73.171,450.0,0.158194,-0.036832,0.986721,-31.0,-54.0,-63.6,7.451,318.344,123.688,118.031,114.406,45.359,Auto,315.25,145.938,1590,10,320,240,1.0,,Both,1143.92,677.778,125.816,-94.252,450.0,0.181007,-0.076841,0.980475,31.0,-54.0,-63.6,6.233,362.891,290.859,98.734,95.344,160.0,Auto,357.641,306.609,10,10,320,240,1.0
28435,516995,777255555,,,,,,1063.735,568.535,2072.538,-570.095,13142.51,,Both,1034.783,646.897,51.158,-73.127,450.0,0.15785,-0.036748,0.986779,-31.0,-54.0,-63.6,7.49,318.484,124.297,118.641,114.75,44.219,Auto,315.359,146.563,1590,10,320,240,1.0,,Both,1143.675,679.12,125.649,-95.17,450.0,0.180674,-0.078588,0.980398,31.0,-54.0,-63.6,6.307,362.406,291.563,99.906,95.828,157.781,Auto,357.109,307.172,10,10,320,240,1.0
28436,516996,777257055,,,,,,1064.488,567.188,2472.444,-643.334,15565.493,,Both,1035.135,646.728,51.399,-73.011,450.0,0.158303,-0.036523,0.986715,-31.0,-54.0,-63.6,7.473,317.781,124.234,118.391,114.688,45.781,Auto,314.688,146.516,1590,10,320,240,1.0,,Both,1144.729,677.74,126.37,-94.226,450.0,0.18203,-0.076778,0.980291,31.0,-54.0,-63.6,6.259,362.219,291.375,99.156,95.906,157.953,Auto,357.063,307.141,10,10,320,240,1.0
28437,516997,777258555,,,,,,1064.55,567.62,2117.516,-559.402,13323.171,,Both,1035.648,646.017,51.75,-72.524,450.0,0.158965,-0.035586,0.986643,-31.0,-54.0,-63.6,7.52,317.391,124.625,119.141,115.422,44.734,Auto,314.375,146.984,1590,10,320,240,1.0,,Both,1145.31,678.953,126.767,-95.055,450.0,0.18274,-0.07834,0.980035,31.0,-54.0,-63.6,6.216,361.984,291.969,98.469,95.141,155.797,Auto,356.875,307.609,10,10,320,240,1.0
28438,516998,777260055,,,,,,1064.636,568.067,2349.292,-630.158,14769.282,,Both,1035.435,647.369,51.604,-73.449,450.0,0.158682,-0.037361,0.986623,-31.0,-54.0,-63.6,7.547,317.547,125.094,119.563,115.688,43.625,Auto,314.484,147.313,1590,10,320,240,1.0,,Both,1144.25,677.881,126.042,-94.322,450.0,0.181422,-0.076969,0.980389,31.0,-54.0,-63.6,6.214,361.609,292.328,98.438,95.188,157.719,Auto,356.391,308.063,10,10,320,240,1.0
28439,516999,777261555,,,,,,1065.997,569.891,2330.629,-657.227,14463.768,,Both,1037.041,649.274,52.702,-74.752,450.0,0.160722,-0.039848,0.986195,-31.0,-54.0,-63.6,7.376,316.516,125.094,116.844,113.078,52.063,Auto,313.656,147.125,1590,10,320,240,1.0,,Both,1145.016,678.874,126.566,-95.001,450.0,0.182371,-0.078243,0.980112,31.0,-54.0,-63.6,6.303,361.375,292.25,99.844,96.406,158.359,Auto,356.234,307.891,10,10,320,240,1.0
28440,517000,777263055,,,,,,1066.629,568.977,2468.213,-670.747,15226.885,,Both,1037.621,648.612,53.099,-74.3,450.0,0.161469,-0.038975,0.986108,-31.0,-54.0,-63.6,7.434,316.094,125.219,117.766,114.016,47.219,Auto,313.313,147.313,1590,10,320,240,1.0,,Both,1146.164,678.34,127.352,-94.636,450.0,0.183829,-0.077529,0.979896,31.0,-54.0,-63.6,6.196,361.031,292.563,98.156,94.828,157.734,Auto,356.031,308.25,10,10,320,240,1.0
28441,517001,777264555,,,,,,1065.66,570.599,2132.487,-617.553,13276.312,,Both,1036.939,649.308,52.633,-74.776,450.0,0.160591,-0.039894,0.986214,-31.0,-54.0,-63.6,7.442,316.563,125.734,117.891,114.172,49.109,Auto,313.688,147.75,1590,10,320,240,1.0,,Both,1144.406,679.421,126.149,-95.376,450.0,0.18159,-0.078965,0.980199,31.0,-54.0,-63.6,6.343,361.031,293.016,100.484,96.859,159.609,Auto,355.813,308.609,10,10,320,240,1.0
28442,517002,777266055,,,,,,1066.069,568.865,2717.115,-739.42,16850.901,,Both,1036.77,649.074,52.517,-74.615,450.0,0.160377,-0.039588,0.986262,-31.0,-54.0,-63.6,7.467,316.297,125.313,118.297,114.375,47.797,Auto,313.406,147.359,1590,10,320,240,1.0,,Both,1145.651,678.416,127.001,-94.688,450.0,0.183181,-0.077638,0.980009,31.0,-54.0,-63.6,6.317,361.078,292.672,100.063,96.625,157.891,Auto,356.016,308.359,10,10,320,240,1.0
