番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
52041,540601,812664555,,,,,,1064.015,578.338,1959.76,-722.323,12393.933,,Both,1035.399,657.186,51.579,-80.165,450.0,0.158546,-0.050235,0.986073,-31.0,-54.0,-63.6,7.296,308.047,143.594,115.578,112.297,46.984,Auto,304.891,164.813,1590,10,320,240,1.0,,Both,1140.426,685.736,123.426,-99.696,450.0,0.176438,-0.087231,0.980439,31.0,-54.0,-63.6,6.309,355.625,322.609,99.953,95.938,151.438,Auto,349.859,337.563,10,10,320,240,1.0
52042,540602,812666055,,,,,,1063.974,579.616,1795.408,-684.089,11359.022,,Both,1035.862,657.228,51.896,-80.194,450.0,0.159138,-0.050285,0.985975,-31.0,-54.0,-63.6,7.237,308.219,143.531,114.641,111.828,48.891,Auto,305.125,164.734,1590,10,320,240,1.0,,Both,1140.432,687.322,123.431,-100.781,450.0,0.176414,-0.089286,0.980258,31.0,-54.0,-63.6,6.264,355.719,322.656,99.234,95.531,154.344,Auto,349.938,337.469,10,10,320,240,1.0
52043,540603,812667555,,,,,,1064.818,578.857,1877.022,-695.823,11779.819,,Both,1036.586,657.002,52.391,-80.039,450.0,0.160067,-0.049981,0.98584,-31.0,-54.0,-63.6,7.194,307.5,143.203,113.953,111.078,49.656,Auto,304.5,164.438,1590,10,320,240,1.0,,Both,1141.128,686.004,123.907,-99.879,450.0,0.17732,-0.087564,0.98025,31.0,-54.0,-63.6,6.2,355.656,322.281,98.219,94.547,155.313,Auto,349.969,337.219,10,10,320,240,1.0
52044,540604,812669055,,,,,,1064.966,581.036,1700.177,-664.67,10654.873,,Both,1037.522,657.33,53.032,-80.264,450.0,0.161261,-0.050401,0.985624,-31.0,-54.0,-63.6,7.11,307.344,143.438,112.641,109.938,55.0,Auto,304.469,164.641,1590,10,320,240,1.0,,Both,1140.464,687.392,123.452,-100.829,450.0,0.176452,-0.089376,0.980243,31.0,-54.0,-63.6,6.124,355.438,322.516,97.016,93.547,154.109,Auto,349.656,337.313,10,10,320,240,1.0
52045,540605,812670555,,,,,,1064.466,581.671,1652.039,-658.985,10402.799,,Both,1037.215,657.333,52.821,-80.266,450.0,0.160868,-0.050408,0.985688,-31.0,-54.0,-63.6,7.09,307.469,143.219,112.313,109.563,52.875,Auto,304.547,164.422,1590,10,320,240,1.0,,Both,1139.38,687.441,122.711,-100.862,450.0,0.175079,-0.089461,0.980481,31.0,-54.0,-63.6,6.133,355.453,322.359,97.156,93.203,152.656,Auto,349.547,337.156,10,10,320,240,1.0
52046,540606,812672055,,,,,,1065.217,580.817,1686.159,-654.124,10541.874,,Both,1037.969,656.628,53.337,-79.783,450.0,0.161839,-0.049477,0.985576,-31.0,-54.0,-63.6,7.032,307.125,142.906,111.406,108.875,49.031,Auto,304.297,164.188,1590,10,320,240,1.0,,Both,1139.295,685.076,122.653,-99.244,450.0,0.17502,-0.086398,0.980767,31.0,-54.0,-63.6,6.082,355.75,322.016,96.344,92.375,155.125,Auto,349.859,337.047,10,10,320,240,1.0
52047,540607,812673555,,,,,,1064.573,583.694,1524.832,-637.122,9591.938,,Both,1038.45,656.504,53.667,-79.698,450.0,0.162456,-0.049309,0.985483,-31.0,-54.0,-63.6,6.961,307.547,143.203,110.266,107.5,49.969,Auto,304.797,164.5,1590,10,320,240,1.0,,Both,1137.864,687.495,121.674,-100.899,450.0,0.173158,-0.089563,0.980813,31.0,-54.0,-63.6,6.122,356.078,322.563,96.984,93.25,154.844,Auto,350.0,337.344,10,10,320,240,1.0
52048,540608,812675055,,,,,,1063.882,581.408,1529.584,-609.693,9685.791,,Both,1037.381,654.758,52.935,-78.504,450.0,0.161107,-0.047034,0.985816,-31.0,-54.0,-63.6,7.0,307.766,142.938,110.891,108.25,45.734,Auto,304.891,164.406,1590,10,320,240,1.0,,Both,1139.118,687.731,122.531,-101.06,450.0,0.174741,-0.089842,0.980507,31.0,-54.0,-63.6,5.971,355.891,322.5,94.594,91.078,156.969,Auto,349.953,337.266,10,10,320,240,1.0
52049,540609,812676555,,,,,,1064.795,583.972,1506.485,-632.121,9456.403,,Both,1038.899,656.26,53.973,-79.532,450.0,0.163032,-0.048985,0.985404,-31.0,-54.0,-63.6,6.906,307.063,142.828,109.406,106.406,54.234,Auto,304.375,164.141,1590,10,320,240,1.0,,Both,1138.295,688.063,121.969,-101.288,450.0,0.173693,-0.09029,0.980652,31.0,-54.0,-63.6,5.928,355.875,322.266,93.906,90.703,158.031,Auto,349.844,337.0,10,10,320,240,1.0
52050,540610,812678055,,,,,,1064.017,584.348,1468.881,-626.261,9289.357,,Both,1038.329,655.84,53.584,-79.244,450.0,0.162308,-0.048441,0.98555,-31.0,-54.0,-63.6,6.97,307.438,142.844,110.422,107.516,40.859,Auto,304.672,164.203,1590,10,320,240,1.0,,Both,1137.335,688.437,121.312,-101.543,450.0,0.172469,-0.090793,0.980822,31.0,-54.0,-63.6,5.922,355.531,322.109,93.813,90.578,157.672,Auto,349.375,336.813,10,10,320,240,1.0
