番号,フレームカウンタ,時刻カウンタ,CUEシグナル,CUEスイッチ,リセットスイッチ,TTL入力,両眼.タイムアウト,両眼.映像X座標[pixel],両眼.映像Y座標[pixel],両眼.注視X座標[mm],両眼.注視Y座標[mm],両眼.注視Z座標[mm],左眼.タイムアウト,左眼.適用検出方式,左眼.映像X座標[pixel],左眼.映像Y座標[pixel],左眼.注視X座標[mm],左眼.注視Y座標[mm],左眼.注視Z座標[mm],左眼.視軸 vx,左眼.視軸 vy,左眼.視軸 vz,左眼.眼球X座標[mm],左眼.眼球Y座標[mm],左眼.眼球Z座標[mm],左眼.瞳孔径[mm],左眼.瞳孔中心X座標[pixel],左眼.瞳孔中心Y座標[pixel],左眼.瞳孔楕円長軸長[pixel],左眼.瞳孔楕円短軸長[pixel],左眼.瞳孔楕円回転角[deg],左眼.瞳孔二値化閾値,左眼.角膜反射像X座標[pixel],左眼.角膜反射像Y座標[pixel],左眼.眼球画像X座標[pixel],左眼.眼球画像Y座標[pixel],左眼.眼球画像幅[pixel],左眼.眼球画像高さ[pixel],左眼.眼球画像不透明度,右眼.タイムアウト,右眼.適用検出方式,右眼.映像X座標[pixel],右眼.映像Y座標[pixel],右眼.注視X座標[mm],右眼.注視Y座標[mm],右眼.注視Z座標[mm],右眼.視軸 vx,右眼.視軸 vy,右眼.視軸 vz,右眼.眼球X座標[mm],右眼.眼球Y座標[mm],右眼.眼球Z座標[mm],右眼.瞳孔径[mm],右眼.瞳孔中心X座標[pixel],右眼.瞳孔中心Y座標[pixel],右眼.瞳孔楕円長軸長[pixel],右眼.瞳孔楕円短軸長[pixel],右眼.瞳孔楕円回転角[deg],右眼.瞳孔二値化閾値,右眼.角膜反射像X座標[pixel],右眼.角膜反射像Y座標[pixel],右眼.眼球画像X座標[pixel],右眼.眼球画像Y座標[pixel],右眼.眼球画像幅[pixel],右眼.眼球画像高さ[pixel],右眼.眼球画像不透明度
39911,528471,794469555,,,,,,1158.309,621.816,2319.992,-957.148,7695.674,,Both,1145.432,689.226,126.851,-102.083,450.0,0.292611,-0.089132,0.952068,-31.0,-54.0,-63.6,6.738,270.5,152.156,106.734,97.266,19.438,Auto,281.016,170.625,1590,10,320,240,1.0,,Both,1242.544,725.756,193.284,-127.072,450.0,0.298556,-0.134432,0.944877,31.0,-54.0,-63.6,5.603,330.953,341.688,88.766,84.313,13.719,Auto,335.5,352.828,10,10,320,240,1.0
39912,528472,794471055,,,,,,1158.433,621.582,2363.924,-971.879,7836.528,,Both,1145.334,690.192,126.784,-102.744,450.0,0.292466,-0.09035,0.951998,-31.0,-54.0,-63.6,6.725,270.984,152.375,106.531,96.922,20.203,Auto,281.469,170.766,1590,10,320,240,1.0,,Both,1242.703,725.502,193.393,-126.899,450.0,0.298751,-0.134111,0.944861,31.0,-54.0,-63.6,5.562,330.578,341.719,88.109,83.484,7.656,Auto,335.141,352.875,10,10,320,240,1.0
39913,528473,794472555,,,,,,1158.311,620.955,2356.216,-961.859,7815.751,,Both,1145.193,689.539,126.687,-102.297,450.0,0.292323,-0.089533,0.952119,-31.0,-54.0,-63.6,6.729,269.953,151.859,106.594,96.953,20.219,Auto,280.438,170.313,1590,10,320,240,1.0,,Both,1243.095,725.43,193.66,-126.85,450.0,0.299203,-0.134003,0.944733,31.0,-54.0,-63.6,5.558,330.5,341.281,88.047,83.703,8.875,Auto,335.109,352.453,10,10,320,240,1.0
39914,528474,794474055,,,,,,1159.529,622.12,2374.317,-977.191,7827.73,,Both,1146.628,690.368,127.669,-102.865,450.0,0.293958,-0.090529,0.951521,-31.0,-54.0,-63.6,6.645,269.75,152.375,105.266,95.922,21.234,Auto,280.391,170.734,1590,10,320,240,1.0,,Both,1243.005,724.93,193.599,-126.507,450.0,0.299125,-0.133388,0.944845,31.0,-54.0,-63.6,5.619,330.219,341.625,89.016,84.906,9.219,Auto,334.828,352.828,10,10,320,240,1.0
39915,528475,794475555,,,,,,1158.309,622.092,2349.483,-972.591,7793.498,,Both,1145.322,690.108,126.776,-102.687,450.0,0.292454,-0.090246,0.952012,-31.0,-54.0,-63.6,6.732,270.406,152.375,106.641,96.844,19.844,Auto,280.891,170.766,1590,10,320,240,1.0,,Both,1241.908,725.292,192.849,-126.755,450.0,0.29785,-0.133891,0.945177,31.0,-54.0,-63.6,5.608,330.047,341.531,88.844,84.766,7.047,Auto,334.531,352.703,10,10,320,240,1.0
39916,528476,794477055,,,,,,1158.493,620.192,2414.294,-975.381,8001.093,,Both,1145.109,690.179,126.63,-102.735,450.0,0.292205,-0.090341,0.952079,-31.0,-54.0,-63.6,6.714,269.891,151.859,106.359,96.531,19.563,Auto,280.344,170.234,1590,10,320,240,1.0,,Both,1243.226,724.444,193.75,-126.175,450.0,0.299403,-0.132777,0.944843,31.0,-54.0,-63.6,5.609,330.328,341.063,88.844,84.094,10.0,Auto,334.969,352.328,10,10,320,240,1.0
39917,528477,794478555,,,,,,1159.785,625.352,2319.308,-990.852,7636.589,,Both,1147.452,691.062,128.233,-103.339,450.0,0.294888,-0.091372,0.951153,-31.0,-54.0,-63.6,6.649,270.203,152.328,105.328,95.797,20.469,Auto,280.922,170.625,1590,10,320,240,1.0,,Both,1240.75,725.525,192.057,-126.914,450.0,0.296509,-0.134237,0.945549,31.0,-54.0,-63.6,5.74,330.641,341.578,90.922,86.719,10.266,Auto,335.016,352.734,10,10,320,240,1.0
39918,528478,794480055,,,,,,1158.616,621.508,2401.442,-985.51,7953.571,,Both,1145.304,691.331,126.764,-103.523,450.0,0.292392,-0.091783,0.951884,-31.0,-54.0,-63.6,6.71,270.781,152.313,106.297,96.766,20.438,Auto,281.266,170.594,1590,10,320,240,1.0,,Both,1243.55,726.2,193.972,-127.376,450.0,0.299686,-0.13493,0.944448,31.0,-54.0,-63.6,5.629,330.125,341.5,89.172,84.641,8.953,Auto,334.766,352.594,10,10,320,240,1.0
39919,528479,794481555,,,,,,1158.999,620.206,2433.167,-980.68,8043.132,,Both,1145.623,690.445,126.981,-102.917,450.0,0.292791,-0.090659,0.951869,-31.0,-54.0,-63.6,6.711,269.766,151.891,106.313,96.766,20.766,Auto,280.281,170.25,1590,10,320,240,1.0,,Both,1243.539,724.122,193.964,-125.955,450.0,0.299777,-0.132363,0.944782,31.0,-54.0,-63.6,5.603,330.141,341.016,88.75,84.672,7.297,Auto,334.813,352.313,10,10,320,240,1.0
39920,528480,794483055,,,,,,1158.649,622.12,2365.663,-977.945,7833.753,,Both,1145.568,690.818,126.944,-103.172,450.0,0.292716,-0.09113,0.951847,-31.0,-54.0,-63.6,6.746,269.719,152.438,106.875,97.219,19.875,Auto,280.219,170.75,1590,10,320,240,1.0,,Both,1243.064,726.264,193.64,-127.42,450.0,0.299126,-0.135034,0.944611,31.0,-54.0,-63.6,5.771,329.688,341.703,91.422,87.328,8.172,Auto,334.266,352.797,10,10,320,240,1.0
