,フレーム数,両眼.注視Z座標[mm]
0,224,3.018658327119928
1,775,2.8631882746713773
2,6513,3.172075584217021
4,10102,2.8876529734162664
5,10393,2.9585448692914875
7,11282,2.996263659216956
8,12172,2.7730943295767148
9,12470,2.7423030409398423
10,13374,2.6218230059725127
