day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-09-01,21:22:39.477741,f,56.78995871543884,1.691063642501831,23_E_gamma0.69_sharpness0.012_contrast0.83.jpg,4,23,E,0.83,0.69,0.012,0,0
2023-09-01,21:22:49.292602,f,66.59125185012817,1.4905400276184082,27_J_contrast0.98_gamma0.74_sharpness0.78.jpg,4,27,J,0.98,0.74,0.78,0,0
2023-09-01,21:22:56.865350,f,74.17756700515747,1.5060458183288574,30_C_brightness24.0_sharpness0.3.jpg,4,30,C,0,0,0.3,24.0,0
2023-09-01,21:23:01.834916,t,79.14713335037231,1.5458934307098389,32_T_gamma0.68_sharpness0.89.jpg,4,32,T,0,0.68,0.89,0,0
