day,time,button,timeFromStart,timeFromDisplay,image,status,times,figure,contrast,gamma,sharpness,brightness,equalization
2023-09-01,21:55:44.080863,f,36.86820363998413,1.694490909576416,15_I_contrast0.85_sharpness0.42_equalization7.3.jpg,4,15,I,0.85,0,0.42,0,7.3
2023-09-01,21:55:49.064966,t,41.83655619621277,1.6786556243896484,17_E_contrast1.1_brightness0.13_gamma1.0.jpg,4,17,E,1.1,1.0,0,0.13,0
2023-09-01,21:56:01.480263,f,54.263592004776,1.6411592960357666,22_7_sharpness0.91_gamma0.67_equalization12.0.jpg,4,22,7,0,0.67,0.91,0,12.0
2023-09-01,21:56:11.299182,f,64.08652305603027,1.4918591976165771,26_3_sharpness0.35_equalization9.9.jpg,4,26,3,0,0,0.35,0,9.9
2023-09-01,21:56:43.897227,f,96.6804060935974,1.5371227264404297,39_J_brightness4.5_contrast1.1_gamma0.63.jpg,4,39,J,1.1,0.63,0,4.5,0
2023-09-01,21:56:56.481466,t,109.26880693435668,1.600898027420044,44_Q_gamma0.68_sharpness0.61.jpg,4,44,Q,0,0.68,0.61,0,0
